Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Vladimir Tarasenko, Healthy, StL, RW, BBS, @Buf, W 6-2, 1, 3, 2, 3, 0, 0, 2, 0, 0, 1, 0, 0, 1, 4, 1, 1, 15.2
Leon Draisaitl, Healthy, Edm, LW- C, SALT, @Nsh, W 4-0, 1, 3, 0, 2, 0, 2, 0, 0, 0, 1, 7, 11, 1, 4, 0, 0, 11.0
J.T. Miller, Healthy, Van, C- LW, HERB, Ari, W 7-1, 1, 0, 5, 3, 0, 0, 2, 0, 0, 0, 7, 5, 0, 0, 0, 1, 10.2
Sidney Crosby, Healthy, Pit, C, DINK, NYI, W 6-3, 1, 1, 2, 4, 2, 0, 0, 0, 0, 1, 12, 8, 0, 3, 1, 2, 9.8
Jake Guentzel, Healthy, Pit, LW, SALT, NYI, W 6-3, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9.3
John Tavares, Healthy, Tor, C, HERB, Wsh, W 7-3, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 13, 6, 0, 3, 4, 1, 9.2
Frederick Gaudreau, Healthy, Min, C- LW, FA, @Dal, W 3-2, 1, 1, 2, 3, 0, 0, 0, 0, 1, 1, 7, 9, 0, 1, 0, 2, 9.15
Robert Thomas, Healthy, StL, C, OXP, @Buf, W 6-2, 1, 0, 5, 3, 0, 0, 1, 0, 0, 0, 6, 11, 0, 1, 0, 0, 8.85
Patrick Kane, Healthy, Chi, RW, LKR, SJ, W 5-4, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 3, 8.65
Kevin Fiala, Healthy, Min, C- LW- RW, BBS, @Dal, W 3-2, 1, 2, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 8.5
Vasily Podkolzin, Healthy, Van, RW- LW, FA, Ari, W 7-1, 1, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 7.9
Tim Stutzle, Healthy, Ott, LW- C, LKR, @Bos, W 3-2, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 3, 7, 0, 5, 1, 0, 7.65
Alex DeBrincat, Healthy, Chi, LW, OXP, SJ, W 5-4, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 5, 1, 1, 7.3
Jonathan Marchessault, Healthy, VGK, LW, ME, @Cgy, W 6-1, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 7.15
William Karlsson, Healthy, VGK, C, FA, @Cgy, W 6-1, 1, 1, 2, 3, 2, 0, 0, 0, 0, 0, 4, 3, 0, 4, 1, 0, 7.1
Adam Henrique, Healthy, Ana, C- LW, FA, @TB, L 3-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 5, 0, 6, 0, 2, 6.8
Pavel Buchnevich, Healthy, StL, RW- LW, SALT, @Buf, W 6-2, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6.6
Ilya Lyubushkin, Healthy, Tor, D, FA, Wsh, W 7-3, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 6.5
Auston Matthews, Healthy, Tor, C, BOWS, Wsh, W 7-3, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 3, 4, 3, 6.4
Alex Chiasson, Healthy, Van, RW, FA, Ari, W 7-1, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 6.4
Quinn Hughes, Healthy, Van, D, HERB, Ari, W 7-1, 1, 0, 3, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6.2
Morgan Rielly, Healthy, Tor, D, BOWS, Wsh, W 7-3, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 6.1
