Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Pius Suter, Healthy, Det, C, FA, StL, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 9, 0, 2, 0, 2, 3.0
Ondrej Kase, IR, Tor, RW, FA, @LA, W 6-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.0
Jayson Megna, Healthy, Col, C- LW, FA, Ana, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 1, 1, 3.0
Travis Konecny, Healthy, Phi, RW, FA, @Fla, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 2.9
Lucas Raymond, Healthy, Det, LW- RW, HERB, StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.9
Kyle Okposo, O, Buf, RW, FA, Bos, L 1-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2.9
Dmitry Kulikov, Healthy, Min, D, FA, @NJ, W 3-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2.9
Jeremy Lauzon, DTD, Nsh, D, FA, VGK, L 2-5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 2.9
Patrik Nemeth, Healthy, NYR, D, FA, @NYI, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2.9
Jakub Zboril, IR, Bos, D, FA, @Buf, W 5-1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2.9
Adam Fox, DTD, NYR, D, SALT, @NYI, W 4-1, 1, 0, 1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2.85
Brendan Gallagher, Healthy, Mon, RW, FA, @Wsh, L 3-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.8
Scott Perunovich, IR, StL, D, FA, @Det, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2.8
Jonas Siegenthaler, Healthy, NJ, D, FA, Min, L 2-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 2.8
Brendan Smith, Healthy, Car, D, FA, @Sea, L 1-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.8
Devon Toews, Healthy, Col, D, BBS, Ana, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2.7
Pavel Buchnevich, Healthy, StL, RW- LW, SALT, @Det, L 2-4, 1, 1, 0, -2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 2.7
Nick Leddy, Healthy, StL, D, FA, @Det, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2.7
Tyson Jost, Healthy, Min, C- LW, FA, @NJ, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 1, 2.7
Andrew Cogliano, Healthy, Col, C- LW, FA, Ana, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2.7
Michael Sgarbossa, Healthy, Wsh, C, FA, Mon, W 6-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 2, 0, 0, 2.7
Kris Letang, Healthy, Pit, D, DINK, Van, W 4-1, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2.65
Brent Burns, Healthy, SJ, D, HERB, Ott, W 6-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2.6
Mats Zuccarello, DTD, Min, RW- LW, DINK, @NJ, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2.6
Tomas Tatar, DTD, NJ, LW- RW, FA, Min, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2.6
Radko Gudas, O, Fla, D, OXP, Phi, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 2.6
Keegan Kolesar, O, VGK, RW, FA, @Nsh, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 2.6
Alexandre Texier, IR, Cls, C- RW, FA, Wpg, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2.6
Jake Guentzel, Healthy, Pit, LW, SALT, Van, W 4-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 2.55
Mika Zibanejad, DTD, NYR, C, ME, @NYI, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 9, 0, 2, 0, 1, 2.5
Joel Farabee, Healthy, Phi, LW, FA, @Fla, L 1-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.5
T.J. Brodie, Healthy, Tor, D, FA, @LA, W 6-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5
John Marino, Healthy, Pit, D, FA, Van, W 4-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2.5
Cal Clutterbuck, O, NYI, RW, FA, NYR, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 2.5
Ben Hutton, Healthy, VGK, D, FA, @Nsh, W 5-2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2.5
Jordan Kyrou, Healthy, StL, C- LW- RW, OXP, @Det, L 2-4, 1, 0, 2, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.45
Craig Smith, Healthy, Bos, RW, FA, @Buf, W 5-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2.45
William Nylander, Healthy, Tor, RW, BOWS, @LA, W 6-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 3, 1, 0, 4, 0, 0, 2.4
Max Pacioretty, Healthy, VGK, LW, ME, @Nsh, W 5-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 3, 1, 0, 2.4
Nick Bjugstad, Healthy, Min, C- RW, FA, @NJ, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 7, 0, 2.4
Mark Giordano, Healthy, Tor, D, LKR, @LA, W 6-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 2.4
Phil Kessel, Healthy, Ari, RW, FA, Edm, L 3-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2.4
Cole Caufield, Healthy, Mon, RW- LW, LKR, @Wsh, L 3-6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2.4
Jamie Oleksiak, Healthy, Sea, D, FA, Car, W 2-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 2, 2.4
Connor McMichael, Healthy, Wsh, C, FA, Mon, W 6-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 1, 0, 1, 2.4
Charlie McAvoy, Healthy, Bos, D, OXP, @Buf, W 5-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.35
Adam Boqvist, DTD, Cls, D, FA, Wpg, W 3-0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.35
Justin Faulk, Healthy, StL, D, HERB, @Det, L 2-4, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 2, 2.3
Tony DeAngelo, Healthy, Car, D, ME, @Sea, L 1-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.3
Dustin Brown, DTD, LA, RW, FA, Tor, L 2-6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 2, 2.3
Kevin Labanc, IR, SJ, RW- LW, FA, Ott, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2.3
Luke Kunin, Healthy, Nsh, C- LW- RW, FA, VGK, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 3, 2.3
Alex Newhook, Healthy, Col, C- RW, FA, Ana, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 7, 0, 1, 0, 0, 2.3
Jonas Rondbjerg, Healthy, VGK, RW, FA, @Nsh, W 5-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2.3
Ryan Johansen, Healthy, Nsh, C, FA, VGK, L 2-5, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 9, 6, 0, 1, 2, 1, 2.25
Filip Hronek, Healthy, Det, D, NBUS, StL, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.2
Connor Brown, O, Ott, RW, FA, @SJ, L 3-6, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 2.2
Adam Larsson, Healthy, Sea, D, LKR, Car, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2.2
Justin Holl, Healthy, Tor, D, FA, @LA, W 6-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2.2
Sebastian Aho, Healthy, NYI, D, FA, NYR, L 1-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.2
Casey Cizikas, Healthy, NYI, C, FA, NYR, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 1, 2, 3, 2.2
Marc-Edouard Vlasic, Healthy, SJ, D, FA, Ott, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.2
Rickard Rakell, Healthy, Pit, C- RW, SALT, Van, W 4-1, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 3, 0, 2, 0, 3, 2.15
Jonathan Huberdeau, Healthy, Fla, LW, LKR, Phi, W 2-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2.1
