Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Alex Ovechkin, DTD, Wsh, LW, BOWS, Fla, W 4-3, 1, 3, 0, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 5, 0, 1, 10.9
Kirill Kaprizov, Healthy, Min, LW, CLB, Wpg, W 7-1, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9.1
Tom Wilson, Healthy, Wsh, RW, ME, Fla, W 4-3, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 4, 0, 7.85
Cody Eakin, DTD, Buf, C, FA, Mon, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 7, 3, 0, 3, 0, 1, 7.45
Evgeny Kuznetsov, Healthy, Wsh, C, HERB, Fla, W 4-3, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 12, 12, 0, 0, 0, 0, 6.75
Mats Zuccarello, DTD, Min, RW- LW, DINK, Wpg, W 7-1, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 6.7
Roman Josi, Healthy, Nsh, D, SALT, NJ, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 6.5
John Tavares, Healthy, Tor, C, HERB, @SJ, W 4-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 9, 6, 0, 2, 0, 3, 6.5
Joe Pavelski, Healthy, Dal, RW, CLB, Col, W 3-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 6.4
Adam Fox, DTD, NYR, D, SALT, @Bos, W 5-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6.3
Vladislav Gavrikov, Healthy, Cls, D, FA, Van, W 4-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 6.1
Jesperi Kotkaniemi, DTD, Car, C- LW, FA, @Phi, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 5, 5, 0, 1, 1, 0, 5.9
Sebastian Aho, Healthy, Car, C, SALT, @Phi, W 6-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 6, 0, 7, 0, 0, 5.8
Gustav Nyquist, Healthy, Cls, RW- LW, FA, Van, W 4-2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 5.7
Dryden Hunt, Healthy, NYR, LW- RW, FA, @Bos, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 5.7
Artemi Panarin, O, NYR, LW, HERB, @Bos, W 5-2, 1, 1, 1, 3, 12, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 5.5
