Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Tage Thompson, Healthy, Buf, C, FA, Col, L 3-5, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 11, 9, 1, 3, 0, 0, 9.0
Drew Doughty, IR, LA, D, ME, @Ari, W 5-3, 1, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 5, 2, 1, 8.85
Connor McDavid, Healthy, Edm, C, DINK, @Wpg, W 4-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 7, 7, 0, 6, 0, 1, 8.35
Adrian Kempe, DTD, LA, C- LW- RW, HERB, @Ari, W 5-3, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 7.85
Elias Pettersson, Healthy, Van, C, LKR, Ana, L 4-7, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 6, 6, 0, 3, 4, 0, 7.0
Sam Steel, Healthy, Ana, C- LW- RW, FA, @Van, W 7-4, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 8, 3, 0, 2, 2, 2, 6.3
Darnell Nurse, O, Edm, D, SALT, @Wpg, W 4-2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 2, 5.8
Pavel Buchnevich, Healthy, StL, RW- LW, SALT, @Tor, W 6-3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 2, 0, 5.7
Tyson Barrie, Healthy, Edm, D, FA, @Wpg, W 4-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 3, 5.65
Adam Henrique, Healthy, Ana, C- LW, FA, @Van, W 7-4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 3, 0, 1, 5.6
Nicolas Deslauriers, Healthy, Min, LW, FA, --, --, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 5.5
Anze Kopitar, DTD, LA, C, ME, @Ari, W 5-3, 1, 0, 3, 1, 2, 0, 1, 0, 0, 0, 6, 7, 0, 0, 0, 1, 5.45
Trevor Zegras, Healthy, Ana, C, FA, @Van, W 7-4, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5.45
Elias Lindholm, Healthy, Cgy, RW- C, CLB, Sea, W 2-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 8, 7, 0, 1, 0, 0, 5.2
David Perron, DTD, StL, RW, NBUS, @Tor, W 6-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 5.1
Conor Garland, Healthy, Van, RW, OXP, Ana, L 4-7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 5.1
Mikko Rantanen, DTD, Col, RW, HERB, @Buf, W 5-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.9
Mike Reilly, Healthy, Bos, D, FA, @Ott, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 4.9
Niko Mikkola, Healthy, StL, D, FA, @Tor, W 6-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 4.8
Luke Schenn, Healthy, Van, D, BOWS, Ana, L 4-7, 1, 0, 0, -2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 4.7
Alexander Kerfoot, Healthy, Tor, C- LW, FA, StL, L 3-6, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 4.6
Matthew Tkachuk, Healthy, Cgy, LW- RW, CLB, Sea, W 2-1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 4.3
Jeff Skinner, Healthy, Buf, LW, FA, Col, L 3-5, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 4.3
Troy Terry, Healthy, Ana, C- RW, HERB, @Van, W 7-4, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.25
Colton Parayko, Healthy, StL, D, ME, @Tor, W 6-3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4.2
Adam Lowry, Healthy, Wpg, C, FA, Edm, L 2-4, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 8, 8, 0, 1, 2, 0, 4.2
Sam Carrick, DTD, Ana, C- RW, FA, @Van, W 7-4, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 2, 0, 4.2
Justin Faulk, Healthy, StL, D, HERB, @Tor, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 4.1
Brandon Saad, Healthy, StL, LW, FA, @Tor, W 6-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 4.1
Kailer Yamamoto, Healthy, Edm, RW, FA, @Wpg, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 4.1
Simon Benoit, Healthy, Ana, D, FA, @Van, W 7-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 3.8
