Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Sebastian Aho, Healthy, Car, C, SALT, @Mon, W 4-1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 8, 2, 0, 5, 0, 1, 8.6
Kyle Connor, Healthy, Wpg, LW, BBS, Ana, W 5-1, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 8.4
Ryan Nugent-Hopkins, Healthy, Edm, C- LW, LKR, @Ari, W 5-1, 1, 0, 3, 1, 0, 0, 2, 0, 1, 0, 2, 2, 0, 2, 1, 1, 7.25
Connor McDavid, Healthy, Edm, C, DINK, @Ari, W 5-1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 6, 5, 0, 2, 0, 1, 7.05
Zach Hyman, Healthy, Edm, LW- RW, ME, @Ari, W 5-1, 1, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 3, 0, 0, 6.5
Alexis Lafreniere, Healthy, NYR, LW- RW, FA, @Nsh, W 3-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 6.2
Vincent Trocheck, Healthy, Car, C, DINK, @Mon, W 4-1, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 5, 9, 0, 1, 5, 2, 6.0
Erik Gudbranson, Healthy, Cgy, D, FA, @Det, W 3-0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 6.0
Oliver Bjorkstrand, Healthy, Cls, RW, FA, NYI, W 3-2, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.95
Sam Bennett, Healthy, Fla, LW- C, BOWS, Col, W 4-1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 3, 2, 0, 4, 2, 2, 5.9
Pierre-Luc Dubois, Healthy, Wpg, C, BBS, Ana, W 5-1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 9, 3, 0, 1, 1, 0, 5.75
Artem Zub, Healthy, Ott, D, FA, SJ, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 5.6
Josh Morrissey, Healthy, Wpg, D, DINK, Ana, W 5-1, 1, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.2
Tanner Pearson, DTD, Van, LW, FA, @Chi, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 5.2
Daniel Sprong, Healthy, Sea, RW- LW, FA, --, --, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5.2
Elias Lindholm, Healthy, Cgy, RW- C, CLB, @Det, W 3-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 7, 7, 0, 2, 3, 0, 5.1
Kevin Labanc, IR, SJ, RW- LW, FA, @Ott, W 2-1, 1, 1, 0, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 5, 1, 5.1
Andrew Copp, O, NYR, C- LW- RW, NBUS, @Nsh, W 3-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 6, 10, 0, 3, 0, 2, 4.9
Teuvo Teravainen, Healthy, Car, RW, ME, @Mon, W 4-1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4.85
Anton Lundell, O, Fla, C, BBS, Col, W 4-1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 2, 0, 1, 4.8
Nate Schmidt, Healthy, Wpg, D, FA, Ana, W 5-1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4.75
Patrik Laine, DTD, Cls, RW- LW, BOWS, NYI, W 3-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 2, 4.7
