Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
MacKenzie Weegar, Healthy, Fla, D, HERB, Cls, W 9-2, 1, 1, 3, 3, 2, 0, 0, 1, 0, 1, 0, 0, 0, 4, 1, 2, 11.5
Nathan MacKinnon, Healthy, Col, C, HERB, @Ari, W 5-0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 1, 3, 3, 0, 5, 1, 0, 8.8
Tyler Bertuzzi, Healthy, Det, LW- RW, BOWS, Buf, W 4-0, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 6, 1, 0, 8.15
Kris Letang, Healthy, Pit, D, DINK, @SJ, W 2-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 8.0
Mikko Rantanen, DTD, Col, RW, HERB, @Ari, W 5-0, 1, 2, 1, 3, 2, 0, 1, 0, 0, 0, 0, 1, 0, 6, 1, 0, 7.85
Josh Norris, Healthy, Ott, C, OXP, @Edm, W 6-4, 1, 2, 0, -1, 0, 2, 0, 0, 0, 1, 7, 6, 0, 2, 4, 1, 7.5
Aaron Ekblad, IR, Fla, D, HERB, Cls, W 9-2, 1, 0, 3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 7.3
Vincent Trocheck, Healthy, Car, C, DINK, Van, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 8, 10, 0, 2, 5, 1, 7.0
Taylor Hall, Healthy, Bos, LW, FA, Nsh, W 4-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 2, 1, 6.6
Phillip Danault, Healthy, LA, C, FA, @Sea, W 3-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 5, 5, 0, 2, 1, 0, 6.5
Auston Matthews, Healthy, Tor, C, BOWS, @StL, W 6-5, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 8, 7, 0, 8, 1, 2, 6.2
Calvin de Haan, Healthy, Chi, D, FA, Ana, W 3-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 6.1
Thomas Chabot, Healthy, Ott, D, ME, @Edm, W 6-4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 6, 5.95
Ryan Lomberg, Healthy, Fla, LW- C, FA, Cls, W 9-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 5.9
Carter Verhaeghe, Healthy, Fla, C- LW, FA, Cls, W 9-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5.8
Jonathan Huberdeau, Healthy, Fla, LW, LKR, Cls, W 9-2, 1, 1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 1, 0, 5.75
Anthony Duclair, Healthy, Fla, LW- RW, BBS, Cls, W 9-2, 1, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5.7
Anton Lundell, O, Fla, C, BBS, Cls, W 9-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 6, 7, 0, 8, 0, 0, 5.7
Sam Reinhart, Healthy, Fla, RW, SALT, Cls, W 9-2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 0, 0, 5.55
Roman Josi, Healthy, Nsh, D, SALT, @Bos, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 3, 5.5
Brad Marchand, Healthy, Bos, LW, ME, Nsh, W 4-3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 2, 4, 0, 5.5
Adam Fox, DTD, NYR, D, SALT, @Phi, W 3-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5.35
Andrei Svechnikov, Healthy, Car, LW, BOWS, Van, W 4-1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 5.3
Tom Wilson, Healthy, Wsh, RW, ME, @NYI, W 2-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 3, 1, 5.3
Brandon Saad, Healthy, StL, LW, FA, Tor, L 5-6, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.3
Radko Gudas, O, Fla, D, OXP, Cls, W 9-2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 4, 5.2
Sam Bennett, Healthy, Fla, LW- C, BOWS, Cls, W 9-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 5, 4, 0, 5, 0, 0, 5.1
Ross Colton, Healthy, TB, LW- C, BOWS, Dal, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 5, 3, 0, 2, 2, 1, 5.0
Morgan Rielly, Healthy, Tor, D, BOWS, @StL, W 6-5, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 4.95
Niko Mikkola, Healthy, StL, D, FA, Tor, L 5-6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4.9
Charlie McAvoy, Healthy, Bos, D, OXP, Nsh, W 4-3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 6, 2, 4.85
Adam Gaudette, Healthy, Ott, C- RW, FA, @Edm, W 6-4, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 2, 3, 0, 3, 1, 0, 4.8
Patrice Bergeron, Healthy, Bos, C, CLB, Nsh, W 4-3, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 14, 18, 0, 6, 1, 1, 4.75
Cam York, O, Phi, D, FA, NYR, L 2-3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.7
Rudolfs Balcers, Healthy, SJ, LW- RW, FA, Pit, L 1-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4.7
Jake Guentzel, Healthy, Pit, LW, SALT, @SJ, W 2-1, 1, 1, 1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4.7
Lucas Raymond, Healthy, Det, LW- RW, HERB, Buf, W 4-0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.65
John Tavares, Healthy, Tor, C, HERB, @StL, W 6-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 14, 7, 0, 6, 1, 1, 4.6
Alex DeBrincat, Healthy, Chi, LW, OXP, Ana, W 3-0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4.35
Gustav Nyquist, Healthy, Cls, RW- LW, FA, @Fla, L 2-9, 1, 1, 1, -2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 4.3
Vladislav Namestnikov, Healthy, Dal, C- LW, FA, @TB, L 1-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4.3
Mitchell Marner, Healthy, Tor, RW, OXP, @StL, W 6-5, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.25
Jacob Trouba, O, NYR, D, BBS, @Phi, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 6, 4.2
Artem Zub, Healthy, Ott, D, FA, @Edm, W 6-4, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4.2
Alex Formenton, Healthy, Ott, LW, FA, @Edm, W 6-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Jordan Kyrou, Healthy, StL, C- LW- RW, OXP, Tor, L 5-6, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 4.2
Nikita Kucherov, Healthy, TB, RW, DINK, Dal, W 3-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.15
Chris Kreider, DTD, NYR, LW- RW, NBUS, @Phi, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 0, 4.1
Esa Lindell, Healthy, Dal, D, ME, @TB, L 1-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 4.1
Martin Necas, Healthy, Car, C- RW, FA, Van, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4.1
Robert Thomas, Healthy, StL, C, OXP, Tor, L 5-6, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 5, 10, 0, 1, 0, 0, 4.1
