Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Patrice Bergeron, Healthy, Bos, C, CLB, Det, W 5-1, 1, 4, 0, 1, 2, 3, 0, 0, 0, 1, 16, 3, 1, 5, 1, 0, 14.9
Brock Nelson, DTD, NYI, C- LW, FA, @Mon, W 6-2, 1, 4, 0, 4, 0, 0, 0, 0, 0, 1, 9, 5, 1, 7, 1, 1, 14.9
Jordan Eberle, Healthy, Sea, RW- LW, FA, Buf, W 5-2, 1, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 2, 1, 4, 0, 0, 10.7
Brad Marchand, Healthy, Bos, LW, ME, Det, W 5-1, 1, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 2, 3, 0, 8.25
Jaden Schwartz, O, Sea, LW- RW, FA, Buf, W 5-2, 1, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7.5
Mike Reilly, Healthy, Bos, D, FA, Det, W 5-1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 1, 7.4
Alex Ovechkin, DTD, Wsh, LW, BOWS, @Fla, L 4-5, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 7.1
Miro Heiskanen, Healthy, Dal, D, LKR, @Cgy, W 4-3, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 6.55
Anthony Beauvillier, DTD, NYI, LW- RW, FA, @Mon, W 6-2, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6.5
Aleksander Barkov, Healthy, Fla, C, SALT, Wsh, W 5-4, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 10, 7, 0, 5, 1, 0, 6.1
Jonathan Marchessault, Healthy, VGK, LW, ME, @Ott, W 5-1, 1, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 5.9
Jake Guentzel, Healthy, Pit, LW, SALT, Phi, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 4, 5.8
