Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Matt Duchene, Healthy, Nsh, C- RW, CLB, @StL, W 4-3, 1, 2, 1, 3, 0, 0, 0, 0, 0, 1, 3, 3, 0, 3, 0, 0, 8.3
Mikael Granlund, Healthy, Nsh, LW- C, FA, @StL, W 4-3, 1, 0, 4, 4, 0, 0, 0, 0, 0, 0, 7, 13, 0, 2, 2, 0, 8.2
Ryan Getzlaf, Healthy, Ana, C, FA, @Sea, W 7-4, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 15, 6, 0, 5, 4, 0, 8.1
Dougie Hamilton, Healthy, NJ, D, OXP, NYI, W 4-0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 5, 7.55
Mikko Rantanen, DTD, Col, RW, HERB, Van, W 7-1, 1, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 7.5
Luke Kunin, Healthy, Nsh, C- LW- RW, FA, @StL, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 7.2
"Logan OConnor", Healthy, Col, RW- C, FA, Van, W 7-1, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 2, 6.95
Troy Terry, Healthy, Ana, C- RW, HERB, @Sea, W 7-4, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6.9
Dmitry Orlov, Healthy, Wsh, D, ME, @Det, W 2-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 5, 6.7
Hampus Lindholm, Healthy, Bos, D, FA, Edm, L 3-5, 1, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 2, 6.6
Leon Draisaitl, Healthy, Edm, LW- C, SALT, @Bos, W 5-3, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 8, 19, 0, 3, 0, 0, 6.5
Patrice Bergeron, Healthy, Bos, C, CLB, Edm, L 3-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 19, 3, 0, 3, 2, 0, 6.5
Nick Suzuki, Healthy, Mon, C, DINK, Cgy, W 4-2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 10, 12, 0, 5, 0, 2, 6.3
Samuel Girard, Healthy, Col, D, FA, Van, W 7-1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6.3
Devon Toews, Healthy, Col, D, BBS, Van, W 7-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5.5
David Pastrnak, Healthy, Bos, RW, CLB, Edm, L 3-5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 5.1
Pierre-Luc Dubois, Healthy, Wpg, C, BBS, SJ, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 10, 0, 6, 1, 1, 5.1
Jonas Rondbjerg, Healthy, VGK, RW, FA, Min, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5.1
P.K. Subban, DTD, NJ, D, FA, NYI, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 5.05
Brendan Gallagher, Healthy, Mon, RW, FA, Cgy, W 4-2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.0
Jared McCann, Healthy, Sea, LW- C, FA, Ana, L 4-7, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 1, 0, 5.0
Janne Kuokkanen, Healthy, NJ, LW- RW, FA, NYI, W 4-0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 5.0
Anze Kopitar, DTD, LA, C, ME, @Ott, W 2-0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 11, 4, 0, 1, 0, 1, 4.8
Jordan Kyrou, Healthy, StL, C- LW- RW, OXP, Nsh, L 3-4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.8
Nick Jensen, Healthy, Wsh, D, FA, @Det, W 2-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4.8
Ryan Hartman, Healthy, Min, RW- C, OXP, @VGK, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 3, 1, 3, 4.7
Ryan Graves, Healthy, NJ, D, FA, NYI, W 4-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4.6
Darren Helm, Healthy, Col, C- LW, FA, Van, W 7-1, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 4.6
