Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Aleksander Barkov, Healthy, Fla, C, SALT, @Edm, W 6-0, 1, 2, 1, 2, 0, 1, 1, 0, 0, 1, 7, 8, 0, 4, 1, 1, 9.35
Mike Matheson, Healthy, Pit, D, FA, Ott, W 6-4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 1, 8.7
Jason Robertson, Healthy, Dal, LW, SALT, @Buf, W 5-4, 1, 2, 1, -1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 1, 1, 8.55
Tyler Seguin, Healthy, Dal, C, LKR, @Buf, W 5-4, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 9, 5, 0, 5, 2, 0, 7.75
Rasmus Dahlin, Healthy, Buf, D, NBUS, Dal, L 4-5, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 7.65
Shea Theodore, Healthy, VGK, D, BBS, Mon, W 4-3, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 1, 0, 7.6
Kris Letang, Healthy, Pit, D, DINK, Ott, W 6-4, 1, 0, 1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 9, 7.35
Josh Norris, Healthy, Ott, C, OXP, @Pit, L 4-6, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 6, 4, 0, 6.4
John Klingberg, Healthy, Dal, D, FA, @Buf, W 5-4, 1, 0, 4, -1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25
Carson Soucy, Healthy, Sea, D, FA, SJ, W 3-2, 1, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 6.1
Charlie McAvoy, Healthy, Bos, D, OXP, Wsh, W 4-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 4, 6.0
Sam Reinhart, Healthy, Fla, RW, SALT, @Edm, W 6-0, 1, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0
Roman Josi, Healthy, Nsh, D, SALT, Wpg, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5.9
Mikael Granlund, Healthy, Nsh, LW- C, FA, Wpg, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 9, 13, 0, 2, 2, 2, 5.9
Ryan Johansen, Healthy, Nsh, C, FA, Wpg, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 6, 9, 0, 2, 3, 0, 5.8
Tomas Hertl, Healthy, SJ, C, BBS, @Sea, L 2-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 12, 8, 0, 2, 1, 1, 5.65
William Karlsson, Healthy, VGK, C, FA, Mon, W 4-3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 10, 10, 0, 7, 2, 0, 5.55
Brady Tkachuk, Healthy, Ott, LW- C, BOWS, @Pit, L 4-6, 1, 0, 2, 0, 5, 0, 0, 0, 0, 0, 7, 1, 0, 9, 5, 0, 5.5
Radko Gudas, O, Fla, D, OXP, @Edm, W 6-0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 5.5
Owen Tippett, Healthy, Phi, RW, FA, Cls, L 1-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 2, 0, 5.35
Roope Hintz, Healthy, Dal, C- LW, ME, @Buf, W 5-4, 1, 1, 1, -1, 0, 1, 1, 0, 0, 0, 12, 5, 0, 5, 1, 0, 5.25
Jake DeBrusk, Healthy, Bos, LW- RW, BBS, Wsh, W 4-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5.15
Mikko Rantanen, DTD, Col, RW, HERB, @LA, W 4-1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.1
Mark Giordano, Healthy, Tor, D, LKR, --, --, 1, 0, 2, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5.0
Drake Batherson, Healthy, Ott, C- RW, LKR, @Pit, L 4-6, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4.9
Jonathan Marchessault, Healthy, VGK, LW, ME, Mon, W 4-3, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 5, 1, 0, 4.85
Jack Quinn, Healthy, Buf, RW, FA, Dal, L 4-5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4.8
Cale Makar, Healthy, Col, D, DINK, @LA, W 4-1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 2, 4.65
Bryan Rust, Healthy, Pit, RW, NBUS, Ott, W 6-4, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 4.65
MacKenzie Weegar, Healthy, Fla, D, HERB, @Edm, W 6-0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 4.6
Erik Johnson, Healthy, Col, D, CLB, @LA, W 4-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 4.6
Henri Jokiharju, Healthy, Buf, D, FA, Dal, L 4-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.6
Nathan MacKinnon, Healthy, Col, C, HERB, @LA, W 4-1, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 6, 5, 0, 1, 1, 1, 4.55
David Pastrnak, Healthy, Bos, RW, CLB, Wsh, W 4-3, 1, 2, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4.5
Rasmus Ristolainen, O, Phi, D, BBS, Cls, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 4.5
