Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Jordan Kyrou, Healthy, StL, C- LW- RW, OXP, @Min, W 6-4, 1, 2, 2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 4, 0, 1, 9.75
Trevor Moore, Healthy, LA, LW- RW, FA, Phi, W 6-3, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 9.4
Viktor Arvidsson, Healthy, LA, RW- LW, OXP, Phi, W 6-3, 1, 2, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9.2
T.J. Brodie, Healthy, Tor, D, FA, Ott, W 6-0, 1, 1, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1, 0, 8.5
Phillip Danault, Healthy, LA, C, FA, Phi, W 6-3, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 12, 12, 0, 2, 1, 1, 8.0
Alexander Kerfoot, Healthy, Tor, C- LW, FA, Ott, W 6-0, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 7.75
Ilya Mikheyev, Healthy, Tor, RW- LW, FA, Ott, W 6-0, 1, 2, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 7.7
Noah Dobson, Healthy, NYI, D, DINK, Edm, W 3-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 1, 3, 7.55
Sam Bennett, Healthy, Fla, LW- C, BOWS, Mon, W 5-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 12, 5, 0, 10, 2, 1, 7.3
Brady Skjei, Healthy, Car, D, FA, @Cls, W 7-4, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 7.2
Mattias Ekholm, Healthy, Nsh, D, FA, Chi, W 6-1, 1, 0, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 7.15
Cam Atkinson, O, Phi, RW, OXP, @LA, L 3-6, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 2, 6.75
Justin Holl, Healthy, Tor, D, FA, Ott, W 6-0, 1, 1, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 2, 6.3
Charlie McAvoy, Healthy, Bos, D, OXP, Buf, W 4-3, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 6.2
Kirill Kaprizov, Healthy, Min, LW, CLB, StL, L 4-6, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 6.0
Jonathan Huberdeau, Healthy, Fla, LW, LKR, Mon, W 5-2, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 5.95
Drew Doughty, IR, LA, D, ME, Phi, W 6-3, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.95
William Nylander, Healthy, Tor, RW, BOWS, Ott, W 6-0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 5.9
Andrei Svechnikov, Healthy, Car, LW, BOWS, @Cls, W 7-4, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 1, 5.9
Tanner Jeannot, Healthy, Nsh, LW- RW, SALT, Chi, W 6-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5.8
Ryan Johansen, Healthy, Nsh, C, FA, Chi, W 6-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 6, 7, 0, 2, 0, 0, 5.35
Frank Vatrano, Healthy, NYR, LW- RW, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3, 1, 5.3
Ivan Barbashev, Healthy, StL, C- LW- RW, HERB, @Min, W 6-4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 5, 8, 0, 4, 2, 0, 5.2
Sami Niku, Healthy, Mon, D, FA, @Fla, L 2-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.2
Alex Tuch, Healthy, Buf, RW, SALT, @Bos, L 3-4, 1, 1, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5.0
Joel Farabee, Healthy, Phi, LW, FA, @LA, L 3-6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 5.0
Gustav Nyquist, Healthy, Cls, RW- LW, FA, Car, L 4-7, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 1, 5.0
Seth Jarvis, Healthy, Car, C- RW, FA, @Cls, W 7-4, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5.0
Sam Reinhart, Healthy, Fla, RW, SALT, Mon, W 5-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 4, 0, 3, 2, 0, 4.95
Alexandre Texier, IR, Cls, C- RW, FA, Car, L 4-7, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 4.95
Steven Lorentz, Healthy, Car, C- RW, FA, @Cls, W 7-4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 4.9
Ryan Hartman, Healthy, Min, RW- C, OXP, StL, L 4-6, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 12, 13, 0, 3, 0, 0, 4.7
Tanner Pearson, DTD, Van, LW, FA, @Sea, W 5-2, 1, 1, 1, 2, 5, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 4.5
Nils Hoglander, IR, Van, LW- RW, FA, @Sea, W 5-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 4.5
Tyler Motte, O, NYR, C, FA, --, --, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 4.5
Filip Forsberg, Healthy, Nsh, LW, CLB, Chi, W 6-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.4
Charlie Coyle, Healthy, Bos, C, FA, Buf, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 4, 9, 0, 1, 1, 2, 4.4
