Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Roope Hintz, Healthy, Dal, C- LW, ME, StL, W 4-1, 1, 2, 0, 2, 2, 0, 0, 2, 0, 1, 6, 4, 0, 3, 2, 1, 9.4
Matt Duchene, Healthy, Nsh, C- RW, CLB, @Mon, L 3-6, 1, 3, 0, -3, 0, 2, 0, 0, 0, 0, 8, 1, 1, 6, 2, 0, 9.4
Frank Vatrano, Healthy, NYR, LW- RW, FA, @Ott, Postponed, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 8.4
Alex Ovechkin, DTD, Wsh, LW, BOWS, @SJ, W 4-0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 7.7
Conor Sheary, Healthy, Wsh, LW, FA, @SJ, W 4-0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 7.7
Yegor Sharangovich, Healthy, NJ, C- LW, FA, @TB, W 5-3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 3, 3, 0, 3, 1, 0, 7.6
Andrew Mangiapane, Healthy, Cgy, LW- RW, FA, @NYI, W 5-2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 7.2
Esa Lindell, Healthy, Dal, D, ME, StL, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 3, 6.85
Zach Werenski, Healthy, Cls, D, DINK, @VGK, L 2-3, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 2, 3, 6.75
Derek Forbort, Healthy, Bos, D, FA, @Phi, W 5-2, 1, 2, 0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 6.7
Kirill Kaprizov, Healthy, Min, LW, CLB, @Fla, L 4-5, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 6, 1, 6.65
Tyler Toffoli, Healthy, Cgy, RW- LW, NBUS, @NYI, W 5-2, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 6.65
Noah Hanifin, Healthy, Cgy, D, SALT, @NYI, W 5-2, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 6.6
Ryan Poehling, Healthy, Mon, C, FA, Nsh, W 6-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 4, 5, 0, 3, 0, 0, 6.2
Michael Raffl, Healthy, Dal, LW, FA, StL, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 6.2
Sam Bennett, Healthy, Fla, LW- C, BOWS, Min, W 5-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 8, 6, 0, 6, 4, 1, 6.0
Brock Nelson, DTD, NYI, C- LW, FA, Cgy, L 2-5, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 8, 8, 0, 6, 1, 1, 5.9
Keegan Kolesar, O, VGK, RW, FA, Cls, W 3-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 5, 0, 2, 4, 1, 5.7
Derick Brassard, Healthy, Edm, C- LW, FA, Chi, W 5-2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 0, 4, 3, 0, 5.7
Jake Guentzel, Healthy, Pit, LW, SALT, @Tor, W 2-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 2, 2, 5.6
Joel Eriksson Ek, Healthy, Min, C, OXP, @Fla, L 4-5, 1, 1, 1, -1, 0, 1, 0, 0, 0, 0, 12, 8, 0, 3, 3, 1, 5.6
David Pastrnak, Healthy, Bos, RW, CLB, @Phi, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 5.5
Adrian Kempe, DTD, LA, C- LW- RW, HERB, Car, L 4-5, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 5.4
Aaron Ekblad, IR, Fla, D, HERB, Min, W 5-4, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.3
