Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Marc-Andre Fleury, Healthy, Min, G, LKR, Sea, W 5-1, 1, 1, 0, 1, 35, 0, 7.0
Ilya Sorokin, Healthy, NYI, G, CLB, NJ, W 5-1, 1, 1, 0, 1, 30, 0, 6.5
Jonas Johansson, Healthy, Col, G, FA, @Ana, W 5-1, 1, 1, 0, 1, 29, 0, 6.4
Mads Sogaard, DTD, Ott, G, FA, Fla, W 5-2, 1, 1, 0, 2, 32, 0, 6.2
Jake Allen, Healthy, Mon, G, FA, @Buf, W 4-3, 1, 1, 0, 3, 30, 0, 5.5
Jack Campbell, Healthy, Edm, G, FA, @Ari, W 5-4, 1, 1, 0, 4, 29, 0, 4.9
Eric Comrie, Healthy, Buf, G, FA, Mon, L 3-4, 1, 0, 0, 3, 38, 0, 2.3
Vitek Vanecek, Healthy, NJ, G, CLB, @NYI, L 1-5, 1, 0, 1, 3, 31, 0, 0.6
John Gibson, Healthy, Ana, G, ME, Col, L 1-5, 1, 0, 1, 5, 39, 0, 0.4
Martin Jones, Healthy, Sea, G, DINK, @Min, L 1-5, 0, 0, 0, 1, 6, 0, 0.1
Filip Gustavsson, Healthy, Min, G, OXP, Sea, W 5-1, 0, 0, 0, 0, 0, 0, --
Stuart Skinner, Healthy, Edm, G, BBS, @Ari, W 5-4, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, Fla, W 5-2, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, O, Col, G, FA, @Ana, W 5-1, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, @Ott, L 2-5, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, NJ, W 5-1, 0, 0, 0, 0, 0, 0, --
Anton Forsberg, IR, Ott, G, FA, Fla, W 5-2, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, Mon, L 3-4, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Mon, L 3-4, 0, 0, 0, 0, 0, 0, --
Sam Montembeault, Healthy, Mon, G, FA, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, @NYI, L 1-5, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, @NYI, L 1-5, 0, 0, 0, 0, 0, 0, --
Alex Lyon, Healthy, Fla, G, FA, @Ott, L 2-5, 0, 0, 0, 0, 0, 0, --
Ivan Prosvetov, Healthy, Ari, G, FA, Edm, L 4-5, 0, 0, 0, 0, 0, 0, --
Connor Ingram, Healthy, Ari, G, FA, Edm, L 4-5, 0, 0, 0, 0, 0, 0, --
Carey Price, IR, Mon, G, FA, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Keith Kinkaid, Healthy, Col, G, FA, @Ana, W 5-1, 0, 0, 0, 0, 0, 0, --
Jesper Wallstedt, Healthy, Min, G, FA, Sea, W 5-1, 0, 0, 0, 0, 0, 0, --
Malcolm Subban, Healthy, Buf, G, FA, Mon, L 3-4, 0, 0, 0, 0, 0, 0, --
Mike Smith, O, Edm, G, FA, @Ari, W 5-4, 0, 0, 0, 0, 0, 0, --
