Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Igor Shesterkin, Healthy, NYR, G, DINK, Pit, W 6-0, 1, 1, 0, 0, 33, 1, 9.3
Alexandar Georgiev, Healthy, Col, G, SLC, @Det, W 5-1, 1, 1, 0, 1, 33, 0, 6.8
Matt Murray, DTD, Tor, G, BOWS, @Ott, W 5-4, 1, 1, 0, 4, 48, 0, 6.8
Thatcher Demko, Healthy, Van, G, BOWS, @LA, W 3-2, 1, 1, 0, 2, 38, 0, 6.8
Ilya Sorokin, Healthy, NYI, G, CLB, @SJ, W 4-1, 1, 1, 0, 1, 29, 0, 6.4
Sergei Bobrovsky, DTD, Fla, G, SLC, NJ, W 4-2, 1, 1, 0, 2, 33, 0, 6.3
Ivan Prosvetov, Healthy, Ari, G, FA, Chi, W 4-2, 1, 1, 0, 2, 32, 0, 6.2
Linus Ullmark, Healthy, Bos, G, SALT, @Min, W 5-2, 1, 1, 0, 2, 29, 0, 5.9
Stuart Skinner, Healthy, Edm, G, BBS, @Sea, W 6-4, 1, 1, 0, 4, 33, 0, 5.3
Frederik Andersen, Healthy, Car, G, HERB, @Phi, W 5-4, 1, 1, 0, 4, 29, 0, 4.9
Jake Oettinger, Healthy, Dal, G, LKR, @Cgy, W 6-5, 1, 1, 0, 5, 33, 0, 4.8
Connor Hellebuyck, Healthy, Wpg, G, ME, @Nsh, W 3-2, 1, 1, 0, 2, 18, 0, 4.8
Brian Elliott, Healthy, TB, G, FA, Mon, W 5-3, 1, 1, 0, 3, 18, 0, 4.3
Juuse Saros, Healthy, Nsh, G, SALT, Wpg, L 2-3, 1, 0, 0, 3, 31, 0, 1.6
Akira Schmid, Healthy, NJ, G, FA, @Fla, L 2-4, 1, 0, 1, 3, 37, 0, 1.2
Sam Montembeault, Healthy, Mon, G, FA, @TB, L 3-5, 1, 0, 1, 4, 36, 0, 0.6
Joonas Korpisalo, Healthy, LA, G, DINK, Van, L 2-3, 1, 0, 0, 2, 15, 0, 0.5
Mads Sogaard, DTD, Ott, G, FA, Tor, L 4-5, 1, 0, 0, 4, 25, 0, 0.5
Felix Sandstrom, Healthy, Phi, G, FA, Car, L 4-5, 1, 0, 0, 5, 29, 0, 0.4
Filip Gustavsson, Healthy, Min, G, OXP, Bos, L 2-5, 1, 0, 1, 4, 33, 0, 0.3
Magnus Hellberg, Healthy, Det, G, FA, Col, L 1-5, 0, 0, 0, 0, 2, 0, 0.2
Andrei Vasilevskiy, Healthy, TB, G, LKR, Mon, W 5-3, 0, 0, 0, 0, 0, 0, --
Vitek Vanecek, Healthy, NJ, G, CLB, @Fla, L 2-4, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, @Min, W 5-2, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Tor, G, CLB, @Ott, W 5-4, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, LKR, Bos, L 2-5, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, @Sea, W 6-4, 0, 0, 0, 0, 0, 0, --
Carter Hart, DTD, Phi, G, OXP, Car, L 4-5, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, Tor, L 4-5, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, Healthy, Chi, G, FA, @Ari, L 2-4, 0, 0, 0, 0, 0, 0, --
Pheonix Copley, Healthy, LA, G, HERB, Van, L 2-3, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, O, Col, G, FA, @Det, W 5-1, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, NJ, W 4-2, 0, 0, 0, 0, 0, 0, --
Karel Vejmelka, Healthy, Ari, G, FA, Chi, W 4-2, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, @Phi, W 5-4, 0, 0, 0, 0, 0, 0, --
Pyotr Kochetkov, Healthy, Car, G, HERB, @Phi, W 5-4, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, @SJ, W 4-1, 0, 0, 0, 0, 0, 0, --
Anton Forsberg, IR, Ott, G, FA, Tor, L 4-5, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, FA, NYI, L 1-4, 0, 0, 0, 0, 0, 0, --
Jake Allen, Healthy, Mon, G, FA, @TB, L 3-5, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, Healthy, NYR, G, FA, Pit, W 6-0, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, Van, L 2-3, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, FA, Dal, L 5-6, 0, 0, 0, 0, 0, 0, --
