Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jake Oettinger, Healthy, Dal, G, LKR, @NYI, W 2-1, 1, 1, 0, 1, 27, 0, 6.2
Philipp Grubauer, Healthy, Sea, G, BBS, @Buf, W 4-3, 1, 1, 0, 3, 32, 0, 5.7
Kaapo Kahkonen, Healthy, SJ, G, FA, @Ari, W 4-2, 1, 1, 0, 2, 27, 0, 5.7
Igor Shesterkin, Healthy, NYR, G, DINK, Min, W 4-3, 1, 1, 0, 3, 29, 0, 5.4
Jordan Binnington, Healthy, StL, G, SLC, Cgy, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Dustin Tokarski, Healthy, Pit, G, FA, Van, W 5-4, 0, 1, 0, 1, 18, 0, 5.3
Vitek Vanecek, Healthy, NJ, G, CLB, @Car, W 5-3, 1, 1, 0, 3, 25, 0, 5.0
Ville Husso, DTD, Det, G, DINK, Wpg, W 7-5, 1, 1, 0, 5, 32, 0, 4.7
Sergei Bobrovsky, DTD, Fla, G, SLC, @Col, W 5-4, 1, 1, 0, 4, 27, 0, 4.7
Andrei Vasilevskiy, Healthy, TB, G, LKR, Cls, W 6-3, 1, 1, 0, 3, 21, 0, 4.6
Marc-Andre Fleury, Healthy, Min, G, LKR, @NYR, L 3-4, 1, 0, 0, 3, 40, 0, 2.5
Ilya Sorokin, Healthy, NYI, G, CLB, Dal, L 1-2, 1, 0, 0, 1, 25, 0, 2.0
Jacob Markstrom, Healthy, Cgy, G, OXP, @StL, L 3-4, 1, 0, 0, 4, 23, 0, 0.3
Tristan Jarry, Healthy, Pit, G, HERB, Van, W 5-4, 0, 0, 0, 0, 0, 0, --
Frederik Andersen, Healthy, Car, G, HERB, NJ, L 3-5, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Min, G, OXP, @NYR, L 3-4, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, Healthy, Van, G, BOWS, @Pit, L 4-5, 0, 0, 0, 0, 0, 0, --
Martin Jones, Healthy, Sea, G, DINK, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Elvis Merzlikins, DTD, Cls, G, FA, @TB, L 3-6, 1, 0, 1, 6, 40, 0, 0.0
Pavel Francouz, O, Col, G, FA, Fla, L 4-5, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, @Col, W 5-4, 0, 0, 0, 0, 0, 0, --
Joonas Korpisalo, Healthy, LA, G, DINK, --, --, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, NJ, L 3-5, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, Dal, L 1-2, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, FA, @Ari, W 4-2, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, Sea, L 3-4, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Sea, L 3-4, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, Cgy, W 4-3, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, Healthy, NYR, G, FA, Min, W 4-3, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, FA, @StL, L 3-4, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, @Car, W 5-3, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, @Car, W 5-3, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, Wpg, W 7-5, 0, 0, 0, 0, 0, 0, --
Alex Lyon, Healthy, Fla, G, FA, @Col, W 5-4, 0, 0, 0, 0, 0, 0, --
Collin Delia, Healthy, Van, G, FA, @Pit, L 4-5, 0, 0, 0, 0, 0, 0, --
Brian Elliott, Healthy, TB, G, FA, Cls, W 6-3, 0, 0, 0, 0, 0, 0, --
Ivan Prosvetov, Healthy, Ari, G, FA, SJ, L 2-4, 0, 0, 0, 0, 0, 0, --
Scott Wedgewood, O, Dal, G, FA, @NYI, W 2-1, 0, 0, 0, 0, 0, 0, --
Connor Ingram, Healthy, Ari, G, FA, SJ, L 2-4, 0, 0, 0, 0, 0, 0, --
Thomas Greiss, DTD, StL, G, FA, Cgy, W 4-3, 0, 0, 0, 0, 0, 0, --
David Rittich, Healthy, Wpg, G, FA, @Det, L 5-7, 0, 0, 0, 0, 0, 0, --
Magnus Hellberg, Healthy, Det, G, FA, Wpg, W 7-5, 0, 0, 0, 0, 0, 0, --
Jonas Johansson, Healthy, Col, G, FA, Fla, L 4-5, 0, 0, 0, 0, 0, 0, --
Jesper Wallstedt, Healthy, Min, G, FA, @NYR, L 3-4, 0, 0, 0, 0, 0, 0, --
Malcolm Subban, Healthy, Buf, G, FA, Sea, L 3-4, 0, 0, 0, 0, 0, 0, --
Dustin Wolf, Healthy, Cgy, G, FA, @StL, L 3-4, 0, 0, 0, 0, 0, 0, --
Daniil Tarasov, Healthy, Cls, G, FA, @TB, L 3-6, 0, 0, 0, 0, 0, 0, --
Braden Holtby, O, Dal, G, FA, @NYI, W 2-1, 0, 0, 0, 0, 0, 0, --
Justus Annunen, Healthy, Col, G, FA, Fla, L 4-5, 0, 0, 0, 0, 0, 0, --
Joey Daccord, Healthy, Sea, G, FA, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Louis Domingue, Healthy, NYR, G, FA, Min, W 4-3, 0, 0, 0, 0, 0, 0, --
Anton Khudobin, Healthy, Chi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Devan Dubnyk, Healthy, Col, G, FA, Fla, L 4-5, 0, 0, 0, 0, 0, 0, --
Chris Driedger, IR, Sea, G, FA, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Michael DiPietro, Healthy, Van, G, FA, @Pit, L 4-5, 0, 0, 0, 0, 0, 0, --
Jonathan Bernier, IR, NJ, G, FA, @Car, W 5-3, 0, 0, 0, 0, 0, 0, --
Nico Daws, Healthy, NJ, G, FA, @Car, W 5-3, 0, 0, 0, 0, 0, 0, --
Christopher Gibson, Healthy, Sea, G, FA, @Buf, W 4-3, 0, 0, 0, 0, 0, 0, --
Jon Gillies, Healthy, Cls, G, FA, @TB, L 3-6, 0, 0, 0, 0, 0, 0, --
Aaron Dell, Healthy, SJ, G, FA, @Ari, W 4-2, 0, 0, 0, 0, 0, 0, --
Cory Schneider, Healthy, NYI, G, FA, Dal, L 1-2, 0, 0, 0, 0, 0, 0, --
Curtis McElhinney, Healthy, TB, G, FA, Cls, W 6-3, 0, 0, 0, 0, 0, 0, --
Hugo Alnefelt, Healthy, TB, G, FA, Cls, W 6-3, 0, 0, 0, 0, 0, 0, --
Adam Huska, Healthy, NYR, G, FA, Min, W 4-3, 0, 0, 0, 0, 0, 0, --
