Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Pavel Francouz, O, Col, G, FA, @Car, W 3-2, 1, 1, 0, 2, 46, 0, 7.6
Andrei Vasilevskiy, Healthy, TB, G, LKR, Cgy, W 4-1, 1, 1, 0, 1, 39, 0, 7.4
Thomas Greiss, DTD, StL, G, FA, Wsh, W 5-4, 1, 1, 0, 4, 47, 0, 6.7
Logan Thompson, DTD, Vgk, G, DINK, Ari, W 4-1, 1, 1, 0, 1, 25, 0, 6.0
Connor Hellebuyck, Healthy, Wpg, G, ME, Ana, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Martin Jones, Healthy, Sea, G, DINK, NYR, W 3-2, 1, 1, 0, 2, 28, 0, 5.8
Joonas Korpisalo, Healthy, LA, G, DINK, --, --, 1, 1, 0, 4, 38, 0, 5.8
Linus Ullmark, Healthy, Bos, G, SALT, Phi, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Vitek Vanecek, Healthy, NJ, G, CLB, @Tor, W 3-2, 1, 1, 0, 2, 25, 0, 5.5
Scott Wedgewood, O, Dal, G, FA, @Fla, W 6-4, 1, 1, 0, 2, 21, 0, 5.1
Juuse Saros, Healthy, Nsh, G, SALT, NYI, W 5-4, 1, 1, 0, 4, 29, 0, 4.9
Ville Husso, DTD, Det, G, DINK, @SJ, W 7-4, 1, 1, 0, 4, 21, 0, 4.1
Tristan Jarry, Healthy, Pit, G, HERB, @Min, W 6-4, 1, 1, 0, 4, 19, 0, 3.9
Matt Murray, DTD, Tor, G, BOWS, NJ, L 2-3, 1, 0, 0, 3, 30, 0, 1.5
Igor Shesterkin, Healthy, NYR, G, DINK, @Sea, L 2-3, 1, 0, 0, 3, 29, 0, 1.4
Jake Oettinger, Healthy, Dal, G, LKR, @Fla, W 6-4, 0, 0, 0, 2, 19, 0, 0.9
Karel Vejmelka, Healthy, Ari, G, FA, @Vgk, L 1-4, 1, 0, 1, 4, 35, 0, 0.5
John Gibson, Healthy, Ana, G, ME, @Wpg, L 2-3, 1, 0, 1, 3, 29, 0, 0.4
Spencer Knight, IR, Fla, G, FA, Dal, L 4-6, 0, 0, 1, 1, 16, 0, 0.1
Alexandar Georgiev, Healthy, Col, G, SLC, @Car, W 3-2, 0, 0, 0, 0, 0, 0, --
Darcy Kuemper, Healthy, Wsh, G, SALT, @StL, L 4-5, 0, 0, 0, 0, 0, 0, --
Frederik Andersen, Healthy, Car, G, HERB, Col, L 2-3, 0, 0, 0, 0, 0, 0, --
