Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Alexandar Georgiev, Healthy, Col, G, SLC, @Nsh, W 3-2, 1, 1, 0, 2, 37, 0, 6.7
Linus Ullmark, Healthy, Bos, G, SALT, @NJ, W 4-3, 1, 1, 0, 3, 37, 0, 6.2
Karel Vejmelka, Healthy, Ari, G, FA, LA, W 2-1, 1, 1, 0, 1, 26, 0, 6.1
Collin Delia, Healthy, Van, G, FA, @Edm, W 5-2, 1, 1, 0, 2, 31, 0, 6.1
Charlie Lindgren, O, Wsh, G, FA, Wpg, W 4-1, 1, 1, 0, 1, 25, 0, 6.0
Ilya Sorokin, Healthy, NYI, G, CLB, Fla, W 5-1, 1, 1, 0, 1, 22, 0, 5.7
Alex Stalock, Healthy, Chi, G, FA, Cls, W 5-2, 1, 1, 0, 2, 27, 0, 5.7
Jake Oettinger, Healthy, Dal, G, LKR, Mon, W 4-2, 1, 1, 0, 2, 22, 0, 5.2
Jacob Markstrom, Healthy, Cgy, G, OXP, @Ana, W 3-2, 1, 1, 0, 2, 21, 0, 5.1
Logan Thompson, DTD, Vgk, G, DINK, StL, W 5-4, 1, 1, 0, 4, 25, 0, 4.5
Antti Raanta, Healthy, Car, G, FA, Phi, W 6-5, 1, 1, 0, 5, 26, 0, 4.1
Juuse Saros, Healthy, Nsh, G, SALT, Col, L 2-3, 1, 0, 0, 3, 43, 0, 2.8
Lukas Dostal, Healthy, Ana, G, FA, Cgy, L 2-3, 1, 0, 0, 3, 42, 0, 2.7
Jonathan Quick, Healthy, Vgk, G, FA, StL, W 5-4, 1, 0, 0, 1, 23, 0, 1.8
Joonas Korpisalo, Healthy, LA, G, DINK, @Ari, L 1-2, 0, 0, 0, 1, 17, 0, 1.2
Jordan Binnington, Healthy, StL, G, SLC, @Vgk, L 4-5, 1, 0, 0, 4, 28, 0, 0.8
Sergei Bobrovsky, DTD, Fla, G, SLC, @NYI, L 1-5, 1, 0, 1, 4, 38, 0, 0.8
Jake Allen, Healthy, Mon, G, FA, @Dal, L 2-4, 1, 0, 1, 3, 32, 0, 0.7
Vitek Vanecek, Healthy, NJ, G, CLB, Bos, L 3-4, 0, 0, 0, 0, 5, 0, 0.5
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Buf, Postponed, 0, 0, 0, 0, 0, 0, --
Connor Hellebuyck, Healthy, Wpg, G, ME, @Wsh, L 1-4, 0, 0, 0, 0, 0, 0, --
Darcy Kuemper, Healthy, Wsh, G, SALT, Wpg, W 4-1, 0, 0, 0, 0, 0, 0, --
Frederik Andersen, Healthy, Car, G, HERB, Phi, W 6-5, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, @NJ, W 4-3, 0, 0, 0, 0, 0, 0, --
Ville Husso, DTD, Det, G, DINK, @Ott, Postponed, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, Van, L 2-5, 0, 0, 0, 0, 0, 0, --
John Gibson, Healthy, Ana, G, ME, Cgy, L 2-3, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, Healthy, Van, G, BOWS, @Edm, W 5-2, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, Det, Postponed, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, Healthy, Chi, G, FA, Cls, W 5-2, 0, 0, 0, 0, 0, 0, --
Elvis Merzlikins, DTD, Cls, G, FA, @Chi, L 2-5, 0, 0, 0, 0, 0, 0, --
Pheonix Copley, Healthy, LA, G, HERB, @Ari, L 1-2, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, O, Col, G, FA, @Nsh, W 3-2, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, @NYI, L 1-5, 0, 0, 0, 0, 0, 0, --
Pyotr Kochetkov, Healthy, Car, G, HERB, Phi, W 6-5, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, StL, W 5-4, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, Fla, W 5-1, 0, 0, 0, 0, 0, 0, --
Anton Forsberg, IR, Ott, G, FA, Det, Postponed, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, TB, Postponed, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, TB, Postponed, 0, 0, 0, 0, 0, 0, --
Sam Montembeault, Healthy, Mon, G, FA, @Dal, L 2-4, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, @Vgk, L 4-5, 0, 0, 0, 0, 0, 0, --
