Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Filip Gustavsson, Healthy, Min, G, OXP, @Cgy, W 3-0, 1, 1, 0, 0, 31, 1, 9.1
Thatcher Demko, Healthy, Van, G, BOWS, Tor, W 4-1, 1, 1, 0, 1, 36, 0, 7.1
Sergei Bobrovsky, DTD, Fla, G, SLC, Pit, W 4-1, 1, 1, 0, 1, 31, 0, 6.6
Darcy Kuemper, Healthy, Wsh, G, SALT, @SJ, W 8-3, 1, 1, 0, 3, 38, 0, 6.3
Juuse Saros, Healthy, Nsh, G, SALT, @Chi, W 3-1, 1, 1, 0, 1, 27, 0, 6.2
Eric Comrie, Healthy, Buf, G, FA, TB, W 5-3, 1, 1, 0, 3, 33, 0, 5.8
Jake Oettinger, Healthy, Dal, G, LKR, Col, W 7-3, 1, 1, 0, 3, 32, 0, 5.7
Ilya Sorokin, Healthy, NYI, G, CLB, Det, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Linus Ullmark, Healthy, Bos, G, SALT, NYR, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Joonas Korpisalo, Healthy, LA, G, DINK, StL, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Cam Talbot, Healthy, Ott, G, ME, Cls, W 5-2, 1, 1, 0, 2, 19, 0, 4.9
Connor Hellebuyck, Healthy, Wpg, G, ME, Edm, W 7-5, 1, 1, 0, 5, 30, 0, 4.5
Michael Hutchinson, Healthy, Cls, G, FA, @Ott, L 2-5, 0, 0, 0, 1, 15, 0, 1.0
Jordan Binnington, Healthy, StL, G, SLC, @LA, L 2-4, 1, 0, 1, 3, 34, 0, 0.9
Casey DeSmith, Healthy, Pit, G, FA, @Fla, L 1-4, 1, 0, 1, 4, 38, 0, 0.8
Jacob Markstrom, Healthy, Cgy, G, OXP, Min, L 0-3, 1, 0, 1, 3, 30, 0, 0.5
Keith Kinkaid, Healthy, Col, G, FA, @Dal, L 3-7, 0, 0, 0, 1, 8, 0, 0.3
Petr Mrazek, Healthy, Chi, G, FA, Nsh, L 1-3, 1, 0, 1, 2, 22, 0, 0.2
Magnus Hellberg, Healthy, Det, G, FA, @NYI, L 1-4, 1, 0, 1, 4, 32, 0, 0.2
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Buf, L 3-5, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, Healthy, Pit, G, HERB, @Fla, L 1-4, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, NYR, W 4-2, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Tor, G, CLB, @Van, L 1-4, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, LKR, @Cgy, W 3-0, 0, 0, 0, 0, 0, 0, --
Ville Husso, DTD, Det, G, DINK, @NYI, L 1-4, 0, 0, 0, 0, 0, 0, --
