Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
James Reimer, Healthy, Det, G, FA, @Cls, W 4-0, 1, 1, 0, 0, 23, 1, 8.3
Arvid Soderblom, Healthy, Chi, G, FA, @Tor, W 4-1, 1, 1, 0, 1, 35, 0, 7.0
Darcy Kuemper, Healthy, Wsh, G, CLB, Cgy, W 3-2, 1, 1, 0, 2, 38, 0, 6.8
Igor Shesterkin, Healthy, NYR, G, DINK, Ari, W 2-1, 1, 1, 0, 1, 26, 0, 6.1
Sergei Bobrovsky, Healthy, Fla, G, ME, @NJ, W 4-3, 1, 1, 0, 3, 31, 0, 5.6
Jacob Markstrom, DTD, Cgy, G, BBS, @Wsh, L 2-3, 1, 0, 0, 2, 21, 0, 1.1
Connor Ingram, Healthy, Ari, G, OXP, @NYR, L 1-2, 1, 0, 1, 2, 26, 0, 0.6
Joseph Woll, Healthy, Tor, G, BBS, Chi, L 1-4, 1, 0, 1, 3, 27, 0, 0.2
Ilya Samsonov, Healthy, Tor, G, HERB, Chi, L 1-4, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, Ari, W 2-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @NJ, W 4-3, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Cls, W 4-0, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, Cgy, W 3-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Cls, W 4-0, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Chi, L 1-4, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, Det, L 0-4, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @NJ, W 4-3, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, @NYR, L 1-2, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Wsh, L 2-3, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, Det, L 0-4, --, --, --, --, --, --, --
Dan Vladar, Healthy, Cgy, G, FA, @Wsh, L 2-3, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, Ari, W 2-1, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Chi, L 1-4, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, Det, L 0-4, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, @Cls, W 4-0, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, Ari, W 2-1, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @Wsh, L 2-3, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, @Cls, W 4-0, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @NYR, L 1-2, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Jonathan Bernier, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, Chi, L 1-4, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, @Tor, W 4-1, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, @Cls, W 4-0, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, Cgy, W 3-2, --, --, --, --, --, --, --
Aaron Dell, Healthy, Cls, G, FA, Det, L 0-4, --, --, --, --, --, --, --
Andrew Hammond, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Keith Kinkaid, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Erik Kallgren, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Keith Petruzzelli, Healthy, Tor, G, FA, Chi, L 1-4, --, --, --, --, --, --, --
Adam Huska, Healthy, NYR, G, FA, Ari, W 2-1, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, @NYR, L 1-2, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, @Cls, W 4-0, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, @NYR, L 1-2, --, --, --, --, --, --, --
Jon Gillies, O, Cls, G, FA, Det, L 0-4, --, --, --, --, --, --, --
Eddie Lack, Healthy, NJ, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Kaden Fulcher, Healthy, Det, G, FA, @Cls, W 4-0, --, --, --, --, --, --, --
Carter Hutton, Healthy, Tor, G, FA, Chi, L 1-4, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, --, --, 1, 0, 1, 4, 26, 0, -0.4
Spencer Martin, Healthy, Car, G, FA, --, --, 1, 0, 1, 4, 24, 0, -0.6
Connor Hellebuyck, Healthy, Wpg, G, HERB, --, --, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, --, --, --, --, --, --, --, --, --
Alexandar Georgiev, Healthy, Col, G, SLC, --, --, --, --, --, --, --, --, --
Thatcher Demko, O, Van, G, BOWS, --, --, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, --, --, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, --, --, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, --, --, --, --, --, --, --, --, --
Juuse Saros, Healthy, Nsh, G, SALT, --, --, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, --, --, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, --, --, --, --, --, --, --, --, --
Stuart Skinner, Healthy, Edm, G, ME, --, --, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, --, --, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, --, --, --, --, --, --, --, --, --
