Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Alex Lyon, Healthy, Det, G, SALT, Min, W 4-1, 1, 1, 0, 1, 37, 0, 7.2
Juuse Saros, Healthy, Nsh, G, SALT, Wpg, W 3-2, 1, 1, 0, 2, 32, 0, 6.2
Jordan Binnington, Healthy, StL, G, ME, @Chi, W 4-2, 1, 1, 0, 2, 31, 0, 6.1
Stuart Skinner, Healthy, Edm, G, ME, Ana, W 8-2, 1, 1, 0, 2, 21, 0, 5.1
Pyotr Kochetkov, Healthy, Car, G, BBS, Cls, W 3-2, 1, 1, 0, 2, 21, 0, 5.1
Elvis Merzlikins, Healthy, Cls, G, FA, @Car, L 2-3, 1, 0, 1, 3, 40, 0, 1.5
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Nsh, L 2-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Cls, W 3-2, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Det, L 1-4, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, Min, W 4-1, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, StL, L 2-4, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Chi, W 4-2, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Min, W 4-1, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, Cls, W 3-2, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, Ana, W 8-2, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Ana, W 8-2, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, @Car, L 2-3, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Wpg, W 3-2, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Wpg, W 3-2, --, --, --, --, --, --, --
