Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Chi, W 3-0, 1, 1, 0, 0, 19, 1, 7.9
Juuse Saros, Healthy, Nsh, G, SALT, @LA, W 2-1, 1, 1, 0, 1, 33, 0, 6.8
Logan Thompson, Healthy, Vgk, G, DINK, NYR, W 5-1, 1, 1, 0, 1, 29, 0, 6.4
Jeremy Swayman, Healthy, Bos, G, SALT, Col, W 5-2, 1, 1, 0, 2, 30, 0, 6.0
Andrei Vasilevskiy, Healthy, TB, G, LKR, Min, W 7-3, 1, 1, 0, 3, 30, 0, 5.5
Thatcher Demko, IR, Van, G, BOWS, Ari, W 2-1, 1, 1, 0, 1, 20, 0, 5.5
Stuart Skinner, Healthy, Edm, G, ME, Sea, W 4-2, 1, 1, 0, 2, 25, 0, 5.5
Joonas Korpisalo, Healthy, Ott, G, FA, Mon, W 6-2, 1, 1, 0, 2, 21, 0, 5.1
Samuel Ersson, Healthy, Phi, G, BBS, Dal, W 5-1, 1, 1, 0, 1, 14, 0, 4.9
Martin Jones, Healthy, Tor, G, FA, @Cgy, W 4-3, 1, 1, 0, 3, 23, 0, 4.8
Charlie Lindgren, Healthy, Wsh, G, HERB, StL, W 5-2, 1, 1, 0, 2, 18, 0, 4.8
David Rittich, Healthy, LA, G, HERB, Nsh, L 1-2, 1, 0, 1, 2, 31, 0, 1.1
Connor Ingram, Healthy, Ari, G, OXP, @Van, L 1-2, 1, 0, 1, 2, 24, 0, 0.4
Jake Oettinger, Healthy, Dal, G, LKR, @Phi, L 1-5, 1, 0, 1, 5, 38, 0, 0.3
Arvid Soderblom, Healthy, Chi, G, FA, @Buf, L 0-3, 1, 0, 1, 3, 28, 0, 0.3
Joey Daccord, Healthy, Sea, G, FA, @Edm, L 2-4, 1, 0, 1, 4, 32, 0, 0.2
Linus Ullmark, Healthy, Bos, G, LKR, Col, W 5-2, --, --, --, --, --, --, --
Adin Hill, O, Vgk, G, DINK, NYR, W 5-1, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, Nsh, L 1-2, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, Tor, L 3-4, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, @Cgy, W 4-3, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Dal, W 5-1, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Vgk, L 1-5, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @Cgy, W 4-3, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @TB, L 3-7, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, DINK, Ari, W 2-1, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, Min, W 7-3, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, StL, W 5-2, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Chi, W 3-0, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, @Edm, L 2-4, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, @Bos, L 2-5, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, @Phi, L 1-5, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, @Ott, L 2-6, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, @Van, L 1-2, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Wsh, L 2-5, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Tor, L 3-4, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Nsh, L 1-2, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, NYR, W 5-1, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, @LA, W 2-1, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, @LA, W 2-1, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @TB, L 3-7, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Vgk, L 1-5, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Phi, L 1-5, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, @Ott, L 2-6, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, NYR, W 5-1, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, @Edm, L 2-4, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, Col, W 5-2, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, @Bos, L 2-5, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Wsh, L 2-5, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, @Bos, L 2-5, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, Chi, W 3-0, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @Phi, L 1-5, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Dal, W 5-1, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, Dal, W 5-1, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Vgk, L 1-5, --, --, --, --, --, --, --
Hunter Shepard, Healthy, Wsh, G, FA, StL, W 5-2, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, Tor, L 3-4, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, Ari, W 2-1, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, Chi, W 3-0, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Mike Smith, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, Col, W 5-2, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @Phi, L 1-5, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, @Wsh, L 2-5, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Van, L 1-2, --, --, --, --, --, --, --
Jack LaFontaine, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, @Bos, L 2-5, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, @TB, L 3-7, --, --, --, --, --, --, --
Antti Niemi, Healthy, Mon, G, FA, @Ott, L 2-6, --, --, --, --, --, --, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, @LA, W 2-1, --, --, --, --, --, --, --
Mikko Koskinen, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Leevi Merilainen, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Dennis Hildeby, Healthy, Tor, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Alexei Melnichuk, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, Dal, W 5-1, --, --, --, --, --, --, --
Mike Condon, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Garret Sparks, Healthy, LA, G, FA, Nsh, L 1-2, --, --, --, --, --, --, --
Adam Huska, Healthy, NYR, G, FA, @Vgk, L 1-5, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, StL, W 5-2, --, --, --, --, --, --, --
Danny Taylor, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Troy Grosenick, Healthy, Nsh, G, FA, @LA, W 2-1, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, @Buf, L 0-3, --, --, --, --, --, --, --
Keith Petruzzelli, Healthy, Tor, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Maxime Lagace, Healthy, TB, G, FA, Min, W 7-3, --, --, --, --, --, --, --
Dylan Ferguson, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Landon Bow, Healthy, Dal, G, FA, @Phi, L 1-5, --, --, --, --, --, --, --
Shane Starrett, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Dustin Tokarski, Healthy, Buf, G, FA, Chi, W 3-0, --, --, --, --, --, --, --
Michael McNiven, Healthy, Ott, G, FA, Mon, W 6-2, --, --, --, --, --, --, --
Michael Houser, Healthy, Buf, G, FA, Chi, W 3-0, --, --, --, --, --, --, --
Matthew Berlin, Healthy, Edm, G, FA, Sea, W 4-2, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, @Van, L 1-2, --, --, --, --, --, --, --
Zach Sawchenko, Healthy, Van, G, FA, Ari, W 2-1, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, @Van, L 1-2, --, --, --, --, --, --, --
