Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Filip Gustavsson, Healthy, Min, G, BOWS, @Chi, W 2-1, 1, 1, 0, 1, 20, 0, 5.5
Jonathan Quick, Healthy, NYR, G, OXP, TB, W 3-1, 1, 1, 0, 1, 17, 0, 5.2
Ilya Samsonov, Healthy, Tor, G, HERB, Dal, W 5-4, 1, 1, 0, 4, 27, 0, 4.7
Petr Mrazek, Healthy, Chi, G, FA, Min, L 1-2, 1, 0, 1, 2, 23, 0, 0.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, @NYR, L 1-3, 1, 0, 1, 2, 21, 0, 0.1
Igor Shesterkin, Healthy, NYR, G, DINK, TB, W 3-1, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, @Tor, L 4-5, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, Dal, W 5-4, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Chi, W 2-1, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @NYR, L 1-3, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Dal, W 5-4, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, Min, L 1-2, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @Chi, W 2-1, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, TB, W 3-1, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Dal, W 5-4, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Tor, L 4-5, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @Tor, L 4-5, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, TB, W 3-1, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, @NYR, L 1-3, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, Min, L 1-2, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, Min, L 1-2, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, @NYR, L 1-3, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, Min, L 1-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @Tor, L 4-5, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, Min, L 1-2, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, @NYR, L 1-3, --, --, --, --, --, --, --
