Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Fla, W 3-0, 1, 1, 0, 0, 33, 1, 9.3
Stuart Skinner, Healthy, Edm, G, ME, @Wsh, W 5-0, 1, 1, 0, 0, 25, 1, 8.5
Elvis Merzlikins, Healthy, Cls, G, FA, @NJ, W 2-1, 1, 1, 0, 1, 37, 0, 7.2
Igor Shesterkin, Healthy, NYR, G, DINK, @Phi, W 3-1, 1, 1, 0, 1, 36, 0, 7.1
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Pit, W 3-2, 1, 1, 0, 2, 31, 0, 6.1
Kevin Lankinen, Healthy, Nsh, G, FA, @StL, W 8-3, 1, 1, 0, 3, 36, 0, 6.1
Cayden Primeau, Healthy, Mon, G, FA, @SJ, W 3-2, 1, 1, 0, 2, 31, 0, 6.1
Cam Talbot, Healthy, LA, G, BOWS, @Ana, W 5-2, 1, 1, 0, 2, 29, 0, 5.9
Arvid Soderblom, Healthy, Chi, G, FA, Tor, W 4-3, 1, 1, 0, 3, 34, 0, 5.9
Thatcher Demko, O, Van, G, BOWS, @Sea, W 5-1, 1, 1, 0, 1, 23, 0, 5.8
Ville Husso, O, Det, G, OXP, @Bos, W 5-2, 1, 1, 0, 2, 25, 0, 5.5
Semyon Varlamov, Healthy, NYI, G, FA, @Ott, W 5-3, 1, 1, 0, 3, 28, 0, 5.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Car, W 8-2, 1, 1, 0, 2, 22, 0, 5.2
Alexandar Georgiev, Healthy, Col, G, SLC, @Min, W 3-2, 1, 1, 0, 2, 19, 0, 4.9
Jacob Markstrom, DTD, Cgy, G, BBS, @Dal, W 7-4, 1, 1, 0, 4, 24, 0, 4.4
Mackenzie Blackwood, IR, SJ, G, FA, Mon, L 2-3, 1, 0, 0, 2, 22, 0, 1.2
Ilya Samsonov, Healthy, Tor, G, HERB, @Chi, L 3-4, 1, 0, 0, 4, 30, 0, 1.0
Sergei Bobrovsky, Healthy, Fla, G, ME, Wpg, L 0-3, 1, 0, 1, 2, 28, 0, 0.8
Alex Nedeljkovic, Healthy, Pit, G, FA, @Buf, L 2-3, 1, 0, 1, 3, 31, 0, 0.6
Akira Schmid, Healthy, NJ, G, FA, Cls, L 1-2, 1, 0, 1, 2, 26, 0, 0.6
Ilya Sorokin, Healthy, NYI, G, CLB, @Ott, W 5-3, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, Det, L 2-5, --, --, --, --, --, --, --
Juuse Saros, Healthy, Nsh, G, SALT, @StL, W 8-3, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, @Buf, L 2-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, TB, L 2-8, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, Mon, L 2-3, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, TB, L 2-8, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Phi, W 3-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Wpg, L 0-3, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Bos, W 5-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @Chi, L 3-4, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, NYI, L 3-5, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, Col, L 2-3, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, NYR, L 1-3, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, CLB, Edm, L 0-5, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @Car, W 8-2, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Pit, W 3-2, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, Tor, W 4-3, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, @Sea, W 5-1, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Van, L 1-5, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @Fla, W 3-0, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @Chi, L 3-4, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, @SJ, W 3-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Wpg, L 0-3, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, Cls, L 1-2, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Cgy, L 4-7, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, @Ana, W 5-2, --, --, --, --, --, --, --
