Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Sergei Bobrovsky, Healthy, Fla, G, ME, @Ott, W 5-0, 1, 1, 0, 0, 20, 1, 8.0
Alexandar Georgiev, Healthy, Col, G, SLC, TB, W 4-1, 1, 1, 0, 1, 38, 0, 7.3
Mackenzie Blackwood, IR, SJ, G, FA, Wsh, W 2-1, 1, 1, 0, 1, 33, 0, 6.8
Dan Vladar, Healthy, Cgy, G, FA, Vgk, W 2-1, 1, 1, 0, 1, 27, 0, 6.2
Spencer Martin, Healthy, Car, G, FA, --, --, 1, 1, 0, 2, 31, 0, 6.1
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @NYR, W 5-1, 1, 1, 0, 1, 25, 0, 6.0
Adin Hill, Healthy, Vgk, G, DINK, @Cgy, L 1-2, 1, 0, 0, 2, 32, 0, 2.2
Jeremy Swayman, Healthy, Bos, G, SALT, @Cls, L 2-5, 1, 0, 0, 2, 17, 0, 0.7
Igor Shesterkin, Healthy, NYR, G, DINK, Buf, L 1-5, 1, 0, 1, 4, 34, 0, 0.4
Darcy Kuemper, Healthy, Wsh, G, CLB, @SJ, L 1-2, 1, 0, 1, 2, 21, 0, 0.1
Jacob Markstrom, DTD, Cgy, G, BBS, Vgk, W 2-1, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Cgy, L 1-2, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, Buf, L 1-5, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Ott, W 5-0, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, @SJ, L 1-2, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @Col, L 1-4, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @NYR, W 5-1, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, Bos, W 5-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Ott, W 5-0, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Vgk, W 2-1, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, Fla, L 0-5, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, TB, W 4-1, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, Bos, W 5-2, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Cgy, L 1-2, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Fla, L 0-5, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, Buf, L 1-5, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, TB, W 4-1, --, --, --, --, --, --, --
