Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Tristan Jarry, Healthy, Pit, G, SLC, @NYI, W 7-0, 1, 1, 0, 0, 22, 1, 8.2
Joel Hofer, Healthy, StL, G, FA, Dal, W 2-1, 1, 1, 0, 1, 39, 0, 7.4
Petr Mrazek, Healthy, Chi, G, FA, Wpg, W 2-1, 1, 1, 0, 1, 37, 0, 7.2
Chris Driedger, Healthy, Sea, G, FA, @Cgy, W 2-1, 1, 1, 0, 1, 37, 0, 7.2
Pyotr Kochetkov, Healthy, Car, G, BBS, @Nsh, W 5-2, 1, 1, 0, 2, 35, 0, 6.5
Joonas Korpisalo, Healthy, Ott, G, FA, @Tor, W 4-2, 1, 1, 0, 2, 34, 0, 6.4
Igor Shesterkin, Healthy, NYR, G, DINK, Wsh, W 5-1, 1, 1, 0, 1, 26, 0, 6.1
Jeremy Swayman, Healthy, Bos, G, SALT, @Buf, W 4-1, 1, 1, 0, 1, 25, 0, 6.0
John Gibson, Healthy, Ana, G, FA, Vgk, W 5-2, 1, 1, 0, 2, 30, 0, 6.0
David Rittich, Healthy, LA, G, HERB, SJ, W 5-1, 1, 1, 0, 1, 24, 0, 5.9
Sergei Bobrovsky, Healthy, Fla, G, ME, @TB, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Vitek Vanecek, IR, SJ, G, BOWS, @LA, L 1-5, 1, 1, 0, 3, 26, 0, 5.1
Filip Gustavsson, Healthy, Min, G, BOWS, Det, W 6-3, 1, 1, 0, 3, 25, 0, 5.0
Karel Vejmelka, Healthy, Ari, G, FA, Col, W 5-4, 1, 1, 0, 4, 20, 0, 4.0
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Chi, L 1-2, 1, 0, 0, 2, 23, 0, 1.3
Elvis Merzlikins, Healthy, Cls, G, FA, @NJ, L 3-4, 1, 0, 0, 4, 31, 0, 1.1
Scott Wedgewood, Healthy, Dal, G, FA, @StL, L 1-2, 1, 0, 1, 2, 28, 0, 0.8
Yaroslav Askarov, Healthy, Nsh, G, FA, Car, L 2-5, 0, 0, 0, 0, 6, 0, 0.6
Andrei Vasilevskiy, Healthy, TB, G, LKR, Fla, L 2-3, 1, 0, 1, 3, 28, 0, 0.3
Kaapo Kahkonen, Healthy, NJ, G, FA, Cls, W 4-3, 1, 0, 1, 5, 38, 0, 0.3
Semyon Varlamov, Healthy, NYI, G, FA, Pit, L 0-7, 0, 0, 0, 1, 6, 0, 0.1
Martin Jones, Healthy, Tor, G, FA, Ott, L 2-4, 1, 0, 1, 3, 26, 0, 0.1
Linus Ullmark, Healthy, Bos, G, LKR, @Buf, W 4-1, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, @StL, L 1-2, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Ana, L 2-5, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, SJ, W 5-1, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Ott, L 2-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Nsh, W 5-2, --, --, --, --, --, --, --
Jordan Binnington, Healthy, StL, G, ME, Dal, W 2-1, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, @Cgy, W 2-1, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Bos, L 1-4, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, Col, W 5-4, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, Wsh, W 5-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @TB, W 3-2, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Min, L 3-6, --, --, --, --, --, --, --
