Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Igor Shesterkin, Healthy, NYR, G, DINK, @Phi, W 2-1, 1, 1, 0, 1, 39, 0, 7.4
Andrei Vasilevskiy, Healthy, TB, G, LKR, @NYI, W 4-2, 1, 1, 0, 2, 32, 0, 6.2
Marc-Andre Fleury, Healthy, Min, G, FA, @Sea, W 5-2, 1, 1, 0, 2, 30, 0, 6.0
Alex Lyon, Healthy, Det, G, SALT, StL, W 6-1, 1, 1, 0, 1, 22, 0, 5.7
Dan Vladar, O, Cgy, G, FA, @Edm, W 6-3, 1, 1, 0, 3, 32, 0, 5.7
Jake Oettinger, Healthy, Dal, G, LKR, @Car, W 2-1, 1, 1, 0, 1, 20, 0, 5.5
Thatcher Demko, IR, Van, G, BOWS, Bos, W 3-2, 1, 1, 0, 2, 23, 0, 5.3
Juuse Saros, Healthy, Nsh, G, SALT, @SJ, W 4-2, 1, 1, 0, 2, 23, 0, 5.3
Anthony Stolarz, Healthy, Fla, G, FA, Wsh, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
David Rittich, Healthy, LA, G, HERB, Ana, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
Ilya Samsonov, Healthy, Tor, G, HERB, @Col, W 4-3, 1, 1, 0, 3, 26, 0, 5.1
Anton Forsberg, Healthy, Ott, G, FA, Vgk, W 4-3, 1, 1, 0, 3, 26, 0, 5.1
Nico Daws, Healthy, NJ, G, FA, Mon, W 4-3, 1, 1, 0, 3, 23, 0, 4.8
John Gibson, Healthy, Ana, G, FA, @LA, L 2-3, 1, 0, 0, 2, 48, 0, 3.8
Jeremy Swayman, Healthy, Bos, G, SALT, @Van, L 2-3, 1, 0, 0, 3, 36, 0, 2.1
Logan Thompson, Healthy, Vgk, G, DINK, @Ott, L 3-4, 1, 0, 0, 3, 30, 0, 1.5
Philipp Grubauer, Healthy, Sea, G, FA, Min, L 2-5, 0, 0, 0, 1, 17, 0, 1.2
Charlie Lindgren, Healthy, Wsh, G, HERB, @Fla, L 2-3, 1, 0, 0, 3, 26, 0, 1.1
Joel Hofer, Healthy, StL, G, FA, @Det, L 1-6, 0, 0, 0, 2, 18, 0, 0.8
Kaapo Kahkonen, Healthy, NJ, G, FA, Mon, W 4-3, 1, 0, 1, 3, 31, 0, 0.6
Samuel Ersson, Healthy, Phi, G, BBS, NYR, L 1-2, 1, 0, 1, 2, 22, 0, 0.2
Linus Ullmark, Healthy, Bos, G, LKR, @Van, L 2-3, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, Wsh, W 3-2, --, --, --, --, --, --, --
Adin Hill, O, Vgk, G, DINK, @Ott, L 3-4, --, --, --, --, --, --, --
