Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Thatcher Demko, O, Van, G, BOWS, StL, W 5-0, 1, 1, 0, 0, 22, 1, 8.2
Antti Raanta, Healthy, Car, G, FA, SJ, W 3-0, 1, 1, 0, 0, 20, 1, 8.0
Darcy Kuemper, Healthy, Wsh, G, CLB, Min, W 3-2, 1, 1, 0, 2, 39, 0, 6.9
Cam Talbot, Healthy, LA, G, BOWS, @Ari, W 5-4, 0, 1, 0, 1, 17, 0, 5.2
Vitek Vanecek, IR, SJ, G, BOWS, @Car, L 0-3, 1, 1, 0, 4, 23, 0, 4.3
Petr Mrazek, Healthy, Chi, G, FA, @Vgk, W 4-3, 1, 1, 0, 3, 18, 0, 4.3
Marc-Andre Fleury, Healthy, Min, G, FA, @Wsh, L 2-3, 1, 0, 0, 2, 31, 0, 2.1
Kaapo Kahkonen, Healthy, NJ, G, FA, Buf, W 5-4, 1, 0, 1, 3, 37, 0, 1.2
Eric Comrie, Healthy, Buf, G, FA, @NJ, L 4-5, 1, 0, 0, 2, 16, 0, 0.6
Karel Vejmelka, Healthy, Ari, G, FA, LA, L 4-5, 1, 0, 1, 5, 36, 0, 0.1
Adin Hill, Healthy, Vgk, G, DINK, Chi, L 3-4, 1, 0, 0, 4, 20, 0, 0.0
Logan Thompson, Healthy, Vgk, G, DINK, Chi, L 3-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, SJ, W 3-0, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, @Wsh, L 2-3, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, LA, L 4-5, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, SJ, W 3-0, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, Min, W 3-2, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @NJ, L 4-5, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, StL, W 5-0, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Van, L 0-5, --, --, --, --, --, --, --
