Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Logan Thompson, Healthy, Vgk, G, DINK, @SJ, W 4-0, 1, 1, 0, 0, 29, 1, 8.9
Jeremy Swayman, Healthy, Bos, G, SALT, Dal, W 4-3, 1, 1, 0, 3, 43, 0, 6.8
Alex Lyon, Healthy, Det, G, SALT, @Sea, W 4-3, 1, 1, 0, 3, 38, 0, 6.3
John Gibson, Healthy, Ana, G, FA, @Buf, W 4-3, 1, 1, 0, 3, 34, 0, 5.9
Jacob Markstrom, Healthy, Cgy, G, BBS, Wpg, W 6-3, 1, 1, 0, 3, 28, 0, 5.3
Anton Forsberg, Healthy, Ott, G, FA, @TB, W 4-2, 1, 1, 0, 2, 23, 0, 5.3
Ilya Samsonov, Healthy, Tor, G, HERB, @StL, W 4-2, 1, 1, 0, 2, 19, 0, 4.9
Stuart Skinner, Healthy, Edm, G, ME, @Ari, W 6-3, 1, 1, 0, 3, 22, 0, 4.7
Spencer Martin, Healthy, Car, G, FA, Chi, W 6-3, 1, 1, 0, 3, 14, 0, 3.9
Marc-Andre Fleury, Healthy, Min, G, FA, Van, W 10-7, 0, 1, 0, 2, 6, 0, 3.6
Jake Oettinger, Healthy, Dal, G, LKR, @Bos, L 3-4, 1, 0, 0, 3, 27, 0, 1.2
Joey Daccord, Healthy, Sea, G, FA, Det, L 3-4, 1, 0, 0, 4, 28, 0, 0.8
Petr Mrazek, Healthy, Chi, G, FA, @Car, L 3-6, 1, 0, 1, 5, 36, 0, 0.1
Thatcher Demko, IR, Van, G, BOWS, @Min, L 7-10, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, Dal, W 4-3, --, --, --, --, --, --, --
Adin Hill, O, Vgk, G, DINK, @SJ, W 4-0, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Chi, W 6-3, --, --, --, --, --, --, --
Jordan Binnington, Healthy, StL, G, ME, Tor, L 2-4, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, Chi, W 6-3, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, Edm, L 3-6, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @StL, W 4-2, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @TB, W 4-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Sea, W 4-3, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, Ott, L 2-4, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Ana, L 3-4, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @Cgy, L 3-6, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Det, L 3-4, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @StL, W 4-2, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, @Bos, L 3-4, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, Edm, L 3-6, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, @Sea, W 4-3, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, @Buf, W 4-3, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, @Ari, W 6-3, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Tor, L 2-4, 1, 0, 1, 3, 25, 0, 0.0
Antti Raanta, Healthy, Car, G, FA, Chi, W 6-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Wpg, W 6-3, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, @Ari, W 6-3, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @SJ, W 4-0, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, @TB, W 4-2, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Van, W 10-7, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @StL, W 4-2, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, Wpg, W 6-3, --, --, --, --, --, --, --
