Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Linus Ullmark, Healthy, Bos, G, LKR, @Ana, W 3-1, 1, 1, 0, 1, 30, 0, 6.5
James Reimer, Healthy, Det, G, FA, Cgy, W 6-2, 1, 1, 0, 2, 29, 0, 5.9
John Gibson, Healthy, Ana, G, FA, Bos, L 1-3, 1, 0, 1, 2, 23, 0, 0.3
Jeremy Swayman, Healthy, Bos, G, SALT, @Ana, W 3-1, --, --, --, --, --, --, --
Jacob Markstrom, DTD, Cgy, G, BBS, @Det, L 2-6, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, Cgy, W 6-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, Cgy, W 6-2, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Det, L 2-6, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @Ana, W 3-1, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, Cgy, W 6-2, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @Det, L 2-6, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, @Ana, W 3-1, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, Cgy, W 6-2, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, Cgy, W 6-2, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, Cgy, W 6-2, --, --, --, --, --, --, --
Kaden Fulcher, Healthy, Det, G, FA, Cgy, W 6-2, --, --, --, --, --, --, --
Tom Hodges, Healthy, Ana, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
