Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Edm, W 3-2, 1, 1, 0, 2, 38, 0, 6.8
Joseph Woll, Healthy, Tor, G, BBS, @TB, W 4-3, 0, 1, 0, 0, 27, 0, 6.7
Karel Vejmelka, Healthy, Ari, G, FA, Ana, W 2-1, 1, 1, 0, 1, 32, 0, 6.7
Juuse Saros, Healthy, Nsh, G, SALT, SJ, W 5-1, 1, 1, 0, 1, 31, 0, 6.6
Ville Husso, O, Det, G, OXP, @Ott, W 5-2, 1, 1, 0, 2, 35, 0, 6.5
Jeremy Swayman, Healthy, Bos, G, SALT, @LA, W 4-2, 1, 1, 0, 2, 32, 0, 6.2
Jordan Binnington, Healthy, StL, G, ME, Pit, W 4-2, 1, 1, 0, 2, 31, 0, 6.1
Jake Allen, Healthy, NJ, G, FA, --, --, 1, 1, 0, 2, 31, 0, 6.1
Eric Comrie, Healthy, Buf, G, FA, NYI, W 3-1, 1, 1, 0, 1, 24, 0, 5.9
Casey DeSmith, Healthy, Van, G, FA, @Fla, W 5-3, 1, 1, 0, 3, 33, 0, 5.8
Scott Wedgewood, Healthy, Dal, G, FA, Phi, W 5-4, 1, 1, 0, 4, 36, 0, 5.6
Jonathan Quick, Healthy, NYR, G, OXP, @Sea, W 4-1, 1, 1, 0, 1, 18, 0, 5.3
Adin Hill, Healthy, Vgk, G, DINK, @Chi, W 5-3, 1, 1, 0, 3, 21, 0, 4.6
Elvis Merzlikins, Healthy, Cls, G, FA, @Min, W 5-4, 1, 1, 0, 4, 24, 0, 4.4
Alexandar Georgiev, Healthy, Col, G, SLC, Car, W 6-4, 1, 1, 0, 4, 23, 0, 4.3
Jonas Johansson, Healthy, TB, G, OXP, Tor, L 3-4, 1, 0, 0, 4, 48, 0, 2.8
Filip Gustavsson, Healthy, Min, G, BOWS, Cls, L 4-5, 1, 0, 0, 5, 49, 0, 2.4
Semyon Varlamov, Healthy, NYI, G, FA, @Buf, L 1-3, 1, 0, 1, 3, 39, 0, 1.4
Darcy Kuemper, Healthy, Wsh, G, CLB, @Mon, L 2-3, 1, 0, 0, 3, 25, 0, 1.0
Stuart Skinner, Healthy, Edm, G, ME, Wpg, L 2-3, 1, 0, 0, 3, 24, 0, 0.9
Lukas Dostal, Healthy, Ana, G, FA, @Ari, L 1-2, 1, 0, 1, 2, 25, 0, 0.5
Igor Shesterkin, Healthy, NYR, G, DINK, @Sea, W 4-1, --, --, --, --, --, --, --
Thatcher Demko, O, Van, G, BOWS, @Fla, W 5-3, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, Tor, L 3-4, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, @Buf, L 1-3, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, @LA, W 4-2, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, Phi, W 5-4, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Chi, W 5-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Col, L 4-6, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, NYR, L 1-4, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @Dal, L 4-5, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, NYI, W 3-1, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, Ana, W 2-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Van, L 3-5, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Ott, W 5-2, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, @Mon, L 2-3, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, Cls, L 4-5, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, NYI, W 3-1, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, Vgk, L 3-5, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, @Ari, L 1-2, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @Edm, W 3-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @TB, W 4-3, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, Wsh, W 3-2, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Pit, W 4-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Van, L 3-5, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, @StL, L 2-4, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Bos, L 2-4, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, @Ott, W 5-2, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @Col, L 4-6, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Bos, L 2-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, Det, L 2-5, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, Car, W 6-4, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, @Min, W 5-4, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Chi, W 5-3, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, SJ, W 5-1, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Det, L 2-5, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, SJ, W 5-1, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Sea, W 4-1, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Cls, L 4-5, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @TB, W 4-3, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, Wsh, W 3-2, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, Phi, W 5-4, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Wsh, W 3-2, --, --, --, --, --, --, --
