Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Ilya Samsonov, Healthy, Tor, G, HERB, Wpg, W 1-0, 1, 1, 0, 0, 32, 1, 9.2
Joey Daccord, Healthy, Sea, G, FA, Chi, W 6-2, 1, 1, 0, 2, 32, 0, 6.2
Devon Levi, Healthy, Buf, G, SALT, @LA, W 5-3, 1, 1, 0, 3, 37, 0, 6.2
Sergei Bobrovsky, Healthy, Fla, G, ME, Ari, W 6-2, 1, 1, 0, 2, 31, 0, 6.1
Spencer Martin, Healthy, Car, G, FA, @Bos, W 3-2, 1, 1, 0, 2, 26, 0, 5.6
Joel Hofer, Healthy, StL, G, FA, @Van, W 4-3, 1, 1, 0, 3, 29, 0, 5.4
Alexandar Georgiev, Healthy, Col, G, SLC, Wsh, W 6-2, 1, 1, 0, 2, 23, 0, 5.3
Laurent Brossoit, Healthy, Wpg, G, FA, @Tor, L 0-1, 1, 0, 0, 1, 29, 0, 2.4
Linus Ullmark, Healthy, Bos, G, LKR, Car, L 2-3, 1, 0, 1, 3, 30, 0, 0.5
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Tor, L 0-1, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, Car, L 2-3, --, --, --, --, --, --, --
Thatcher Demko, IR, Van, G, BOWS, StL, L 3-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Bos, W 3-2, --, --, --, --, --, --, --
Jordan Binnington, Healthy, StL, G, ME, @Van, W 4-3, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @LA, W 5-3, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, @Bos, W 3-2, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Fla, L 2-6, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Ari, W 6-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, Wpg, W 1-0, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, @Col, L 2-6, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Chi, W 6-2, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, Wsh, W 6-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Ari, W 6-2, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Buf, L 3-5, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @Bos, W 3-2, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Buf, L 3-5, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Chi, W 6-2, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, Car, L 2-3, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, Wsh, W 6-2, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Van, W 4-3, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, Wsh, W 6-2, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, @LA, W 5-3, --, --, --, --, --, --, --
Hunter Shepard, Healthy, Wsh, G, FA, @Col, L 2-6, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, StL, L 3-4, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, @LA, W 5-3, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, Car, L 2-3, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, @Van, W 4-3, --, --, --, --, --, --, --
Collin Delia, Healthy, Wpg, G, FA, @Tor, L 0-1, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Fla, L 2-6, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, Wsh, W 6-2, --, --, --, --, --, --, --
Dennis Hildeby, Healthy, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Garret Sparks, Healthy, LA, G, FA, Buf, L 3-5, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, @Col, L 2-6, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, @Sea, L 2-6, --, --, --, --, --, --, --
Keith Petruzzelli, Healthy, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Dustin Tokarski, Healthy, Buf, G, FA, @LA, W 5-3, --, --, --, --, --, --, --
Michael Houser, Healthy, Buf, G, FA, @LA, W 5-3, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, @Fla, L 2-6, --, --, --, --, --, --, --
Zach Sawchenko, Healthy, Van, G, FA, StL, L 3-4, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, @Fla, L 2-6, --, --, --, --, --, --, --
Carter Hutton, Healthy, Tor, G, FA, Wpg, W 1-0, --, --, --, --, --, --, --
Yaniv Perets, Healthy, Car, G, FA, @Bos, W 3-2, --, --, --, --, --, --, --
Jean-Francois Berube, Healthy, LA, G, FA, Buf, L 3-5, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, Buf, L 3-5, 1, 0, 1, 5, 32, 0, -0.3
Karel Vejmelka, Healthy, Ari, G, FA, @Fla, L 2-6, 1, 0, 1, 6, 36, 0, -0.4
Casey DeSmith, Healthy, Van, G, DINK, StL, L 3-4, 1, 0, 0, 4, 14, 0, -0.6
Charlie Lindgren, Healthy, Wsh, G, HERB, @Col, L 2-6, 1, 0, 1, 6, 25, 0, -1.5
Arvid Soderblom, Healthy, Chi, G, FA, @Sea, L 2-6, 1, 0, 1, 6, 22, 0, -1.8
Igor Shesterkin, Healthy, NYR, G, DINK, --, --, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, --, --, --, --, --, --, --, --, --
Juuse Saros, Healthy, Nsh, G, SALT, --, --, --, --, --, --, --, --, --
