Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Philipp Grubauer, Healthy, Sea, G, FA, Pit, W 2-0, 1, 1, 0, 0, 33, 1, 9.3
Justus Annunen, Healthy, Col, G, FA, @Chi, W 5-0, 1, 1, 0, 0, 24, 1, 8.4
Juuse Saros, Healthy, Nsh, G, SALT, Min, W 6-1, 1, 1, 0, 1, 33, 0, 6.8
Jake Oettinger, Healthy, Dal, G, LKR, Wpg, W 4-1, 1, 1, 0, 1, 25, 0, 6.0
Joseph Woll, Healthy, Tor, G, BBS, Ari, W 4-2, 1, 1, 0, 2, 30, 0, 6.0
Cam Talbot, Healthy, LA, G, BOWS, @Van, W 5-1, 1, 1, 0, 1, 23, 0, 5.8
Anthony Stolarz, Healthy, Fla, G, FA, Mon, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Jeremy Swayman, Healthy, Bos, G, SALT, Vgk, W 5-4, 1, 1, 0, 4, 32, 0, 5.2
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @TB, W 3-2, 1, 1, 0, 2, 21, 0, 5.1
Spencer Martin, Healthy, Car, G, FA, @Cls, W 4-2, 1, 1, 0, 2, 20, 0, 5.0
Ilya Sorokin, Healthy, NYI, G, CLB, @Det, W 5-3, 1, 1, 0, 3, 22, 0, 4.7
John Gibson, Healthy, Ana, G, FA, @SJ, W 6-4, 1, 1, 0, 4, 24, 0, 4.4
Sam Montembeault, Healthy, Mon, G, BOWS, @Fla, L 3-4, 1, 0, 0, 3, 32, 0, 1.7
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Dal, L 1-4, 1, 0, 1, 3, 32, 0, 0.7
Tristan Jarry, Healthy, Pit, G, SLC, @Sea, L 0-2, 1, 0, 1, 2, 26, 0, 0.6
Andrei Vasilevskiy, Healthy, TB, G, LKR, Buf, L 2-3, 1, 0, 0, 3, 20, 0, 0.5
Daniil Tarasov, Healthy, Cls, G, FA, Car, L 2-4, 1, 0, 1, 3, 29, 0, 0.4
Alexandar Georgiev, Healthy, Col, G, SLC, @Chi, W 5-0, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, Vgk, W 5-4, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, Mon, W 4-3, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Bos, L 4-5, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Cls, W 4-2, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Ari, W 4-2, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, Pit, W 2-0, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, @Cls, W 4-2, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Mon, W 4-3, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Nsh, L 1-6, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, DINK, LA, L 1-5, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, NYI, L 3-5, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, Buf, L 2-3, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @TB, W 3-2, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, @Det, W 5-3, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @Dal, L 1-4, --, --, --, --, --, --, --
