Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
James Reimer, Healthy, Det, G, FA, @Cgy, W 5-0, 1, 1, 0, 0, 38, 1, 9.8
Petr Mrazek, Healthy, Chi, G, FA, Ott, W 3-2, 1, 1, 0, 2, 40, 0, 7.0
Nico Daws, Healthy, NJ, G, FA, Phi, W 6-3, 1, 1, 0, 3, 45, 0, 7.0
Connor Hellebuyck, Healthy, Wpg, G, HERB, @Van, W 4-2, 1, 1, 0, 2, 35, 0, 6.5
Juuse Saros, Healthy, Nsh, G, SALT, @StL, W 5-2, 1, 1, 0, 2, 35, 0, 6.5
Spencer Martin, Healthy, Car, G, FA, @Vgk, W 3-1, 1, 1, 0, 1, 29, 0, 6.4
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Min, W 3-2, 1, 1, 0, 2, 30, 0, 6.0
Sergei Bobrovsky, Healthy, Fla, G, ME, @TB, W 9-2, 1, 1, 0, 2, 28, 0, 5.8
Darcy Kuemper, Healthy, Wsh, G, FA, @Mon, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Elvis Merzlikins, Healthy, Cls, G, FA, @SJ, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Martin Jones, Healthy, Tor, G, FA, Ana, W 9-2, 1, 1, 0, 2, 19, 0, 4.9
Calvin Pickard, Healthy, Edm, G, FA, @Dal, W 4-3, 1, 1, 0, 3, 24, 0, 4.9
David Rittich, Healthy, LA, G, HERB, @Bos, W 5-4, 1, 1, 0, 4, 28, 0, 4.8
Filip Gustavsson, Healthy, Min, G, BOWS, Buf, L 2-3, 1, 0, 0, 3, 25, 0, 1.0
Kaapo Kahkonen, Healthy, NJ, G, FA, Phi, W 6-3, 1, 0, 1, 4, 37, 0, 0.7
Linus Ullmark, Healthy, Bos, G, LKR, LA, L 4-5, 1, 0, 0, 5, 30, 0, 0.5
