Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Ilya Sorokin, Healthy, NYI, G, CLB, Dal, W 3-2, 1, 1, 0, 2, 41, 0, 7.1
Filip Gustavsson, Healthy, Min, G, BOWS, @Car, W 5-2, 1, 1, 0, 2, 40, 0, 7.0
Alex Lyon, Healthy, Det, G, SALT, TB, W 2-1, 1, 1, 0, 1, 27, 0, 6.2
Ilya Samsonov, Healthy, Tor, G, HERB, @Sea, W 3-1, 1, 1, 0, 1, 16, 0, 5.1
Mads Sogaard, Healthy, Ott, G, FA, @Phi, W 5-3, 1, 1, 0, 3, 22, 0, 4.7
Igor Shesterkin, Healthy, NYR, G, DINK, @Ana, W 5-2, 1, 1, 0, 2, 16, 0, 4.6
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Det, L 1-2, 1, 0, 1, 2, 33, 0, 1.3
Scott Wedgewood, Healthy, Dal, G, FA, @NYI, L 2-3, 1, 0, 0, 3, 25, 0, 1.0
Joey Daccord, Healthy, Sea, G, FA, Tor, L 1-3, 1, 0, 1, 2, 23, 0, 0.3
Jake Oettinger, Healthy, Dal, G, LKR, @NYI, L 2-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Min, L 2-5, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Ott, L 3-5, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, Min, L 2-5, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Ana, W 5-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @Sea, W 3-1, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @Phi, W 5-3, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Car, W 5-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, TB, W 2-1, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @Det, L 1-2, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, NYR, L 2-5, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Dal, W 3-2, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Tor, L 1-3, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @Sea, W 3-1, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, TB, W 2-1, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, @Phi, W 5-3, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @Car, W 5-2, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Ana, W 5-2, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @Sea, W 3-1, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Tor, L 1-3, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, Min, L 2-5, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, TB, W 2-1, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Ott, L 3-5, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, Ott, L 3-5, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Ana, W 5-2, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, @Det, L 1-2, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, @Det, L 1-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, TB, W 2-1, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, NYR, L 2-5, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, @Det, L 1-2, --, --, --, --, --, --, --
Jack LaFontaine, Healthy, TB, G, FA, @Det, L 1-2, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, @Car, W 5-2, --, --, --, --, --, --, --
