Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Carter Hart, O, Phi, G, FA, VGK, W 2-1, 1, 1, 0, 1, 47, 0, 8.2
Juuse Saros, O, Nsh, G, BOWS, Dal, W 2-1, 1, 1, 0, 1, 22, 0, 5.7
Sergei Bobrovsky, Healthy, Fla, G, SALT, @Pit, W 4-3, 1, 1, 0, 3, 32, 0, 5.7
Anton Forsberg, Healthy, Ott, G, BOWS, @StL, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Karel Vejmelka, Healthy, Ari, G, FA, @Det, W 9-2, 1, 1, 0, 2, 26, 0, 5.6
Marc-Andre Fleury, Healthy, Min, G, SALT, NYR, W 5-2, 1, 1, 0, 3, 29, 0, 5.4
Cam Talbot, Healthy, Min, G, HERB, NYR, W 5-2, 1, 1, 0, 2, 23, 0, 5.3
Vitek Vanecek, Healthy, Wsh, G, FA, @Cgy, W 5-4, 1, 1, 0, 4, 31, 0, 5.1
Nico Daws, Healthy, NJ, G, FA, Col, W 5-3, 1, 1, 0, 3, 23, 0, 4.8
Jack Campbell, Healthy, Tor, G, OXP, Sea, W 6-4, 1, 1, 0, 4, 26, 0, 4.6
Connor Hellebuyck, Healthy, Wpg, G, ME, TB, W 7-4, 1, 1, 0, 4, 20, 0, 4.0
Jake Oettinger, Healthy, Dal, G, HERB, @Nsh, L 1-2, 1, 0, 1, 2, 29, 0, 0.9
Darcy Kuemper, Healthy, Col, G, SALT, @NJ, L 3-5, 1, 0, 1, 4, 38, 0, 0.8
Anthony Stolarz, Healthy, Ana, G, FA, @Chi, L 3-8, 0, 0, 0, 3, 16, 0, 0.1
Igor Shesterkin, Healthy, NYR, G, DINK, @Min, L 2-5, 0, 0, 0, 0, 0, 0, --
Jacob Markstrom, Healthy, Cgy, G, DINK, Wsh, L 4-5, 0, 0, 0, 0, 0, 0, --
Ville Husso, Healthy, StL, G, BBS, Ott, L 1-4, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Wsh, G, FA, @Cgy, W 5-4, 0, 0, 0, 0, 0, 0, --
Spencer Knight, Healthy, Fla, G, BBS, @Pit, W 4-3, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, Col, W 5-3, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, @NJ, L 3-5, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, IR, Tor, G, FA, Sea, W 6-4, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Chi, G, NBUS, Ana, W 8-3, 0, 0, 0, 0, 0, 0, --
Casey DeSmith, Healthy, Pit, G, FA, Fla, L 3-4, 0, 0, 0, 0, 0, 0, --
Braden Holtby, IR, Dal, G, FA, @Nsh, L 1-2, 0, 0, 0, 0, 0, 0, --
Chris Driedger, Healthy, Sea, G, FA, @Tor, L 4-6, 0, 0, 0, 0, 0, 0, --
Kaapo Kahkonen, Healthy, SJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Logan Thompson, Healthy, VGK, G, FA, @Phi, L 1-2, 0, 0, 0, 0, 0, 0, --
Ben Bishop, IR, Dal, G, FA, @Nsh, L 1-2, 0, 0, 0, 0, 0, 0, --
