Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Cal Petersen, Healthy, LA, G, FA, Det, W 4-0, 1, 1, 0, 0, 21, 1, 8.1
Juuse Saros, O, Nsh, G, BOWS, @Ari, W 4-2, 1, 1, 0, 2, 38, 0, 6.8
Marc-Andre Fleury, Healthy, Min, G, SALT, Wsh, W 3-2, 1, 1, 0, 1, 30, 0, 6.5
Adin Hill, O, SJ, G, FA, @Phi, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Kaapo Kahkonen, Healthy, SJ, G, FA, @Phi, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Linus Ullmark, Healthy, Bos, G, CLB, @TB, W 5-2, 1, 1, 0, 2, 27, 0, 5.7
Jake Oettinger, Healthy, Dal, G, HERB, Pit, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Pavel Francouz, Healthy, Col, G, DINK, Tor, W 5-4, 0, 1, 0, 1, 18, 0, 5.3
Joonas Korpisalo, O, Cls, G, FA, NJ, W 4-3, 1, 1, 0, 3, 27, 0, 5.2
Sergei Bobrovsky, Healthy, Fla, G, SALT, @Car, W 4-3, 1, 1, 0, 3, 24, 0, 4.9
Alexandar Georgiev, Healthy, NYR, G, NBUS, @Ana, W 4-1, 1, 1, 0, 1, 13, 0, 4.8
Martin Jones, Healthy, Phi, G, FA, SJ, L 2-3, 1, 0, 0, 3, 44, 0, 2.9
Jack Campbell, Healthy, Tor, G, OXP, @Col, L 4-5, 1, 0, 0, 5, 44, 0, 1.9
Zach Fucale, Healthy, Wsh, G, FA, @Min, L 2-3, 1, 0, 0, 1, 21, 0, 1.6
Alex Nedeljkovic, Healthy, Det, G, FA, @LA, L 0-4, 1, 0, 1, 3, 38, 0, 1.3
Alex Lyon, Healthy, Car, G, FA, Fla, L 3-4, 1, 0, 0, 4, 32, 0, 1.2
Anthony Stolarz, Healthy, Ana, G, FA, NYR, L 1-4, 1, 0, 1, 3, 36, 0, 1.1
Tristan Jarry, O, Pit, G, DINK, @Dal, L 2-3, 1, 0, 1, 3, 29, 0, 0.4
Igor Shesterkin, Healthy, NYR, G, DINK, @Ana, W 4-1, 0, 0, 0, 0, 0, 0, --
