Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Juuse Saros, O, Nsh, G, BOWS, SJ, W 1-0, 1, 1, 0, 0, 25, 1, 8.5
Scott Wedgewood, Healthy, Dal, G, FA, TB, W 1-0, 1, 1, 0, 0, 25, 1, 8.5
Ville Husso, Healthy, StL, G, BBS, @Bos, W 4-2, 1, 1, 0, 2, 39, 0, 6.9
Ilya Sorokin, Healthy, NYI, G, CLB, Pit, W 5-4, 1, 1, 0, 4, 43, 0, 6.3
Cam Talbot, Healthy, Min, G, HERB, Edm, W 5-1, 1, 1, 0, 1, 27, 0, 6.2
Thatcher Demko, DTD, Van, G, BOWS, VGK, W 5-4, 1, 1, 0, 4, 41, 0, 6.1
Anton Forsberg, Healthy, Ott, G, BOWS, @Det, W 4-1, 1, 1, 0, 1, 24, 0, 5.9
Frederik Andersen, DTD, Car, G, HERB, @NYR, W 4-2, 1, 1, 0, 2, 28, 0, 5.8
Craig Anderson, DTD, Buf, G, FA, @Tor, W 5-2, 1, 1, 0, 2, 24, 0, 5.4
Sergei Bobrovsky, Healthy, Fla, G, SALT, Ana, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
Ilya Samsonov, Healthy, Wsh, G, FA, Phi, W 9-2, 1, 1, 0, 2, 19, 0, 4.9
Nico Daws, Healthy, NJ, G, FA, @Ari, W 6-2, 1, 1, 0, 2, 19, 0, 4.9
Jonathan Quick, Healthy, LA, G, FA, @Chi, W 5-2, 1, 1, 0, 2, 18, 0, 4.8
Dan Vladar, Healthy, Cgy, G, BBS, Sea, W 5-3, 0, 1, 0, 0, 7, 0, 4.7
John Gibson, Healthy, Ana, G, ME, @Fla, L 2-3, 1, 0, 0, 3, 52, 0, 3.7
Kaapo Kahkonen, Healthy, SJ, G, FA, @Nsh, L 0-1, 1, 0, 0, 1, 40, 0, 3.5
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Dal, L 0-1, 1, 0, 1, 1, 28, 0, 1.3
Casey DeSmith, Healthy, Pit, G, FA, @NYI, L 4-5, 1, 0, 0, 4, 33, 0, 1.3
Thomas Greiss, Healthy, Det, G, FA, Ott, L 1-4, 1, 0, 1, 2, 28, 0, 0.8
Collin Delia, Healthy, Chi, G, FA, LA, L 2-5, 1, 0, 1, 4, 31, 0, 0.1
Jack Campbell, Healthy, Tor, G, OXP, Buf, L 2-5, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, SALT, Edm, W 5-1, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, O, Pit, G, DINK, @NYI, L 4-5, 0, 0, 0, 0, 0, 0, --
Linus Ullmark, Healthy, Bos, G, CLB, StL, L 2-4, 0, 0, 0, 0, 0, 0, --
Mike Smith, Healthy, Edm, G, LKR, @Min, L 1-5, 0, 0, 0, 0, 0, 0, --
Jordan Binnington, Healthy, StL, G, FA, @Bos, W 4-2, 0, 0, 0, 0, 0, 0, --
Philipp Grubauer, Healthy, Sea, G, FA, @Cgy, L 3-5, 0, 0, 0, 0, 0, 0, --
Jake Oettinger, Healthy, Dal, G, HERB, TB, W 1-0, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, Pit, W 5-4, 0, 0, 0, 0, 0, 0, --
Spencer Knight, Healthy, Fla, G, BBS, Ana, W 3-2, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, Ott, L 1-4, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, @Ari, W 6-2, 0, 0, 0, 0, 0, 0, --
Vitek Vanecek, Healthy, Wsh, G, FA, Phi, W 9-2, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, SJ, G, FA, @Nsh, L 0-1, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, OXP, @Nsh, L 0-1, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, @NYR, W 4-2, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, IR, Tor, G, FA, Buf, L 2-5, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, @Chi, W 5-2, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Chi, G, NBUS, LA, L 2-5, 0, 0, 0, 0, 0, 0, --
Braden Holtby, IR, Dal, G, FA, TB, W 1-0, 0, 0, 0, 0, 0, 0, --
Alexandar Georgiev, Healthy, NYR, G, NBUS, Car, L 2-4, 0, 0, 0, 0, 0, 0, --
Tuukka Rask, O, Bos, G, FA, StL, L 2-4, 0, 0, 0, 0, 0, 0, --
Logan Thompson, Healthy, VGK, G, FA, @Van, L 4-5, 0, 0, 0, 0, 0, 0, --
Ben Bishop, IR, Dal, G, FA, TB, W 1-0, 0, 0, 0, 0, 0, 0, --
Anton Khudobin, O, Dal, G, FA, TB, W 1-0, 0, 0, 0, 0, 0, 0, --
Anthony Stolarz, Healthy, Ana, G, FA, @Fla, L 2-3, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, O, Van, G, FA, VGK, W 5-4, 0, 0, 0, 0, 0, 0, --
Brian Elliott, Healthy, TB, G, FA, @Dal, L 0-1, 0, 0, 0, 0, 0, 0, --
Laurent Brossoit, IR, VGK, G, FA, @Van, L 4-5, 0, 0, 0, 0, 0, 0, --
Dustin Tokarski, Healthy, Buf, G, FA, @Tor, W 5-2, 0, 0, 0, 0, 0, 0, --
Matt Murray, IR, Ott, G, FA, @Det, W 4-1, 0, 0, 0, 0, 0, 0, --
Jonathan Bernier, IR, NJ, G, FA, @Ari, W 6-2, 0, 0, 0, 0, 0, 0, --
Felix Sandstrom, Healthy, Phi, G, FA, @Wsh, L 2-9, 0, 0, 0, 0, 0, 0, --
David Rittich, Healthy, Nsh, G, FA, SJ, W 1-0, 0, 0, 0, 0, 0, 0, --
Spencer Martin, Healthy, Van, G, FA, VGK, W 5-4, 0, 0, 0, 0, 0, 0, --
Louis Domingue, Healthy, Pit, G, FA, @NYI, L 4-5, 0, 0, 0, 0, 0, 0, --
Malcolm Subban, IR, Buf, G, FA, @Tor, W 5-2, 0, 0, 0, 0, 0, 0, --
Charlie Lindgren, Healthy, StL, G, FA, @Bos, W 4-2, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Ott, G, FA, @Det, W 4-1, 0, 0, 0, 0, 0, 0, --
Stuart Skinner, Healthy, Edm, G, FA, @Min, L 1-5, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, FA, @Tor, W 5-2, 0, 0, 0, 0, 0, 0, --
Henrik Lundqvist, IR, Wsh, G, FA, Phi, W 9-2, 0, 0, 0, 0, 0, 0, --
Andrew Hammond, Healthy, NJ, G, FA, @Ari, W 6-2, 0, 0, 0, 0, 0, 0, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, SJ, W 1-0, 0, 0, 0, 0, 0, 0, --
Aaron Dell, Healthy, Buf, G, FA, @Tor, W 5-2, 0, 0, 0, 0, 0, 0, --
Curtis McElhinney, Healthy, TB, G, FA, @Dal, L 0-1, 0, 0, 0, 0, 0, 0, --
