Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Elias Pettersson, Healthy, Van, C- LW, SLC, Car, W 4-3, 1, 1, 2, 3, 0, 0, 0, 0, 0, 1, 2, 6, 0, 3, 1, 2, 8.7
Nikita Kucherov, Healthy, TB, RW, DINK, @Sea, W 4-3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 7.5
David Pastrnak, Healthy, Bos, RW, CLB, Ari, W 5-3, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 6, 0, 1, 7.45
Nico Hischier, Healthy, NJ, C, SLC, @Cgy, W 4-2, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 10, 8, 0, 5, 0, 2, 7.2
Travis Sanheim, Healthy, Phi, D, ME, @Col, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 7.2
Sam Lafferty, Healthy, Van, C, FA, Car, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 3, 2, 7.2
Paul Cotter, Healthy, Vgk, C, FA, @Dal, W 6-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 6, 1, 7.1
Zach Whitecloud, Healthy, Vgk, D, FA, @Dal, W 6-1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 7.0
Auston Matthews, Healthy, Tor, C, BOWS, Nsh, W 4-0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 10, 6, 0, 4, 2, 1, 6.9
Anthony Cirelli, Healthy, TB, C, FA, @Sea, W 4-3, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 6.7
Charlie Coyle, Healthy, Bos, C, OXP, Ari, W 5-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 16, 6, 0, 1, 3, 3, 6.0
Ilya Mikheyev, Healthy, Van, LW- RW, FA, Car, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 6.0
Noah Gregor, Healthy, Tor, C, FA, Nsh, W 4-0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 3, 5, 0, 6.0
Vladimir Tarasenko, Healthy, Ott, RW, ME, @Det, W 5-1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5.85
Anders Lee, Healthy, NYI, LW- C, FA, LA, W 3-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 2, 0, 5.6
Nikita Zaitsev, Healthy, Chi, D, FA, StL, W 3-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 5.4
Claude Giroux, Healthy, Ott, RW- C, SALT, @Det, W 5-1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 13, 7, 0, 5, 0, 0, 5.35
Travis Konecny, Healthy, Phi, RW, SLC, @Col, W 5-2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5.3
Jesper Bratt, Healthy, NJ, RW, HERB, @Cgy, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5.3
Jakob Chychrun, Healthy, Ott, D, SALT, @Det, W 5-1, 1, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.2
Trent Frederic, Healthy, Bos, LW- C- RW, FA, Ari, W 5-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 1, 5.2
Martin Fehervary, Healthy, Wsh, D, FA, NYR, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 5.1
Nicolas Roy, Healthy, Vgk, C, FA, @Dal, W 6-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 1, 0, 5.1
Ilya Solovyov, Healthy, Cgy, D, FA, NJ, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 5.05
Owen Tippett, Healthy, Phi, RW, BOWS, @Col, W 5-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5.0
Mark Stone, Healthy, Vgk, RW, BBS, @Dal, W 6-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4.9
Brayden McNabb, Healthy, Vgk, D, LKR, @Dal, W 6-1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 4.7
Josh Manson, DTD, Col, D, FA, Phi, L 2-5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 4.7
Jake Sanderson, Healthy, Ott, D, ME, @Det, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 4.6
Bobby Brink, Healthy, Phi, RW, FA, @Col, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.6
Yegor Sharangovich, Healthy, Cgy, C- LW- RW, FA, NJ, L 2-4, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 1, 4.4
Nicholas Paul, Healthy, TB, C, FA, @Sea, W 4-3, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 16, 9, 0, 5, 1, 1, 4.3
Jean-Gabriel Pageau, Healthy, NYI, C, FA, LA, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 7, 8, 0, 1, 1, 1, 4.3
Jamie Oleksiak, Healthy, Sea, D, FA, TB, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 4.2
Artem Zub, Healthy, Ott, D, FA, @Det, W 5-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4.2
Alex Vlasic, Healthy, Chi, D, FA, StL, W 3-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4.2
William Nylander, Healthy, Tor, RW- LW, OXP, Nsh, W 4-0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 4.15
Connor Clifton, Healthy, Buf, D, FA, Mon, L 2-3, 1, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 4.1
Morgan Rielly, Healthy, Tor, D, LKR, Nsh, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 4.0
Connor Murphy, Healthy, Chi, D, FA, StL, W 3-1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4.0
