Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Michael Carcone, Healthy, Ari, RW, FA, Chi, W 8-1, 1, 3, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 12.2
Jack McBain, Healthy, Ari, C- LW, FA, Chi, W 8-1, 1, 2, 2, 4, 5, 0, 0, 0, 0, 0, 4, 5, 0, 6, 2, 0, 9.6
Mason McTavish, Healthy, Ana, C- LW, BOWS, @Pit, W 4-3, 1, 2, 1, 2, 2, 0, 1, 1, 0, 1, 6, 5, 0, 5, 0, 0, 9.15
Sam Reinhart, Healthy, Fla, RW, ME, @Bos, L 2-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 4, 5, 0, 5, 3, 3, 7.3
Alexander Kerfoot, Healthy, Ari, C, FA, Chi, W 8-1, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 6.7
Jared McCann, Healthy, Sea, RW- C- LW, FA, @TB, W 4-3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 6, 0, 2, 6.5
Pavel Zacha, Healthy, Bos, C, FA, Fla, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 6, 6, 0, 4, 2, 0, 6.5
Evgenii Dadonov, Healthy, Dal, RW, FA, Cls, W 5-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 6.5
Artemi Panarin, Healthy, NYR, LW, BOWS, @Wpg, W 3-2, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 6.25
Erik Karlsson, Healthy, Pit, D, CLB, Ana, L 3-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 3, 6.15
Tanner Jeannot, IR, TB, RW- LW, FA, Sea, L 3-4, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 1, 6.05
Sean Durzi, Healthy, Ari, D, BOWS, Chi, W 8-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 5.8
Pavel Mintyukov, IR, Ana, D, HERB, @Pit, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 5.8
Jake Walman, Healthy, Det, D, CLB, @NYI, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.7
Sean Monahan, Healthy, Mon, C, FA, @Vgk, L 2-3, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 19, 4, 0, 4, 1, 0, 5.7
"KAndre Miller", Healthy, NYR, D, FA, @Wpg, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5.6
Wyatt Johnston, Healthy, Dal, C, HERB, Cls, W 5-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 1, 1, 5.6
"Liam OBrien", Healthy, Ari, LW, FA, Chi, W 8-1, 1, 1, 1, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5.5
Casey Cizikas, O, NYI, C, FA, Det, L 3-4, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 5, 7, 0, 2, 5, 1, 5.5
Josh Brown, Healthy, Ari, D, FA, Chi, W 8-1, 1, 1, 0, 3, 4, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 5.5
Lucas Raymond, Healthy, Det, LW, SLC, @NYI, W 4-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 5.3
J.T. Compher, Healthy, Det, RW- C- LW, FA, @NYI, W 4-3, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 13, 7, 0, 3, 0, 0, 5.2
Moritz Seider, Healthy, Det, D, SALT, @NYI, W 4-3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.1
Aleksander Barkov, Healthy, Fla, C, SALT, @Bos, L 2-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 4, 0, 1, 0, 0, 4.9
Michael Bunting, Healthy, Car, LW, FA, @Phi, W 3-2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4.9
Niko Mikkola, Healthy, Fla, D, FA, @Bos, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4.8
Travis Boyd, IR, Ari, C, FA, Chi, W 8-1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 4.8
Frank Vatrano, Healthy, Ana, RW- LW, LKR, @Pit, W 4-3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.7
