Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Evander Kane, Healthy, Edm, LW, OXP, Cgy, W 5-2, 1, 1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 1, 0, 6, 6, 1, 8.9
Jesper Bratt, Healthy, NJ, RW, HERB, Min, W 4-3, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 5, 0, 0, 8.35
Tom Wilson, DTD, Wsh, RW, CLB, SJ, W 3-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 5, 1, 6.7
Zach Hyman, Healthy, Edm, RW- LW, BBS, Cgy, W 5-2, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 6.6
John Carlson, Healthy, Wsh, D, ME, SJ, W 3-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 5.8
Alex Ovechkin, DTD, Wsh, LW, BOWS, SJ, W 3-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 5.3
Leon Draisaitl, Healthy, Edm, C- LW, SALT, Cgy, W 5-2, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 11, 14, 0, 3, 1, 1, 5.1
Joel Eriksson Ek, Healthy, Min, C, OXP, @NJ, L 3-4, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 14, 5, 0, 3, 0, 2, 4.95
Rasmus Dahlin, Healthy, Buf, D, BBS, Col, W 4-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 4.8
Darnell Nurse, Healthy, Edm, D, OXP, Cgy, W 5-2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 4.6
Dylan Strome, Healthy, Wsh, C, FA, SJ, W 3-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 21, 6, 0, 1, 0, 0, 4.6
Evan Bouchard, Healthy, Edm, D, DINK, Cgy, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 4.3
MacKenzie Weegar, Healthy, Cgy, D, ME, @Edm, L 2-5, 1, 0, 2, -2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 3, 4.3
Ty Emberson, O, SJ, D, FA, @Wsh, L 1-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4.3
Pat Maroon, Healthy, Min, LW, FA, @NJ, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 4.2
Jeff Skinner, O, Buf, LW, CLB, Col, W 4-0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.2
JJ Peterka, Healthy, Buf, RW, FA, Col, W 4-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 4.0
A.J. Greer, Healthy, Cgy, LW- RW, FA, @Edm, L 2-5, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 4.0
Casey Mittelstadt, Healthy, Buf, C, FA, Col, W 4-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 6, 6, 0, 3, 0, 1, 3.8
Luke Kunin, Healthy, SJ, C, FA, @Wsh, L 1-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 2, 2, 3.8
Owen Power, Healthy, Buf, D, SLC, Col, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.7
Tage Thompson, DTD, Buf, C, ME, Col, W 4-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 12, 8, 0, 2, 0, 2, 3.6
Brett Kulak, Healthy, Edm, D, FA, Cgy, W 5-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.6
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, Cgy, W 5-2, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 11, 7, 0, 3, 2, 0, 3.6
Connor McDavid, Healthy, Edm, C, DINK, Cgy, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 2, 3.5
Vincent Desharnais, Healthy, Edm, D, FA, Cgy, W 5-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.5
Rasmus Sandin, IR, Wsh, D, FA, SJ, W 3-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, 3.4
Henri Jokiharju, Healthy, Buf, D, FA, Col, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3.4
Alex Tuch, Healthy, Buf, RW, ME, Col, W 4-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3.3
Curtis Lazar, Healthy, NJ, RW, FA, Min, W 4-3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 3, 3, 4, 3.2
Luke Hughes, Healthy, NJ, D, SLC, Min, W 4-3, 1, 0, 2, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.1
Mario Ferraro, Healthy, SJ, D, FA, @Wsh, L 1-3, 1, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 3.0
Dakota Mermis, Healthy, Min, D, FA, @NJ, L 3-4, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 3.0
Tyson Jost, Healthy, Buf, C, FA, Col, W 4-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.9
Hardy Haman Aktell, Healthy, Wsh, D, FA, SJ, W 3-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2.9
Jonas Siegenthaler, Healthy, NJ, D, FA, Min, W 4-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 2.8
Timo Meier, IR, NJ, LW- RW, SALT, Min, W 4-3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2.75
