Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Jonathan Marchessault, Healthy, Vgk, RW- LW, FA, Wpg, W 5-2, 1, 3, 0, 2, 4, 1, 0, 0, 0, 0, 0, 1, 1, 6, 1, 1, 10.4
Jesper Bratt, Healthy, NJ, RW, HERB, @Min, W 5-3, 1, 1, 3, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 2, 2, 0, 9.7
Quinn Hughes, Healthy, Van, D, HERB, @SJ, W 10-1, 1, 1, 4, 2, 6, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 9.1
J.T. Miller, Healthy, Van, C- LW- RW, HERB, @SJ, W 10-1, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 9, 6, 0, 4, 2, 1, 9.05
Roope Hintz, Healthy, Dal, C, ME, @Edm, W 4-3, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 5, 7, 0, 3, 0, 2, 8.6
Brock Boeser, Healthy, Van, RW, BOWS, @SJ, W 10-1, 1, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7.05
Ivan Barbashev, Healthy, Vgk, LW- C- RW, FA, Wpg, W 5-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 3, 2, 1, 6.9
Sam Gagner, Healthy, Edm, C, FA, Dal, L 3-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5, 3, 0, 6.8
Alex Pietrangelo, Healthy, Vgk, D, DINK, Wpg, W 5-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 4, 6.75
Nick Schmaltz, Healthy, Ari, RW- C, FA, Mon, W 3-2, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 0, 5, 0, 0, 6.4
Auston Matthews, Healthy, Tor, C, BOWS, @Bos, L 2-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 1, 5, 6.2
Joe Pavelski, Healthy, Dal, RW, DINK, @Edm, W 4-3, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 9, 6, 0, 3, 1, 0, 6.15
Elias Pettersson, Healthy, Van, C- LW, SLC, @SJ, W 10-1, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 2, 4, 0, 1, 1, 0, 5.95
Jacob Bernard-Docker, Healthy, Ott, D, FA, LA, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 5.9
Carson Soucy, Healthy, Van, D, FA, @SJ, W 10-1, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 5.85
Ryan Pulock, IR, NYI, D, FA, @Wsh, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 4, 5.8
Justin Schultz, Healthy, Sea, D, FA, Nsh, W 4-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5.75
Anthony Beauvillier, IR, Chi, RW- LW, FA, --, --, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 5.7
Evander Kane, Healthy, Edm, LW, OXP, Dal, L 3-4, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 4, 0, 5.5
Esa Lindell, Healthy, Dal, D, FA, @Edm, W 4-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 5.4
Steven Stamkos, Healthy, TB, C, HERB, @Cls, L 2-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 4, 0, 6, 0, 1, 5.3
Miro Heiskanen, O, Dal, D, LKR, @Edm, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5.1
