Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Chris Kreider, Healthy, NYR, LW, LKR, @Buf, W 5-1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 0, 3, 0, 0, 9.1
Jonas Siegenthaler, Healthy, NJ, D, FA, Det, W 4-3, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 8.3
Colton Sissons, Healthy, Nsh, C, FA, Sea, W 3-0, 1, 1, 0, 2, 2, 0, 0, 1, 0, 1, 7, 6, 0, 1, 3, 2, 6.9
Joel Eriksson Ek, Healthy, Min, C, OXP, Fla, W 2-0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 9, 8, 0, 2, 1, 3, 6.6
Mika Zibanejad, DTD, NYR, C, ME, @Buf, W 5-1, 1, 0, 3, 2, 0, 0, 1, 0, 1, 0, 8, 9, 0, 1, 0, 0, 6.5
Jacob Trouba, Healthy, NYR, D, BOWS, @Buf, W 5-1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 6.4
Travis Konecny, Healthy, Phi, RW, SLC, @Cls, W 4-2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5.6
Cole Smith, Healthy, Nsh, LW- RW, FA, Sea, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 4, 2, 5.45
Scott Laughton, Healthy, Phi, C- LW- RW, FA, @Cls, W 4-2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 0, 5.3
Nicolas Hague, Healthy, Vgk, D, FA, @SJ, W 4-1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 5.3
Brayden Pachal, Healthy, Vgk, D, FA, @SJ, W 4-1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 5.3
Jake Bean, Healthy, Cls, D, FA, Phi, L 2-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 5.1
"KAndre Miller", Healthy, NYR, D, FA, @Buf, W 5-1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 2, 4.85
Artemi Panarin, Healthy, NYR, LW, BOWS, @Buf, W 5-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 4.7
Jack Hughes, O, NJ, C, BBS, Det, W 4-3, 1, 2, 0, 1, 4, 1, 0, 0, 0, 0, 5, 8, 0, 4, 0, 0, 4.7
Alexandre Carrier, Healthy, Nsh, D, HERB, Sea, W 3-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4.5
Erik Haula, Healthy, NJ, LW, FA, Det, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 7, 7, 0, 2, 2, 0, 4.3
William Karlsson, IR, Vgk, C, HERB, @SJ, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 5, 5, 0, 2, 0, 0, 4.2
Ryan McDonagh, Healthy, Nsh, D, FA, Sea, W 3-0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.2
Brock Faber, Healthy, Min, D, HERB, Fla, W 2-0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4.2
Jake Walman, Healthy, Det, D, CLB, @NJ, L 3-4, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 4, 4.15
Gustav Nyquist, Healthy, Nsh, RW, BBS, Sea, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 4.0
Mats Zuccarello, Healthy, Min, RW, FA, Fla, W 2-0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 4, 3.95
Alexis Lafreniere, Healthy, NYR, LW, FA, @Buf, W 5-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 0, 3, 1, 0, 3.9
Egor Zamula, Healthy, Phi, D, FA, @Cls, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3.9
Tomas Hertl, Healthy, SJ, C- LW, ME, Vgk, L 1-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 1, 2, 2, 3.8
Sammy Blais, Healthy, StL, LW, FA, @Dal, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3.8
Sean Couturier, Healthy, Phi, C, CLB, @Cls, W 4-2, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 11, 9, 0, 2, 0, 1, 3.7
Kirill Marchenko, Healthy, Cls, LW- RW, FA, Phi, L 2-4, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3.7
Adam Fantilli, Healthy, Cls, C, SALT, Phi, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 2, 1, 2, 3.5
Adam Larsson, Healthy, Sea, D, BOWS, @Nsh, L 0-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 3.4
Dougie Hamilton, IR, NJ, D, BBS, Det, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 3.3
Cam Atkinson, Healthy, Phi, RW, FA, @Cls, W 4-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3.3
Nicolas Roy, Healthy, Vgk, C, FA, @SJ, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 8, 0, 1, 2, 1, 3.3
Juuso Parssinen, Healthy, Nsh, C- RW, FA, Sea, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 3.3
Adam Fox, Healthy, NYR, D, SALT, @Buf, W 5-1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.25
Tyler Toffoli, Healthy, NJ, RW, BOWS, Det, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 3.2
Jamie Benn, Healthy, Dal, LW, OXP, StL, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 7, 0, 4, 1, 0, 3.2
Michael Amadio, Healthy, Vgk, RW- C- LW, FA, @SJ, W 4-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3.2
Tyler Tucker, Healthy, StL, D, FA, @Dal, L 1-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3.1
Travis Sanheim, Healthy, Phi, D, ME, @Cls, W 4-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.0
Robby Fabbri, Healthy, Det, LW- C, FA, @NJ, L 3-4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Filip Chytil, IR, NYR, C- RW, FA, @Buf, W 5-1, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2.9
Boone Jenner, IR, Cls, C, OXP, Phi, L 2-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 13, 8, 0, 3, 2, 1, 2.9
Marcus Foligno, Healthy, Min, RW- LW, FA, Fla, W 2-0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 2.9
Joel Farabee, Healthy, Phi, LW, SALT, @Cls, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.8
Jonas Brodin, IR, Min, D, FA, Fla, W 2-0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 2.8
John Marino, Healthy, NJ, D, FA, Det, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2.8
Ben Hutton, IR, Vgk, D, FA, @SJ, W 4-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.8
Jan Rutta, Healthy, SJ, D, FA, Vgk, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2.8
Alex DeBrincat, Healthy, Det, LW- RW, SLC, @NJ, L 3-4, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2.7
Wyatt Johnston, Healthy, Dal, C, HERB, StL, W 2-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 1, 1, 2.7
Dylan Larkin, Healthy, Det, C, OXP, @NJ, L 3-4, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 13, 8, 0, 6, 1, 0, 2.65
Kirill Kaprizov, IR, Min, LW, CLB, Fla, W 2-0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 2.65
Owen Power, Healthy, Buf, D, SLC, NYR, L 1-5, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2.6
