Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Roope Hintz, Healthy, Dal, C, ME, Chi, W 5-4, 1, 3, 0, 3, 0, 1, 0, 0, 0, 1, 7, 2, 1, 4, 1, 0, 12.2
Jean-Gabriel Pageau, Healthy, NYI, C, FA, Wsh, W 5-1, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 11, 3, 0, 4, 0, 1, 10.7
Jesper Bratt, Healthy, NJ, RW, HERB, @Ott, W 6-2, 1, 1, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 8.85
Julien Gauthier, Healthy, NYI, RW, FA, Wsh, W 5-1, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 8.5
Aleksander Barkov, Healthy, Fla, C, SALT, NYR, W 4-3, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 7, 7, 0, 3, 2, 3, 8.15
Gustav Nyquist, Healthy, Nsh, RW, BBS, @Det, L 4-5, 1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 7.8
Jake Walman, Healthy, Det, D, CLB, Nsh, W 5-4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 7.2
Luke Hughes, Healthy, NJ, D, SLC, @Ott, W 6-2, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 7.0
Auston Matthews, Healthy, Tor, C, BOWS, @Cls, L 5-6, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 12, 10, 0, 4, 0, 3, 6.85
Filip Forsberg, Healthy, Nsh, LW, LKR, @Det, L 4-5, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6.7
Johnny Gaudreau, Healthy, Cls, LW, FA, Tor, W 6-5, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 6.45
Jack Hughes, O, NJ, C, BBS, @Ott, W 6-2, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 3, 8, 0, 3, 0, 1, 6.05
Jason Robertson, Healthy, Dal, LW, ME, Chi, W 5-4, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 5.9
Sam Reinhart, Healthy, Fla, RW, ME, NYR, W 4-3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 5, 0, 3, 1, 2, 5.9
Morgan Rielly, Healthy, Tor, D, LKR, @Cls, L 5-6, 1, 0, 3, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.7
Tyler Johnson, IR, Chi, C- LW- RW, FA, @Dal, L 4-5, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 5, 4, 0, 5, 1, 0, 5.7
Alex DeBrincat, Healthy, Det, LW- RW, SLC, Nsh, W 5-4, 1, 1, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5.6
Alex Vlasic, Healthy, Chi, D, FA, @Dal, L 4-5, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 5.6
Cole Guttman, Healthy, Chi, C, FA, @Dal, L 4-5, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5, 2, 0, 5.6
Jason Dickinson, Healthy, Chi, C, FA, @Dal, L 4-5, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 2, 10, 0, 1, 2, 1, 5.4
Ryan Johansen, Healthy, Col, C, FA, @StL, W 2-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 4, 5, 0, 2, 1, 1, 5.4
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, NYR, W 4-3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 5.2
Connor Murphy, Healthy, Chi, D, FA, @Dal, L 4-5, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 5.2
Mitchell Marner, Healthy, Tor, RW, OXP, @Cls, L 5-6, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5.1
Devon Toews, Healthy, Col, D, BBS, @StL, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 5.0
Noah Dobson, Healthy, NYI, D, SLC, Wsh, W 5-1, 1, 1, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 4.9
