Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Seth Jarvis, Healthy, Car, RW- C, BBS, Pit, W 4-2, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 2, 3, 0, 3, 2, 1, 8.8
Jonathan Marchessault, Healthy, Vgk, RW- LW, FA, @Phi, L 3-4, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 8.2
Hendrix Lapierre, Healthy, Wsh, C, FA, Cls, W 4-3, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 7, 4, 0, 3, 0, 1, 8.1
Cale Makar, Healthy, Col, D, DINK, @Dal, W 6-3, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 3, 7.75
Mark Scheifele, DTD, Wpg, C, ME, Ari, W 5-2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 11, 10, 0, 5, 1, 1, 7.4
Jimmy Vesey, Healthy, NYR, LW, FA, @NJ, W 5-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 7.4
Mikhail Sergachev, IR, TB, D, SLC, Edm, W 6-4, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 7.4
Nikita Kucherov, Healthy, TB, RW, DINK, Edm, W 6-4, 1, 2, 1, -1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 6, 2, 1, 7.35
Vincent Trocheck, Healthy, NYR, C, LKR, @NJ, W 5-3, 1, 0, 3, 1, 2, 0, 1, 0, 0, 0, 5, 4, 0, 1, 5, 1, 7.25
Cole Smith, Healthy, Nsh, LW- RW, FA, Chi, W 4-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 6.7
Sean Couturier, Healthy, Phi, C, CLB, Vgk, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 11, 5, 0, 4, 0, 0, 6.5
Valeri Nichushkin, Healthy, Col, RW, SALT, @Dal, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 1, 6.4
Derek Ryan, Healthy, Edm, RW- C, FA, @TB, L 4-6, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 2, 3, 0, 3, 0, 0, 6.2
Mikko Rantanen, Healthy, Col, RW, HERB, @Dal, W 6-3, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 2, 3, 0, 5, 0, 0, 6.15
David Pastrnak, Healthy, Bos, RW, CLB, Mon, W 5-2, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6.1
Aliaksei Protas, Healthy, Wsh, C, FA, Cls, W 4-3, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6.1
Josh Morrissey, Healthy, Wpg, D, LKR, Ari, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 5.9
Artemi Panarin, Healthy, NYR, LW, BOWS, @NJ, W 5-3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 5.9
Ross Colton, Healthy, Col, LW, FA, @Dal, W 6-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 6, 0, 1, 4, 1, 5.9
Jordan Eberle, Healthy, Sea, RW, FA, @Van, W 4-3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5.7
Brent Burns, Healthy, Car, D, FA, Pit, W 4-2, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5.6
Trent Frederic, Healthy, Bos, LW- C- RW, FA, Mon, W 5-2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5.6
Devon Toews, Healthy, Col, D, BBS, @Dal, W 6-3, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 5.5
Brock Nelson, Healthy, NYI, C, CLB, @Cgy, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 7, 0, 2, 1, 2, 5.5
