Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Jacob Trouba, Healthy, NYR, D, BOWS, Det, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 5.8
Alexis Lafreniere, Healthy, NYR, LW, FA, Det, W 3-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.2
"KAndre Miller", Healthy, NYR, D, FA, Det, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.1
Connor McMichael, Healthy, Wsh, C, FA, @LA, W 2-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 5.1
Mike Matheson, Healthy, Mon, D, CLB, @Cls, W 4-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5.0
Aliaksei Protas, Healthy, Wsh, C, FA, @LA, W 2-1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4.6
Anthony Mantha, Healthy, Wsh, RW, FA, @LA, W 2-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.4
Joel Armia, Healthy, Mon, RW, FA, @Cls, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 4.3
Gustav Lindstrom, Healthy, Ana, D, FA, --, --, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 4.3
Jimmy Vesey, Healthy, NYR, LW, FA, Det, W 3-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 3, 0, 1, 4.1
Moritz Seider, Healthy, Det, D, SALT, @NYR, L 2-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3.8
Kaiden Guhle, Healthy, Mon, D, HERB, @Cls, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3.8
Yegor Chinakhov, Healthy, Cls, RW, FA, Mon, L 2-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 3.6
Jake Walman, Healthy, Det, D, CLB, @NYR, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 3.6
Zach Werenski, O, Cls, D, ME, Mon, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3.3
Alex Newhook, IR, Mon, C, FA, @Cls, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 3.3
Andrew Copp, Healthy, Det, C, FA, @NYR, L 2-3, 1, 0, 2, -2, 0, 0, 1, 0, 0, 0, 8, 7, 0, 3, 2, 0, 3.25
Justin Barron, Healthy, Mon, D, FA, @Cls, W 4-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3.2
Andreas Englund, Healthy, LA, D, FA, Wsh, L 1-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3.2
Vincent Trocheck, Healthy, NYR, C, LKR, Det, W 3-2, 1, 0, 1, 2, 6, 0, 0, 0, 0, 0, 10, 5, 0, 3, 0, 1, 3.2
Mika Zibanejad, DTD, NYR, C, ME, Det, W 3-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 5, 0, 1, 3.1
Dmitri Voronkov, Healthy, Cls, LW, FA, Mon, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 3.1
Robby Fabbri, Healthy, Det, LW- C, FA, @NYR, L 2-3, 1, 1, 1, -2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 3.05
Nick Suzuki, Healthy, Mon, C, CLB, @Cls, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 3, 0, 3, 1, 0, 2.9
Artemi Panarin, Healthy, NYR, LW, BOWS, Det, W 3-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.6
Christian Dvorak, IR, Mon, LW, FA, @Cls, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 0, 0, 2.4
Jayden Struble, Healthy, Mon, D, FA, @Cls, W 4-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 2.4
Jordan Spence, Healthy, LA, D, FA, Wsh, L 1-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2.3
Arthur Kaliyev, Healthy, LA, RW, FA, Wsh, L 1-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.2
Beck Malenstyn, Healthy, Wsh, LW, FA, @LA, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2.2
Joel Edmundson, Healthy, Wsh, D, FA, @LA, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2.1
Juraj Slafkovsky, Healthy, Mon, LW, FA, @Cls, W 4-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.0
John Carlson, Healthy, Wsh, D, ME, @LA, W 2-1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1.9
Matt Roy, Healthy, LA, D, OXP, Wsh, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 1.9
Nic Dowd, Healthy, Wsh, C, FA, @LA, W 2-1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 11, 0, 2, 1, 4, 1.8
Cole Caufield, Healthy, Mon, LW- RW, LKR, @Cls, W 4-2, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1.8
Sean Kuraly, IR, Cls, C, FA, Mon, L 2-4, 1, 0, 0, -1, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 6, 1, 1.8
Mikey Anderson, Healthy, LA, D, FA, Wsh, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 1.7
Jonatan Berggren, Healthy, Det, RW, FA, @NYR, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1.7
Tom Wilson, DTD, Wsh, RW, CLB, @LA, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 1.6
Adam Boqvist, Healthy, Cls, D, FA, Mon, L 2-4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1.6
Olli Maatta, Healthy, Det, D, FA, @NYR, L 2-3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1.6
Ryan Lindgren, Healthy, NYR, D, FA, Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1.5
Boone Jenner, IR, Cls, C, OXP, Mon, L 2-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 1, 1, 2, 1.4
Trevor Moore, Healthy, LA, LW, OXP, Wsh, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1.4
Patrik Laine, O, Cls, RW, FA, Mon, L 2-4, 1, 1, 0, -2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1.4
Martin Fehervary, Healthy, Wsh, D, FA, @LA, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1.4
Ben Chiarot, Healthy, Det, D, FA, @NYR, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1.2
David Jiricek, Healthy, Cls, D, FA, Mon, L 2-4, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1.2
Sean Monahan, Healthy, Mon, C, FA, @Cls, W 4-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 2, 1.1
