Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nino Niederreiter, Healthy, Wpg, RW, CLB, Bos, W 5-1, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 8.2
Juraj Slafkovsky, Healthy, Mon, LW, FA, @Chi, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 1, 6.7
Patrick Kane, Healthy, Det, RW, DINK, Phi, W 7-6, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6.5
Gabriel Vilardi, Healthy, Wpg, C, SALT, Bos, W 5-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 6.4
Scott Laughton, Healthy, Phi, C- LW- RW, FA, @Det, L 6-7, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 8, 2, 0, 4, 3, 0, 6.4
David Savard, Healthy, Mon, D, FA, @Chi, W 5-2, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 6.2
Alex DeBrincat, Healthy, Det, LW- RW, SLC, Phi, W 7-6, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5.9
Ryan McLeod, Healthy, Edm, C, FA, @NYR, W 4-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 5.9
Travis Sanheim, Healthy, Phi, D, ME, @Det, L 6-7, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 3, 5.9
Warren Foegele, Healthy, Edm, LW- RW, FA, @NYR, W 4-3, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 5.9
Moritz Seider, Healthy, Det, D, SALT, Phi, W 7-6, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5.85
Dylan Larkin, Healthy, Det, C, OXP, Phi, W 7-6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 13, 9, 0, 5, 0, 1, 5.4
Adam Lowry, Healthy, Wpg, C, FA, Bos, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 7, 0, 1, 3, 2, 4.6
Josh Anderson, Healthy, Mon, RW- LW, FA, @Chi, W 5-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 4.6
Mattias Ekholm, Healthy, Edm, D, SLC, @NYR, W 4-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4.5
Mike Matheson, Healthy, Mon, D, CLB, @Chi, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 4.4
Mark Scheifele, DTD, Wpg, C, ME, Bos, W 5-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 10, 12, 0, 3, 1, 0, 4.4
Josh Morrissey, Healthy, Wpg, D, LKR, Bos, W 5-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 4.3
Rasmus Ristolainen, Healthy, Phi, D, FA, @Det, L 6-7, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 5, 4.3
Brandon Carlo, IR, Bos, D, FA, @Wpg, L 1-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4.3
Nick Suzuki, Healthy, Mon, C, CLB, @Chi, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 5, 0, 1, 0, 0, 4.2
Cam York, Healthy, Phi, D, FA, @Det, L 6-7, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.2
Will Cuylle, Healthy, NYR, LW, FA, Edm, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 4.0
Owen Tippett, Healthy, Phi, RW, BOWS, @Det, L 6-7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 3.9
