Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Artemi Panarin, Healthy, NYR, LW, BOWS, @TB, W 5-1, 1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 10.6
Vincent Trocheck, Healthy, NYR, C, LKR, @TB, W 5-1, 1, 1, 3, 4, 0, 0, 0, 0, 0, 1, 7, 9, 0, 2, 2, 0, 10.1
David Pastrnak, Healthy, Bos, RW, CLB, NJ, W 5-2, 1, 2, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 6, 1, 0, 7.95
Jacob Trouba, Healthy, NYR, D, BOWS, @TB, W 5-1, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 5, 7.4
Sebastian Aho, Healthy, Car, C, LKR, @Tor, W 3-2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 6, 9, 0, 4, 0, 0, 7.1
Nino Niederreiter, Healthy, Wpg, RW, CLB, Min, W 4-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 1, 6.8
Eetu Luostarinen, Healthy, Fla, LW- C, FA, Mon, W 4-1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 6.5
Andrei Svechnikov, Healthy, Car, LW, HERB, @Tor, W 3-2, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 6, 0, 6.1
Charlie Coyle, Healthy, Bos, C, OXP, NJ, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 11, 0, 0, 6, 2, 6.0
Timothy Liljegren, Healthy, Tor, D, FA, Car, L 2-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 5.9
Jake DeBrusk, Healthy, Bos, RW- LW, LKR, NJ, W 5-2, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 5.85
Sam Bennett, Healthy, Fla, C- LW, FA, Mon, W 4-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 7, 4, 0, 2, 0, 2, 5.75
Connor McDavid, Healthy, Edm, C, DINK, @LA, W 3-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 7, 4, 0, 5, 1, 0, 5.6
Evgeni Malkin, Healthy, Pit, C, DINK, StL, W 4-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 5.5
Kevin Shattenkirk, Healthy, Bos, D, FA, NJ, W 5-2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5.5
Owen Power, Healthy, Buf, D, SLC, Cls, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.4
Jake Guentzel, Healthy, Pit, LW, DINK, StL, W 4-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 1, 0, 4.95
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, Mon, W 4-1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 4.9
Max Domi, Healthy, Tor, C, FA, Car, L 2-3, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 4.9
Roman Josi, Healthy, Nsh, D, SALT, @Wsh, W 3-2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.7
Adrian Kempe, Healthy, LA, RW- LW, BOWS, Edm, L 2-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.65
Brad Marchand, Healthy, Bos, LW, DINK, NJ, W 5-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 0, 4.65
Alexis Lafreniere, Healthy, NYR, LW, FA, @TB, W 5-1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 4.6
Jeff Skinner, O, Buf, LW, CLB, Cls, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 4, 1, 0, 7, 0, 0, 4.5
Drew Doughty, Healthy, LA, D, BBS, Edm, L 2-3, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 3, 4.35
Tyler Toffoli, Healthy, NJ, RW, BOWS, @Bos, L 2-5, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 4.25
Sidney Crosby, Healthy, Pit, C, DINK, StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 17, 7, 0, 2, 0, 1, 4.2
Nicholas Robertson, Healthy, Tor, LW, FA, Car, L 2-3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4.2
Josh Morrissey, Healthy, Wpg, D, LKR, Min, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4.1
Beck Malenstyn, Healthy, Wsh, LW, FA, Nsh, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 4.1
Adam Fox, Healthy, NYR, D, SALT, @TB, W 5-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4.05
Charlie McAvoy, Healthy, Bos, D, SLC, NJ, W 5-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4.05
Aaron Ekblad, Healthy, Fla, D, FA, Mon, W 4-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4.05
Jeff Carter, Healthy, Pit, C, FA, StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 2, 0, 1, 1, 0, 4.0
Dylan Cozens, Healthy, Buf, C, FA, Cls, W 3-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 5, 0, 6, 1, 1, 3.9
Oliver Ekman-Larsson, Healthy, Fla, D, FA, Mon, W 4-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.85
Trevor van Riemsdyk, Healthy, Wsh, D, FA, Nsh, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3.8
Michael Bunting, Healthy, Car, LW, FA, @Tor, W 3-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 1, 1, 3.7
Alex Iafallo, Healthy, Wpg, LW, FA, Min, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.7
Erik Karlsson, Healthy, Pit, D, CLB, StL, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3.6
Chris Kreider, Healthy, NYR, LW, LKR, @TB, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 3.6
Seth Jarvis, Healthy, Car, RW- C, BBS, @Tor, W 3-2, 1, 1, 0, -2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 2, 2, 3.4
Dominic Toninato, Healthy, Wpg, C, FA, Min, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 4, 0, 3.4
Matt Grzelcyk, Healthy, Bos, D, FA, NJ, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 3.4
Dylan Strome, Healthy, Wsh, C, FA, Nsh, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 1, 1, 3, 3.3
Jeremy Lauzon, Healthy, Nsh, D, CLB, @Wsh, W 3-2, 1, 0, 0, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 3.3
Nate Schmidt, Healthy, Wpg, D, FA, Min, W 4-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3.3
Brendan Smith, Healthy, NJ, D, FA, @Bos, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5, 3.3
Aliaksei Protas, Healthy, Wsh, C, FA, Nsh, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 1, 3.3
Rickard Rakell, Healthy, Pit, RW- C- LW, SALT, StL, W 4-2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 3.25
Damon Severson, Healthy, Cls, D, FA, @Buf, L 2-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.2
Brandon Carlo, IR, Bos, D, FA, NJ, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3.2
Axel Jonsson-Fjallby, Healthy, Wpg, LW, FA, Min, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3.2
Evan Bouchard, Healthy, Edm, D, DINK, @LA, W 3-2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3.15
Quinton Byfield, Healthy, LA, C- LW, FA, Edm, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 2, 3.1
Mason Appleton, Healthy, Wpg, RW- C, FA, Min, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3.1
Ryan Graves, Healthy, Pit, D, FA, StL, W 4-2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 3.1
Anze Kopitar, Healthy, LA, C, BBS, Edm, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 12, 9, 0, 4, 1, 0, 3.0
Marcus Pettersson, Healthy, Pit, D, FA, StL, W 4-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 3.0
Mike Matheson, Healthy, Mon, D, CLB, @Fla, L 1-4, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2.95
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, Mon, W 4-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.9
Dylan DeMelo, Healthy, Wpg, D, LKR, Min, W 4-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2.9
Blake Wheeler, Healthy, NYR, RW, FA, @TB, W 5-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2.9
Justin Danforth, Healthy, Cls, RW, FA, @Buf, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 2, 2, 1, 2.9
Dmitri Voronkov, Healthy, Cls, LW, FA, @Buf, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 2, 1, 2, 2.9
Barclay Goodrow, Healthy, NYR, C- LW- RW, FA, @TB, W 5-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 2, 2, 4, 2.9
"Drew OConnor", Healthy, Pit, LW, FA, StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.9
Vincent Desharnais, Healthy, Edm, D, FA, @LA, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2.9
Alex Ovechkin, DTD, Wsh, LW, BOWS, Nsh, L 2-3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2.9
Nikita Kucherov, Healthy, TB, RW, DINK, NYR, L 1-5, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.8
Ryan Hartman, Healthy, Min, C- RW, FA, @Wpg, L 2-4, 1, 1, 0, -1, 2, 1, 0, 0, 0, 0, 5, 3, 0, 3, 0, 1, 2.8
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, @LA, W 3-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 2.75
Jesper Bratt, Healthy, NJ, RW, HERB, @Bos, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2.7
Jack Quinn, Healthy, Buf, RW, FA, Cls, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.7
Torey Krug, Healthy, StL, D, FA, @Pit, L 2-4, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2.65
Matt Boldy, Healthy, Min, LW, FA, @Wpg, L 2-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 2.6
Mikey Anderson, Healthy, LA, D, FA, Edm, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2.6
Kasperi Kapanen, Healthy, StL, RW, FA, @Pit, L 2-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2.6
Mika Zibanejad, DTD, NYR, C, ME, @TB, W 5-1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 10, 5, 0, 2, 1, 0, 2.55
