Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Ryan Hartman, Healthy, Min, C- RW, FA, Edm, W 7-4, 1, 3, 2, 4, 2, 0, 0, 0, 0, 0, 7, 5, 1, 5, 1, 0, 13.8
Tyler Toffoli, Healthy, NJ, RW, BOWS, @Mon, W 5-2, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 10.1
Mikko Rantanen, Healthy, Col, RW, HERB, @NYI, W 7-4, 1, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 5, 0, 1, 9.65
Jake Middleton, Healthy, Min, D, FA, Edm, W 7-4, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 8.4
Tage Thompson, DTD, Buf, C, ME, @Ott, W 6-4, 1, 2, 1, 0, 2, 0, 1, 1, 0, 1, 7, 12, 0, 3, 0, 1, 7.85
Jack Hughes, O, NJ, C, BBS, @Mon, W 5-2, 1, 0, 4, 2, 0, 0, 2, 0, 0, 0, 1, 10, 0, 2, 1, 1, 7.6
Shayne Gostisbehere, Healthy, Det, D, FA, Sea, L 4-5, 1, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 1, 2, 7.6
Dylan Larkin, Healthy, Det, C, OXP, Sea, L 4-5, 1, 1, 2, 0, 2, 1, 2, 0, 0, 0, 13, 8, 0, 3, 1, 0, 6.9
Cale Makar, Healthy, Col, D, DINK, @NYI, W 7-4, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 6.85
Brayden Point, Healthy, TB, C, BBS, Car, W 3-0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 4, 2, 0, 2, 0, 1, 6.4
Kirill Kaprizov, IR, Min, LW, CLB, Edm, W 7-4, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6.3
