Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Artemi Panarin, Healthy, NYR, LW, BOWS, SJ, W 6-5, 1, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 10.9
Brad Marchand, Healthy, Bos, LW, DINK, Cls, W 3-1, 1, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 10.5
Mats Zuccarello, Healthy, Min, RW, FA, Chi, W 4-1, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 3, 2, 0, 3, 0, 1, 7.15
Marco Rossi, Healthy, Min, C, FA, Chi, W 4-1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 1, 4, 6, 0, 4, 0, 0, 6.7
Quinton Byfield, Healthy, LA, C- LW, FA, Col, W 4-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 6.5
Drew Doughty, Healthy, LA, D, BBS, Col, W 4-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 5.7
Yakov Trenin, Healthy, Nsh, LW- C, FA, @Buf, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 2, 5.4
Vincent Trocheck, Healthy, NYR, C, LKR, SJ, W 6-5, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 15, 9, 0, 6, 2, 0, 5.3
Jacob Trouba, Healthy, NYR, D, BOWS, SJ, W 6-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5.0
Kyle Burroughs, Healthy, SJ, D, FA, @NYR, L 5-6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5, 5.0
Charlie McAvoy, Healthy, Bos, D, SLC, Cls, W 3-1, 1, 0, 2, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 3, 4.9
Mikey Anderson, Healthy, LA, D, FA, Col, W 4-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4.8
Adrian Kempe, Healthy, LA, RW- LW, BOWS, Col, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4.4
Jonny Brodzinski, Healthy, NYR, C, FA, SJ, W 6-5, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 4.4
"KAndre Miller", Healthy, NYR, D, FA, SJ, W 6-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4.2
Trevor Moore, Healthy, LA, LW, OXP, Col, W 4-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 4.1
Mika Zibanejad, DTD, NYR, C, ME, SJ, W 6-5, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 6, 8, 0, 1, 0, 1, 3.95
Brock Faber, Healthy, Min, D, HERB, Chi, W 4-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.95
Boone Jenner, IR, Cls, C, OXP, @Bos, L 1-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 3, 2, 2, 3.9
Anthony Duclair, Healthy, SJ, LW, FA, @NYR, L 5-6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 3.9
Cole Smith, Healthy, Nsh, LW- RW, FA, @Buf, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3.9
Mikael Granlund, Healthy, SJ, LW, FA, @NYR, L 5-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 7, 0, 7, 0, 2, 3.6
Filip Forsberg, Healthy, Nsh, LW, LKR, @Buf, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3.6
Jared Spurgeon, IR, Min, D, FA, Chi, W 4-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 3.55
Jacob MacDonald, IR, SJ, D, FA, @NYR, L 5-6, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3.1
Josh Manson, DTD, Col, D, FA, @LA, L 1-4, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.0
Carl Grundstrom, Healthy, LA, LW, FA, Col, W 4-1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 2.9
Taylor Raddysh, Healthy, Chi, RW, FA, @Min, L 1-4, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 2.8
Kirill Kaprizov, IR, Min, LW, CLB, Chi, W 4-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.7
