Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Kirill Marchenko, Healthy, Cls, LW- RW, FA, @Buf, W 9-4, 1, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 4, 0, 0, 10.4
Nicholas Paul, Healthy, TB, C, FA, StL, W 6-1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 8, 1, 0, 3, 1, 0, 7.8
Ryan Poehling, Healthy, Phi, C, FA, @NJ, W 3-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 4, 0, 3, 1, 3, 7.2
Zach Werenski, O, Cls, D, ME, @Buf, W 9-4, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 4, 6.95
Haydn Fleury, IR, TB, D, FA, StL, W 6-1, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6.9
Michael Bunting, Healthy, Car, LW, FA, Vgk, W 6-3, 1, 1, 2, 0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 6.85
Kirill Kaprizov, IR, Min, LW, CLB, @Bos, W 4-3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 2, 0, 6.8
Erik Gustafsson, Healthy, NYR, D, FA, @Tor, W 5-2, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0, 6.7
Nick Perbix, Healthy, TB, D, FA, StL, W 6-1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 6.6
Auston Matthews, Healthy, Tor, C, BOWS, NYR, L 2-5, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 7, 0, 5, 0, 3, 6.4
Steven Stamkos, Healthy, TB, C, HERB, StL, W 6-1, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 4, 2, 0, 3, 0, 0, 6.25
Dylan Cozens, Healthy, Buf, C, FA, Cls, L 4-9, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 11, 7, 0, 5, 1, 2, 6.2
Sebastian Aho, Healthy, Car, C, LKR, Vgk, W 6-3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 8, 0, 7, 1, 0, 6.15
David Pastrnak, Healthy, Bos, RW, CLB, Min, L 3-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 6.1
Jake Sanderson, Healthy, Ott, D, ME, @Ari, L 3-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6.05
Valeri Nichushkin, Healthy, Col, RW, SALT, @Chi, L 2-3, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 5.9
Nikita Kucherov, Healthy, TB, RW, DINK, StL, W 6-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.8
Cole Sillinger, Healthy, Cls, C, FA, @Buf, W 9-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 8, 8, 0, 5, 1, 1, 5.8
Jack McBain, Healthy, Ari, C- LW, FA, Ott, W 4-3, 1, 1, 1, 2, 4, 0, 0, 0, 0, 0, 4, 3, 0, 2, 4, 0, 5.6
Sean Kuraly, IR, Cls, C, FA, @Buf, W 9-4, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 8, 8, 0, 3, 1, 0, 5.6
Mika Zibanejad, DTD, NYR, C, ME, @Tor, W 5-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0, 4, 0, 0, 5.4
Johnny Gaudreau, Healthy, Cls, LW, FA, @Buf, W 9-4, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5.35
Elias Pettersson, Healthy, Van, C- LW, SLC, @Nsh, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 5, 0, 6, 0, 1, 5.2
Bo Horvat, Healthy, NYI, C, DINK, Edm, W 3-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 8, 8, 0, 2, 3, 1, 5.1
Owen Tippett, Healthy, Phi, RW, BOWS, @NJ, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 2, 1, 5.1
William Carrier, IR, Vgk, LW, FA, @Car, L 3-6, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.1
Anze Kopitar, Healthy, LA, C, BBS, @SJ, W 4-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 7, 3, 0, 1, 0, 0, 5.0
Michael McLeod, Healthy, NJ, C, SLC, Phi, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 16, 2, 0, 2, 3, 0, 5.0
Ryan Donato, Healthy, Chi, RW, FA, Col, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 5.0
Pius Suter, Healthy, Van, C, FA, @Nsh, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 1, 0, 5.0
Pavel Zacha, Healthy, Bos, C, FA, Min, L 3-4, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 9, 3, 0, 3, 1, 0, 4.95
