Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Andrei Svechnikov, Healthy, Car, LW, HERB, Mon, W 5-3, 1, 3, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 3, 2, 0, 11.7
Sebastian Aho, Healthy, Car, C, LKR, Mon, W 5-3, 1, 0, 4, 3, 0, 0, 1, 0, 0, 0, 9, 6, 0, 2, 0, 0, 8.25
Brent Burns, Healthy, Car, D, FA, Mon, W 5-3, 1, 0, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 7.35
Ryan McLeod, Healthy, Edm, C, FA, @SJ, W 5-0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 5.9
Garnet Hathaway, Healthy, Phi, RW, FA, @Van, W 4-1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 5, 1, 5.9
Evan Bouchard, Healthy, Edm, D, DINK, @SJ, W 5-0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.7
Brayden McNabb, Healthy, Vgk, D, LKR, LA, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 5.6
Jesper Fast, Healthy, Car, RW, FA, Mon, W 5-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.6
Anze Kopitar, Healthy, LA, C, BBS, @Vgk, L 2-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 14, 7, 0, 3, 0, 1, 5.5
Joel Farabee, Healthy, Phi, LW, SALT, @Van, W 4-1, 1, 1, 1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 5.25
Zach Hyman, Healthy, Edm, RW- LW, BBS, @SJ, W 5-0, 1, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5.2
Jayden Struble, Healthy, Mon, D, FA, @Car, L 3-5, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5, 5.1
Darnell Nurse, Healthy, Edm, D, OXP, @SJ, W 5-0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.0
Sean Walker, Healthy, Phi, D, FA, @Van, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 4.7
William Karlsson, IR, Vgk, C, HERB, LA, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 10, 9, 0, 4, 0, 1, 4.5
