Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nathan MacKinnon, Healthy, Col, C, HERB, Ott, W 6-4, 1, 4, 1, 1, 0, 2, 1, 0, 0, 0, 9, 9, 1, 9, 0, 0, 14.15
Kirill Kaprizov, IR, Min, LW, CLB, Mon, W 4-3, 1, 1, 2, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 1, 8.2
Pavel Buchnevich, Healthy, StL, RW- C- LW, DINK, @Fla, W 4-1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 8.2
Alex Tuch, Healthy, Buf, RW, ME, Tor, W 9-3, 1, 0, 4, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 8.15
Elias Lindholm, Healthy, Cgy, RW, ME, @Ana, W 3-0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 10, 9, 0, 4, 2, 2, 8.1
Kyle Okposo, Healthy, Buf, RW, FA, Tor, W 9-3, 1, 2, 0, 3, 0, 0, 0, 1, 0, 0, 1, 3, 0, 4, 3, 1, 8.1
John Carlson, Healthy, Wsh, D, ME, @Cls, W 3-2, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 4, 7.8
Alexander Kerfoot, Healthy, Ari, C, FA, @SJ, W 5-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 6, 4, 0, 3, 0, 0, 7.75
Mikko Rantanen, Healthy, Col, RW, HERB, Ott, W 6-4, 1, 2, 0, 1, 0, 2, 0, 0, 0, 1, 3, 3, 0, 6, 0, 1, 7.6
Nicholas Paul, Healthy, TB, C, FA, Vgk, W 5-4, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 3, 7, 0, 1, 2, 1, 7.55
Nick Suzuki, Healthy, Mon, C, CLB, @Min, L 3-4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 11, 5, 0, 6, 1, 3, 7.5
Connor Clifton, Healthy, Buf, D, FA, Tor, W 9-3, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 7.4
Brayden Point, Healthy, TB, C, BBS, Vgk, W 5-4, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 3, 1, 0, 4, 0, 0, 7.1
Clayton Keller, Healthy, Ari, LW- C- RW, SLC, @SJ, W 5-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 7.05
Timothy Liljegren, Healthy, Tor, D, FA, @Buf, L 3-9, 1, 0, 2, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 2, 5, 6.9
Nikita Kucherov, Healthy, TB, RW, DINK, Vgk, W 5-4, 1, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6.55
Owen Power, Healthy, Buf, D, SLC, Tor, W 9-3, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 6.5
Dakota Joshua, Healthy, Van, C, BOWS, @Dal, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 5, 1, 6.5
Ryan McLeod, Healthy, Edm, C, FA, @NJ, W 6-3, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 1, 1, 6.5
Sean Durzi, Healthy, Ari, D, BOWS, @SJ, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 6.4
Jeff Skinner, O, Buf, LW, CLB, Tor, W 9-3, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5, 0, 1, 6.3
Philip Tomasino, Healthy, Nsh, C, FA, @Phi, W 4-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 6.2
Paul Cotter, Healthy, Vgk, C, FA, @TB, L 4-5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 6.2
Jonathan Marchessault, Healthy, Vgk, RW- LW, FA, @TB, L 4-5, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 2, 0, 6.1
Matt Duchene, Healthy, Dal, C, SLC, Van, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 4, 2, 0, 3, 0, 0, 6.0
Victor Hedman, Healthy, TB, D, LKR, Vgk, W 5-4, 1, 0, 3, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5.95
Cale Makar, Healthy, Col, D, DINK, Ott, W 6-4, 1, 0, 2, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 1, 4, 5.8
Alex Ovechkin, DTD, Wsh, LW, BOWS, @Cls, W 3-2, 1, 1, 1, -1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 7, 1, 0, 5.75
Tage Thompson, DTD, Buf, C, ME, Tor, W 9-3, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 3, 6, 0, 5, 1, 0, 5.75
Erik Gudbranson, Healthy, Cls, D, FA, Wsh, L 2-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5.6
Valeri Nichushkin, Healthy, Col, RW, SALT, Ott, W 6-4, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 5.55
Filip Forsberg, Healthy, Nsh, LW, LKR, @Phi, W 4-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 5, 2, 1, 5.5
Brayden McNabb, Healthy, Vgk, D, LKR, @TB, L 4-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 5.5
Robert Thomas, Healthy, StL, C, OXP, @Fla, W 4-1, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 2, 8, 0, 1, 0, 1, 5.5
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, @NJ, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 1, 5.4
Mike Matheson, Healthy, Mon, D, CLB, @Min, L 3-4, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 5.35
Colton Sissons, Healthy, Nsh, C, FA, @Phi, W 4-2, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 10, 6, 0, 1, 2, 0, 5.35
Connor McDavid, Healthy, Edm, C, DINK, @NJ, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 7, 0, 2, 2, 0, 5.3
Jason Robertson, Healthy, Dal, LW, ME, Van, W 4-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 5.2
Mattias Ekholm, Healthy, Edm, D, SLC, @NJ, W 6-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 5.2
Brock Faber, Healthy, Min, D, HERB, Mon, W 4-3, 1, 1, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 5.1
Michael McLeod, Healthy, NJ, C, SLC, Edm, L 3-6, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 4, 0, 1, 2, 1, 5.1
Rasmus Dahlin, Healthy, Buf, D, BBS, Tor, W 9-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 5.0
Nick Schmaltz, Healthy, Ari, RW- C, FA, @SJ, W 5-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 5, 3, 0, 3, 0, 0, 5.0
Juraj Slafkovsky, Healthy, Mon, LW, FA, @Min, L 3-4, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.95
David Savard, Healthy, Mon, D, FA, @Min, L 3-4, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4.9
Devon Toews, Healthy, Col, D, BBS, Ott, W 6-4, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 6, 4.85
Cole Smith, Healthy, Nsh, LW- RW, FA, @Phi, W 4-2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 1, 1, 4.8
Anthony Mantha, Healthy, Wsh, RW, FA, @Cls, W 3-2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
Sidney Crosby, Healthy, Pit, C, DINK, Car, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 14, 13, 0, 4, 2, 2, 4.6
Sam Gagner, Healthy, Edm, C, FA, @NJ, W 6-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.5
Jack Eichel, Healthy, Vgk, C, BBS, @TB, L 4-5, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 8, 0, 7, 0, 1, 4.45
Jordan Greenway, Healthy, Buf, LW, FA, Tor, W 9-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 4.4
Jordan Kyrou, Healthy, StL, RW- LW, FA, @Fla, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.3
Thomas Harley, Healthy, Dal, D, DINK, Van, W 4-3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4.2
Zach Benson, Healthy, Buf, LW, FA, Tor, W 9-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Conor Garland, Healthy, Van, RW, FA, @Dal, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Drake Batherson, Healthy, Ott, RW, FA, @Col, L 4-6, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 5, 0, 0, 4.15
Miro Heiskanen, O, Dal, D, LKR, Van, W 4-3, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4.1
Marco Rossi, Healthy, Min, C, FA, Mon, W 4-3, 1, 1, 2, 1, 17, 0, 2, 0, 0, 0, 0, 5, 0, 3, 0, 0, 4.1
Emil Bemstrom, Healthy, Cls, C, FA, Wsh, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 4.1
Leon Draisaitl, Healthy, Edm, C- LW, SALT, @NJ, W 6-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 9, 6, 0, 2, 0, 1, 4.0
Colton Parayko, Healthy, StL, D, ME, @Fla, W 4-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6, 4.0
Ben Hutton, IR, Vgk, D, FA, @TB, L 4-5, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3.8
Dawson Mercer, Healthy, NJ, RW- C, FA, Edm, L 3-6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 0, 3.7
Jonas Siegenthaler, Healthy, NJ, D, FA, Edm, L 3-6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 3.7
A.J. Greer, Healthy, Cgy, LW- RW, FA, @Ana, W 3-0, 1, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 3.7
Nick DeSimone, Healthy, Cgy, D, FA, @Ana, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3.7
Ridly Greig, Healthy, Ott, C- LW, FA, @Col, L 4-6, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 6, 9, 0, 2, 3, 0, 3.6
Rickard Rakell, Healthy, Pit, RW- C- LW, SALT, Car, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3.5
Jacob Bernard-Docker, Healthy, Ott, D, FA, @Col, L 4-6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3.5
Mario Ferraro, Healthy, SJ, D, FA, Ari, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 3.4
Gustav Nyquist, Healthy, Nsh, RW, BBS, @Phi, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 3.4
Eetu Luostarinen, Healthy, Fla, LW- C, FA, StL, L 1-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 3.4
Yegor Chinakhov, Healthy, Cls, RW, FA, Wsh, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3.4
Teddy Blueger, Healthy, Van, C, FA, @Dal, L 3-4, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 7, 9, 0, 1, 0, 0, 3.4
Brock Boeser, Healthy, Van, RW, BOWS, @Dal, L 3-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 1, 1, 3.2
Matias Maccelli, Healthy, Ari, LW, FA, @SJ, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 3.2
Peyton Krebs, Healthy, Buf, C, FA, Tor, W 9-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 3.2
Adam Erne, Healthy, Edm, LW, FA, @NJ, W 6-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 3.2
Nazem Kadri, Healthy, Cgy, C, HERB, @Ana, W 3-0, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 10, 8, 0, 4, 0, 1, 3.15
Matt Boldy, Healthy, Min, LW, FA, Mon, W 4-3, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 3.1
Marcus Pettersson, Healthy, Pit, D, FA, Car, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3.1
Marcus Johansson, Healthy, Min, LW- RW, FA, Mon, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3.1
Michael Kesselring, Healthy, Ari, D, FA, @SJ, W 5-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.1
Noel Acciari, Healthy, Pit, C, FA, Car, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 2, 3, 4, 3.1
Steven Stamkos, Healthy, TB, C, HERB, Vgk, W 5-4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 1, 0, 3, 0, 1, 3.05
Roope Hintz, Healthy, Dal, C, ME, Van, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3, 1, 0, 3.0
Timo Meier, IR, NJ, LW- RW, SALT, Edm, L 3-6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3.0
Lawson Crouse, Healthy, Ari, RW- LW, CLB, @SJ, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 3.0
Ivan Barbashev, Healthy, Vgk, LW- C- RW, FA, @TB, L 4-5, 1, 1, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.0
Teuvo Teravainen, Healthy, Car, RW, OXP, @Pit, L 1-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 3.0
Cole Sillinger, Healthy, Cls, C, FA, Wsh, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 8, 0, 2, 2, 0, 3.0
Kyle Burroughs, Healthy, SJ, D, FA, Ari, L 2-5, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3.0
Alexey Toropchenko, Healthy, StL, RW, FA, @Fla, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Ryan Johnson, Healthy, Buf, D, FA, Tor, W 9-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.0
Jack Quinn, Healthy, Buf, RW, FA, Tor, W 9-3, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 2.9
Filip Zadina, Healthy, SJ, RW, FA, Ari, L 2-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 0, 0, 2.9
William Nylander, Healthy, Tor, RW- LW, OXP, @Buf, L 3-9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 6, 0, 0, 2.85
Alex Barre-Boulet, Healthy, TB, LW- RW, FA, Vgk, W 5-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.8
Jiri Smejkal, Healthy, Ott, LW, FA, @Col, L 4-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2.8
Jaccob Slavin, Healthy, Car, D, OXP, @Pit, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2.7
Erik Johnson, Healthy, Buf, D, FA, Tor, W 9-3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2.7
Brendan Smith, Healthy, NJ, D, FA, Edm, L 3-6, 1, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 2.7
Oskar Sundqvist, Healthy, StL, C, FA, @Fla, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 7, 0, 1, 2, 1, 2.7
Jakob Chychrun, Healthy, Ott, D, SALT, @Col, L 4-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.6
Rasmus Andersson, Healthy, Cgy, D, ME, @Ana, W 3-0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 2.6
Noah Hanifin, Healthy, Cgy, D, FA, @Ana, W 3-0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2.6
Johnny Gaudreau, Healthy, Cls, LW, FA, Wsh, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.6
Esa Lindell, Healthy, Dal, D, FA, Van, W 4-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2.6
Tyler Seguin, Healthy, Dal, RW- C, SALT, Van, W 4-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 2, 0, 0, 2.6
Nick Bjugstad, Healthy, Ari, C, FA, @SJ, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 1, 0, 2, 2.6
Jalen Chatfield, Healthy, Car, D, FA, @Pit, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2.6
Mark Kastelic, Healthy, Ott, C, FA, @Col, L 4-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 1, 0, 2.6
Jack Drury, Healthy, Car, C- LW, FA, @Pit, L 1-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 1, 1, 2.6
Jonathan Drouin, Healthy, Col, LW, FA, Ott, W 6-4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 2.55
Jake Guentzel, Healthy, Pit, LW, DINK, Car, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.5
Joe Pavelski, Healthy, Dal, RW, DINK, Van, W 4-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 4, 0, 1, 0, 0, 2.5
Vladimir Tarasenko, Healthy, Ott, RW, ME, @Col, L 4-6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2.5
Casey Mittelstadt, Healthy, Buf, C, FA, Tor, W 9-3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 2.5
Jani Hakanpaa, Healthy, Dal, D, FA, Van, W 4-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 2.5
Simon Nemec, Healthy, NJ, D, SALT, Edm, L 3-6, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2.5
Jordan Staal, Healthy, Car, C, FA, @Pit, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 0, 1, 2, 3, 2.5
Josh Norris, O, Ott, C, FA, @Col, L 4-6, 1, 1, 0, -2, 0, 1, 0, 0, 0, 0, 4, 8, 0, 3, 0, 2, 2.4
JJ Peterka, Healthy, Buf, RW, FA, Tor, W 9-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.4
Zach Bogosian, Healthy, Min, D, FA, Mon, W 4-3, 1, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2.4
Yegor Sharangovich, Healthy, Cgy, C- LW- RW, FA, @Ana, W 3-0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0, 0, 2.35
Tommy Novak, Healthy, Nsh, C, FA, @Phi, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 3, 0, 1, 0, 0, 2.3
Nick Seeler, Healthy, Phi, D, BOWS, Nsh, L 2-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2.3
