Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Artemi Panarin, Healthy, NYR, LW, BOWS, Min, W 4-1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 5.2
Fabian Zetterlund, Healthy, SJ, RW- LW, FA, Edm, W 3-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.2
Phillip Di Giuseppe, IR, Van, LW, FA, @Ott, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5.1
Cale Makar, Healthy, Col, D, DINK, Sea, L 3-4, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 4.9
Jacob Trouba, Healthy, NYR, D, BOWS, Min, W 4-1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 4.9
Ilya Mikheyev, Healthy, Van, LW- RW, FA, @Ott, W 5-2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4.7
Dylan DeMelo, Healthy, Wpg, D, LKR, Nsh, W 6-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.6
Brad Marchand, Healthy, Bos, LW, DINK, NYI, W 5-2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 4.55
Jaden Schwartz, Healthy, Sea, LW, FA, @Col, W 4-3, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 4, 0, 3, 0, 2, 4.55
Cole Caufield, Healthy, Mon, LW- RW, LKR, @Det, W 3-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0, 4.5
Dylan Samberg, Healthy, Wpg, D, FA, Nsh, W 6-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4.5
Artem Zub, Healthy, Ott, D, FA, Van, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4.4
Adam Larsson, Healthy, Sea, D, BOWS, @Col, W 4-3, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4.3
Nick Suzuki, Healthy, Mon, C, CLB, @Det, W 3-2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 3, 10, 0, 4, 1, 0, 4.25
Robert Thomas, Healthy, StL, C, OXP, Ari, W 2-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 14, 13, 0, 4, 1, 0, 4.1
Philipp Kurashev, Healthy, Chi, LW, FA, @TB, W 5-3, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4.1
Carl Grundstrom, Healthy, LA, LW, FA, Pit, L 3-4, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 4.1
Matt Roy, Healthy, LA, D, OXP, Pit, L 3-4, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 4.05
Andrei Kuzmenko, Healthy, Van, LW- RW, FA, @Ott, W 5-2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4.0
Anthony Cirelli, Healthy, TB, C, FA, Chi, L 3-5, 1, 1, 1, 1, 10, 1, 0, 0, 0, 0, 9, 8, 0, 1, 1, 0, 4.0
Sammy Blais, Healthy, StL, LW, FA, Ari, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 4.0
Jean-Gabriel Pageau, Healthy, NYI, C, FA, @Bos, L 2-5, 1, 0, 1, 1, 2, 0, 0, 0, 1, 0, 10, 3, 0, 1, 2, 0, 3.95
Erik Karlsson, Healthy, Pit, D, CLB, @LA, W 4-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3.9
Brenden Dillon, Healthy, Wpg, D, CLB, Nsh, W 6-3, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 3.9
Brock Boeser, Healthy, Van, RW, BOWS, @Ott, W 5-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 3.8
Devon Toews, Healthy, Col, D, BBS, Sea, L 3-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3.8
James van Riemsdyk, Healthy, Bos, LW, FA, NYI, W 5-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3.8
Oskar Sundqvist, Healthy, StL, C, FA, Ari, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 3, 1, 1, 3.8
Will Cuylle, Healthy, NYR, LW, FA, Min, W 4-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 6, 0, 3.75
Mason Marchment, Healthy, Dal, LW, SLC, @Cls, W 5-2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.7
Nils Lundkvist, Healthy, Dal, D, FA, @Cls, W 5-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.7
Simon Holmstrom, Healthy, NYI, RW, FA, @Bos, L 2-5, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3.7
Steven Stamkos, Healthy, TB, C, HERB, Chi, L 3-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 1, 0, 3.6
Torey Krug, Healthy, StL, D, FA, Ari, W 2-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 3.6
Blake Wheeler, Healthy, NYR, RW, FA, Min, W 4-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 3.6
Filip Zadina, Healthy, SJ, RW, FA, Edm, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3.6
Ryan Carpenter, Healthy, SJ, C, FA, Edm, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 2, 3.6
Valeri Nichushkin, Healthy, Col, RW, SALT, Sea, L 3-4, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3.6
Drake Batherson, Healthy, Ott, RW, FA, Van, L 2-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 3.6
Esa Lindell, Healthy, Dal, D, FA, @Cls, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.5
Cole Perfetti, Healthy, Wpg, LW- C- RW, HERB, Nsh, W 6-3, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3.5
Kirill Marchenko, Healthy, Cls, LW- RW, FA, Dal, L 2-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 1, 0, 3.4
Ben Chiarot, Healthy, Det, D, FA, Mon, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3.4
Connor Murphy, Healthy, Chi, D, FA, @TB, W 5-3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 3.4
Evan Bouchard, Healthy, Edm, D, DINK, @SJ, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 3.3
Filip Forsberg, Healthy, Nsh, LW, LKR, @Wpg, L 3-6, 1, 2, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3.3
Darnell Nurse, Healthy, Edm, D, OXP, @SJ, L 2-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3.3
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, @Col, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 1, 2, 3.3
Corey Perry, Healthy, Chi, RW, FA, @TB, W 5-3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3.3
Lars Eller, Healthy, Pit, C, FA, @LA, W 4-3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 6, 0, 1, 0, 1, 3.3
Andreas Englund, Healthy, LA, D, FA, Pit, L 3-4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 3.3
Matthew Highmore, Healthy, Ott, C, FA, Van, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3.3
Mikko Rantanen, Healthy, Col, RW, HERB, Sea, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 1, 3.2
Jake Guentzel, Healthy, Pit, LW, DINK, @LA, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 3.2
Mikey Anderson, Healthy, LA, D, FA, Pit, L 3-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3.2
Seth Jones, IR, Chi, D, FA, @TB, W 5-3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 3.2
Filip Hronek, Healthy, Van, D, BBS, @Ott, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3.1
Lawson Crouse, Healthy, Ari, RW- LW, CLB, @StL, L 1-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 3.1
Tyson Barrie, O, Nsh, D, FA, @Wpg, L 3-6, 1, 0, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.1
Brandon Carlo, IR, Bos, D, FA, NYI, W 5-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 3.1
Kevin Korchinski, Healthy, Chi, D, FA, @TB, W 5-3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.1
Kyle Burroughs, Healthy, SJ, D, FA, Edm, W 3-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 3.1
Warren Foegele, Healthy, Edm, LW- RW, FA, @SJ, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 3.1
Dmitri Voronkov, Healthy, Cls, LW, FA, Dal, L 2-5, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 3.1
Christian Fischer, Healthy, Det, RW, FA, Mon, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Boone Jenner, IR, Cls, C, OXP, Dal, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 0, 2, 0, 1, 2.9
Parker Kelly, Healthy, Ott, C, FA, Van, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2.9
Justin Faulk, Healthy, StL, D, CLB, Ari, W 2-1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2.8
Matty Beniers, Healthy, Sea, C, FA, @Col, W 4-3, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 9, 6, 0, 2, 1, 0, 2.8
Erik Gustafsson, Healthy, NYR, D, FA, Min, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.8
Tyler Johnson, IR, Chi, C- LW- RW, FA, @TB, W 5-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 2.8
Jordan Spence, Healthy, LA, D, FA, Pit, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.8
Morgan Barron, Healthy, Wpg, C, FA, Nsh, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 2.8
Quinn Hughes, Healthy, Van, D, HERB, @Ott, W 5-2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2.75
Adrian Kempe, Healthy, LA, RW- LW, BOWS, Pit, L 3-4, 1, 1, 0, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 1, 2.7
Michael Rasmussen, Healthy, Det, C, FA, Mon, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 6, 0, 1, 1, 1, 2.7
Bowen Byram, IR, Col, D, FA, Sea, L 3-4, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2.6
Anze Kopitar, Healthy, LA, C, BBS, Pit, L 3-4, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 11, 9, 0, 1, 0, 0, 2.55
Brock Faber, Healthy, Min, D, HERB, @NYR, L 1-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2.5
Mattias Ekholm, Healthy, Edm, D, SLC, @SJ, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2.5
Yanni Gourde, Healthy, Sea, C- LW- RW, FA, @Col, W 4-3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 2.5
Mikhail Sergachev, IR, TB, D, SLC, Chi, L 3-5, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2.45
Nikita Kucherov, Healthy, TB, RW, DINK, Chi, L 3-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2.4
Neal Pionk, Healthy, Wpg, D, CLB, Nsh, W 6-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 2.4
Alexander Romanov, Healthy, NYI, D, DINK, @Bos, L 2-5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2.4
Jason Robertson, Healthy, Dal, LW, ME, @Cls, W 5-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.3
Moritz Seider, Healthy, Det, D, SALT, Mon, L 2-3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 2.3
Evgeni Malkin, Healthy, Pit, C, DINK, @LA, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 1, 0, 2.3
Jakub Vrana, Healthy, StL, RW- LW, FA, Ari, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 2.3
William Eklund, Healthy, SJ, LW- C, FA, Edm, W 3-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2.3
Carson Soucy, Healthy, Van, D, FA, @Ott, W 5-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2.3
Mason Appleton, Healthy, Wpg, RW- C, FA, Nsh, W 6-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2.3
Nico Sturm, IR, SJ, C, FA, Edm, W 3-2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 1, 2.3
Craig Smith, Healthy, Dal, RW, FA, @Cls, W 5-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.3
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, @SJ, L 2-3, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 4, 7, 0, 1, 1, 0, 2.2
Tye Kartye, Healthy, Sea, LW- C, FA, @Col, W 4-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2.2
Pavel Buchnevich, Healthy, StL, RW- C- LW, DINK, Ari, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2.1
Philip Tomasino, Healthy, Nsh, C, FA, @Wpg, L 3-6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2.1
Quinton Byfield, Healthy, LA, C- LW, FA, Pit, L 3-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2.1
Tanner Jeannot, IR, TB, RW- LW, FA, Chi, L 3-5, 1, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.1
Zach Bogosian, Healthy, Min, D, FA, @NYR, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2.1
Noah Dobson, Healthy, NYI, D, SLC, @Bos, L 2-5, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.05
Andrew Peeke, Healthy, Cls, D, FA, Dal, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 2.0
Nino Niederreiter, Healthy, Wpg, RW, CLB, Nsh, W 6-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2.0
Noel Acciari, Healthy, Pit, C, FA, @LA, W 4-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 4, 2, 2.0
MacKenzie Entwistle, Healthy, Chi, RW, FA, @TB, W 5-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 3, 1, 0, 2.0
Marc Del Gaizo, Healthy, Nsh, D, FA, @Wpg, L 3-6, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2.0
Mathew Barzal, Healthy, NYI, C, LKR, @Bos, L 2-5, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1.95
Nick Schmaltz, Healthy, Ari, RW- C, FA, @StL, L 1-2, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 4, 2, 0, 2, 1, 0, 1.95
Sean Monahan, Healthy, Mon, C, FA, @Det, W 3-2, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 10, 4, 0, 1, 0, 0, 1.95
Miro Heiskanen, O, Dal, D, LKR, @Cls, W 5-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1.9
Kris Letang, Healthy, Pit, D, HERB, @LA, W 4-3, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1.9
Juraj Slafkovsky, Healthy, Mon, LW, FA, @Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1.9
Ryan Graves, Healthy, Pit, D, FA, @LA, W 4-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1.9
Jack Roslovic, Healthy, Cls, C- RW, FA, Dal, L 2-5, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 1, 1.9
Alex Vlasic, Healthy, Chi, D, FA, @TB, W 5-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1.9
Daemon Hunt, Healthy, Min, D, FA, @NYR, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1.9
Pavel Zacha, Healthy, Bos, C, FA, NYI, W 5-2, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 7, 7, 0, 1, 0, 1, 1.85
Kevin Shattenkirk, Healthy, Bos, D, FA, NYI, W 5-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1.85
Joe Pavelski, Healthy, Dal, RW, DINK, @Cls, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 2, 0, 0, 1.8
Ryan Lindgren, Healthy, NYR, D, FA, Min, W 4-1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1.8
Ian Cole, Healthy, Van, D, FA, @Ott, W 5-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8
Ryan Donato, Healthy, Chi, RW, FA, @TB, W 5-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1.8
Derek Forbort, IR, Bos, D, FA, NYI, W 5-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1.8
Artturi Lehkonen, IR, Col, LW, FA, Sea, L 3-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1.8
Cody Ceci, Healthy, Edm, D, FA, @SJ, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 1.8
Brandon Duhaime, Healthy, Min, LW- RW, FA, @NYR, L 1-4, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1.8
Radek Faksa, Healthy, Dal, C, FA, @Cls, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 1, 0, 1, 1.8
Kevin Fiala, Healthy, LA, LW- RW, SLC, Pit, L 3-4, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1.7
Dakota Joshua, Healthy, Van, C, BOWS, @Ott, W 5-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 1.7
Nick Bjugstad, Healthy, Ari, C, FA, @StL, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 1, 1, 2, 1.7
Marcus Foligno, Healthy, Min, RW- LW, FA, @NYR, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 1, 1.7
Kiefer Sherwood, Healthy, Nsh, LW- RW, FA, @Wpg, L 3-6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5, 0, 1.7
Danton Heinen, Healthy, Bos, C, FA, NYI, W 5-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1.7
