Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Frank Vatrano, Healthy, Ana, RW- LW, LKR, @Phi, W 7-4, 1, 3, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 4, 1, 1, 11.7
Claude Giroux, Healthy, Ott, RW- C, SALT, @Pit, W 5-2, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 12, 6, 0, 5, 2, 2, 8.45
David Pastrnak, Healthy, Bos, RW, CLB, Det, W 4-1, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 1, 8.05
Adam Lowry, Healthy, Wpg, C, FA, @Mon, L 3-4, 1, 2, 0, 3, 2, 0, 0, 0, 0, 0, 14, 5, 0, 4, 2, 0, 7.2
"Ryan OReilly", Healthy, Nsh, C, BOWS, Tor, W 3-2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 12, 7, 0, 2, 2, 1, 6.8
Roman Josi, Healthy, Nsh, D, SALT, Tor, W 3-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 1, 1, 6.55
Mika Zibanejad, DTD, NYR, C, ME, @Van, W 4-3, 1, 1, 2, -1, 0, 1, 2, 0, 0, 0, 5, 11, 0, 3, 0, 2, 6.2
Kaiden Guhle, Healthy, Mon, D, HERB, Wpg, W 4-3, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 6.0
Jakob Chychrun, Healthy, Ott, D, SALT, @Pit, W 5-2, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 6, 5.95
Ryan Strome, Healthy, Ana, C, FA, @Phi, W 7-4, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5.95
Tyler Myers, Healthy, Van, D, FA, NYR, L 3-4, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 3, 5.9
Dmitry Kulikov, Healthy, Fla, D, FA, Sea, W 3-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5.7
Mason McTavish, Healthy, Ana, C- LW, BOWS, @Phi, W 7-4, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 9, 8, 0, 3, 0, 3, 5.65
Adam Henrique, Healthy, Ana, LW- C, FA, @Phi, W 7-4, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 3, 10, 0, 2, 1, 1, 5.55
Charlie McAvoy, Healthy, Bos, D, SLC, Det, W 4-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 3, 5.4
Sidney Crosby, Healthy, Pit, C, DINK, Ott, L 2-5, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 12, 9, 0, 3, 4, 0, 5.1
Brady Tkachuk, Healthy, Ott, LW, BOWS, @Pit, W 5-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 4, 0, 4, 0, 0, 5.1
Will Borgen, Healthy, Sea, D, FA, @Fla, L 2-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 5.1
Adam Fox, Healthy, NYR, D, SALT, @Van, W 4-3, 1, 1, 1, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, 1, 4.95
Ridly Greig, Healthy, Ott, C- LW, FA, @Pit, W 5-2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 9, 0, 2, 3, 1, 4.9
Alec Martinez, Healthy, Vgk, D, BBS, @LA, W 4-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 4.8
Nino Niederreiter, Healthy, Wpg, RW, CLB, @Mon, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 4.8
Mikey Anderson, Healthy, LA, D, FA, Vgk, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 4.7
Luke Evangelista, Healthy, Nsh, RW, FA, Tor, W 3-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4.65
Travis Konecny, Healthy, Phi, RW, SLC, Ana, L 4-7, 1, 2, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4.6
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, @Fla, L 2-3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4.6
"KAndre Miller", Healthy, NYR, D, FA, @Van, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 4.6
Mason Appleton, Healthy, Wpg, RW- C, FA, @Mon, L 3-4, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.6
