Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Tim Stutzle, Healthy, Ott, C- LW, LKR, @Tor, W 6-3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 1, 9.2
Dominik Kubalik, Healthy, Ott, LW, FA, @Tor, W 6-3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 4, 2, 1, 7.6
Mathieu Joseph, Healthy, Ott, LW- RW, LKR, @Tor, W 6-3, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 7.3
Claude Giroux, Healthy, Ott, RW- C, SALT, @Tor, W 6-3, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 6, 4, 0, 2, 1, 0, 7.2
Oliver Ekman-Larsson, Healthy, Fla, D, FA, @Wsh, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 6.7
Jakob Chychrun, Healthy, Ott, D, SALT, @Tor, W 6-3, 1, 1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 6.25
Connor McMichael, Healthy, Wsh, C, FA, Fla, L 3-4, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 3, 6, 0, 6, 1, 0, 6.1
John Tavares, Healthy, Tor, C, BBS, Ott, L 3-6, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 18, 4, 0, 2, 4, 0, 5.85
Adrian Kempe, Healthy, LA, RW- LW, BOWS, @Vgk, W 4-1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 1, 5.85
Anze Kopitar, Healthy, LA, C, BBS, @Vgk, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 13, 11, 0, 5, 0, 1, 5.7
Sam Reinhart, Healthy, Fla, RW, ME, @Wsh, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 3, 0, 2, 0, 0, 5.6
Aliaksei Protas, Healthy, Wsh, C, FA, Fla, L 3-4, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 5.35
Evan Rodrigues, Healthy, Fla, C, FA, @Wsh, W 4-3, 1, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 5.2
Aleksander Barkov, Healthy, Fla, C, SALT, @Wsh, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 9, 8, 0, 1, 1, 0, 5.0
Anthony Mantha, Healthy, Wsh, RW, FA, Fla, L 3-4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5.0
Martin Fehervary, Healthy, Wsh, D, FA, Fla, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 2, 4.85
