Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Axel Jonsson-Fjallby, Healthy, Wpg, LW, FA, Det, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 2, 1, 7.0
Gabriel Vilardi, Healthy, Wpg, C, SALT, Det, W 5-2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6.3
Hendrix Lapierre, Healthy, Wsh, C, FA, NYI, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 3, 0, 1, 5.1
Will Borgen, Healthy, Sea, D, FA, @LA, W 2-1, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 1, 4.8
Mark Scheifele, DTD, Wpg, C, ME, Det, W 5-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 13, 7, 0, 3, 1, 1, 4.7
Dylan DeMelo, Healthy, Wpg, D, LKR, Det, W 5-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 4.7
Patrick Kane, Healthy, Det, RW, DINK, @Wpg, L 2-5, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4.6
Nikolaj Ehlers, DTD, Wpg, LW, HERB, Det, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4.5
Dylan Samberg, Healthy, Wpg, D, FA, Det, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 4.5
Josh Morrissey, Healthy, Wpg, D, LKR, Det, W 5-2, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 4.4
Cal Clutterbuck, Healthy, NYI, RW, FA, @Wsh, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4.2
Jordan Eberle, Healthy, Sea, RW, FA, @LA, W 2-1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 4.1
Blake Lizotte, Healthy, LA, C, FA, Sea, L 1-2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 4, 2, 0, 3, 0, 0, 4.0
David Gustafsson, IR, Wpg, C, FA, Det, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 7, 6, 0, 3, 2, 1, 4.0
Neal Pionk, Healthy, Wpg, D, CLB, Det, W 5-2, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 3.7
Anders Lee, Healthy, NYI, LW- C, FA, @Wsh, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.7
Brandon Tanev, Healthy, Sea, LW, FA, @LA, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3.6
John Carlson, Healthy, Wsh, D, ME, NYI, W 3-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3.55
Alexander Romanov, Healthy, NYI, D, DINK, @Wsh, L 2-3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 3.5
Joel Edmundson, Healthy, Wsh, D, FA, NYI, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3.5
Anthony Mantha, Healthy, Wsh, RW, FA, NYI, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 3.4
Aliaksei Protas, Healthy, Wsh, C, FA, NYI, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 3.1
Hudson Fasching, Healthy, NYI, RW, FA, @Wsh, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.1
Dylan Strome, Healthy, Wsh, C, FA, NYI, W 3-2, 1, 1, 0, -2, 0, 1, 0, 0, 0, 1, 5, 7, 0, 2, 0, 1, 3.0
Jamie Oleksiak, Healthy, Sea, D, FA, @LA, W 2-1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2.8
Mikey Anderson, Healthy, LA, D, FA, Sea, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 2.7
Martin Fehervary, Healthy, Wsh, D, FA, NYI, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 2.7
Matty Beniers, Healthy, Sea, C, FA, @LA, W 2-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 3, 0, 2, 2.6
Olli Maatta, Healthy, Det, D, FA, @Wpg, L 2-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2.6
Adam Larsson, Healthy, Sea, D, BOWS, @LA, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 2.5
Cole Perfetti, Healthy, Wpg, LW- C- RW, HERB, Det, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2.4
Alex DeBrincat, Healthy, Det, LW- RW, SLC, @Wpg, L 2-5, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2.1
Robert Bortuzzo, IR, NYI, D, FA, @Wsh, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2.1
Matt Roy, Healthy, LA, D, OXP, Sea, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 2.0
Brenden Dillon, Healthy, Wpg, D, CLB, Det, W 5-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 2.0
Noah Dobson, Healthy, NYI, D, SLC, @Wsh, L 2-3, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1.8
Andrew Copp, Healthy, Det, C, FA, @Wpg, L 2-5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 12, 0, 4, 1, 0, 1.8
Kailer Yamamoto, Healthy, Sea, RW, FA, @LA, W 2-1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 5, 1, 1, 1.7
Anze Kopitar, Healthy, LA, C, BBS, Sea, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 14, 5, 0, 2, 0, 2, 1.6
Ben Chiarot, Healthy, Det, D, FA, @Wpg, L 2-5, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1.6
Morgan Barron, Healthy, Wpg, C, FA, Det, W 5-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1.6
Alex Ovechkin, DTD, Wsh, LW, BOWS, NYI, W 3-2, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1.55
Moritz Seider, Healthy, Det, D, SALT, @Wpg, L 2-5, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1.4
Bo Horvat, Healthy, NYI, C, DINK, @Wsh, L 2-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 7, 0, 4, 2, 0, 1.4
Pierre-Luc Dubois, Healthy, LA, C, FA, Sea, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 9, 4, 0, 3, 2, 1, 1.4
Rasmus Sandin, IR, Wsh, D, FA, NYI, W 3-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1.4
Nate Schmidt, Healthy, Wpg, D, FA, Det, W 5-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1.4
Nic Dowd, Healthy, Wsh, C, FA, NYI, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 0, 1, 0, 2, 1.4
Michael Rasmussen, Healthy, Det, C, FA, @Wpg, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1.3
Vince Dunn, Healthy, Sea, D, BOWS, @LA, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1.1
Jacob Moverare, Healthy, LA, D, FA, Sea, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1.1
Alex Wennberg, Healthy, Sea, C, FA, @LA, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 14, 0, 1, 2, 1, 1.1
