Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Boone Jenner, IR, Cls, C, OXP, NYR, W 5-3, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 6, 10, 1, 4, 2, 3, 11.6
Auston Matthews, Healthy, Tor, C, BOWS, Min, W 7-4, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 14, 11, 1, 5, 3, 1, 11.2
Alex DeBrincat, Healthy, Det, LW- RW, SLC, TB, W 6-4, 1, 2, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 1, 9.8
Jake Guentzel, Healthy, Pit, LW, DINK, Cgy, W 5-2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 3, 9.1
Evan Rodrigues, Healthy, Fla, C, FA, @Wpg, L 4-6, 1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 9.05
Jakob Chychrun, Healthy, Ott, D, SALT, Phi, W 5-2, 1, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 8.65
Bryan Rust, Healthy, Pit, RW, DINK, Cgy, W 5-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 5, 8.1
Sean Monahan, Healthy, Mon, C, FA, Chi, W 3-2, 1, 1, 1, 3, 4, 0, 0, 1, 0, 1, 14, 2, 0, 3, 0, 0, 8.1
Chandler Stephenson, Healthy, Vgk, C, FA, Ana, W 4-1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 12, 9, 0, 1, 1, 0, 7.7
Calle Jarnkrok, Healthy, Tor, LW- C- RW, FA, Min, W 7-4, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 4, 3, 1, 7.15
Kyle Connor, IR, Wpg, LW, BBS, Fla, W 6-4, 1, 2, 1, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 6.95
James van Riemsdyk, Healthy, Bos, LW, FA, Nsh, W 3-2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 6.7
William Nylander, Healthy, Tor, RW- LW, OXP, Min, W 7-4, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 0, 6.65
Steven Stamkos, Healthy, TB, C, HERB, @Det, L 4-6, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1, 3, 0, 6, 0, 0, 6.65
Colton Sissons, Healthy, Nsh, C, FA, @Bos, L 2-3, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 10, 7, 0, 5, 1, 1, 6.4
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, Van, L 3-4, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 4, 1, 0, 6.35
Victor Hedman, Healthy, TB, D, LKR, @Det, L 4-6, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 6.3
Morgan Rielly, Healthy, Tor, D, LKR, Min, W 7-4, 1, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6.15
Moritz Seider, Healthy, Det, D, SALT, TB, W 6-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 6.1
Charlie McAvoy, Healthy, Bos, D, SLC, Nsh, W 3-2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 4, 6.1
Mason Appleton, Healthy, Wpg, RW- C, FA, Fla, W 6-4, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 6.1
Kris Letang, Healthy, Pit, D, HERB, Cgy, W 5-2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 6.0
Nils Hoglander, Healthy, Van, LW, FA, @Edm, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 6.0
Elias Pettersson, Healthy, Van, C- LW, SLC, @Edm, W 4-3, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 6, 6, 0, 1, 2, 1, 5.95
Tyler Johnson, IR, Chi, C- LW- RW, FA, @Mon, L 2-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 5, 0, 5, 1, 1, 5.9
