Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Ryan Poehling, Healthy, Phi, C, FA, Cls, W 5-2, 1, 1, 2, 3, 0, 0, 0, 1, 0, 1, 6, 5, 0, 3, 0, 1, 9.4
Rasmus Dahlin, Healthy, Buf, D, BBS, @Chi, W 3-2, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 0, 6.65
Ryan Graves, Healthy, Pit, D, FA, Vgk, W 3-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 5.9
Morgan Rielly, Healthy, Tor, D, LKR, @Min, W 4-3, 1, 1, 2, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 5.75
Noel Acciari, Healthy, Pit, C, FA, Vgk, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 6, 0, 1, 4, 3, 5.7
Auston Matthews, Healthy, Tor, C, BOWS, @Min, W 4-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 9, 8, 0, 2, 0, 1, 5.3
Garnet Hathaway, Healthy, Phi, RW, FA, Cls, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 5.15
William Nylander, Healthy, Tor, RW- LW, OXP, @Min, W 4-3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 5.05
Joel Farabee, Healthy, Phi, LW, SALT, Cls, W 5-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 4.95
Sean Walker, Healthy, Phi, D, FA, Cls, W 5-2, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 3, 2, 0, 4.7
Philipp Kurashev, Healthy, Chi, LW, FA, Buf, L 2-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
Mats Zuccarello, Healthy, Min, RW, FA, Tor, L 3-4, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4.6
Sean Kuraly, IR, Cls, C, FA, @Phi, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 4, 0, 3, 1, 3, 4.4
Kris Letang, Healthy, Pit, D, HERB, Vgk, W 3-0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4.2
Evgeni Malkin, Healthy, Pit, C, DINK, Vgk, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 3, 0, 2, 0, 2, 4.1
Boone Jenner, IR, Cls, C, OXP, @Phi, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 4, 3, 0, 4.1
Brock Faber, Healthy, Min, D, HERB, Tor, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 4.1
Cam York, Healthy, Phi, D, FA, Cls, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4.1
Erik Johnson, Healthy, Buf, D, FA, @Chi, W 3-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 4.1
