Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nikolaj Ehlers, DTD, Wpg, LW, HERB, @LA, W 5-2, 1, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10.0
Gabriel Vilardi, Healthy, Wpg, C, SALT, @LA, W 5-2, 1, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 9.6
Mark Scheifele, DTD, Wpg, C, ME, @LA, W 5-2, 1, 2, 1, 5, 0, 0, 0, 0, 0, 1, 8, 12, 0, 4, 0, 0, 9.0
Sidney Crosby, Healthy, Pit, C, DINK, @Mon, W 4-3, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 12, 8, 0, 2, 0, 1, 7.35
Mikko Rantanen, Healthy, Col, RW, HERB, Buf, W 5-1, 1, 1, 2, 2, 2, 0, 1, 0, 0, 0, 5, 3, 0, 4, 1, 0, 6.95
Valeri Nichushkin, Healthy, Col, RW, SALT, Buf, W 5-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 6.7
Noah Dobson, Healthy, NYI, D, SLC, Ana, W 4-3, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5.85
Sam Malinski, Healthy, Col, D, FA, Buf, W 5-1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.7
Erik Karlsson, Healthy, Pit, D, CLB, @Mon, W 4-3, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 1, 2, 5.5
Jack Johnson, Healthy, Col, D, FA, Buf, W 5-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 5.0
Nathan MacKinnon, Healthy, Col, C, HERB, Buf, W 5-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 10, 8, 0, 2, 2, 0, 4.75
Neal Pionk, Healthy, Wpg, D, CLB, @LA, W 5-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 4.6
Simon Holmstrom, Healthy, NYI, RW, FA, Ana, W 4-3, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 4.6
Jack Hughes, O, NJ, C, BBS, Bos, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 8, 8, 0, 4, 1, 0, 4.2
Kyle Palmieri, Healthy, NYI, RW- LW, FA, Ana, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.2
Jayden Struble, Healthy, Mon, D, FA, Pit, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 4.2
Morgan Geekie, Healthy, Bos, C, FA, @NJ, L 1-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 9, 6, 0, 2, 2, 1, 4.1
Dylan DeMelo, Healthy, Wpg, D, LKR, @LA, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3.9
Adam Henrique, Healthy, Ana, LW- C, FA, @NYI, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 15, 5, 0, 2, 0, 0, 3.7
