Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
"Ryan OReilly", Healthy, Nsh, C, BOWS, @Edm, W 5-2, 1, 3, 1, 3, 0, 1, 0, 0, 0, 1, 15, 4, 1, 3, 0, 0, 13.9
Mark Stone, Healthy, Vgk, RW, BBS, Col, W 7-0, 1, 2, 2, 3, 0, 0, 1, 2, 0, 1, 0, 0, 0, 5, 1, 2, 13.55
Brayden Point, Healthy, TB, C, BBS, @Ott, W 6-4, 1, 3, 1, 1, 0, 1, 0, 0, 0, 1, 7, 6, 1, 5, 0, 0, 12.1
Nino Niederreiter, Healthy, Wpg, RW, CLB, @Ari, W 5-3, 1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 11.0
Auston Matthews, Healthy, Tor, C, BOWS, Buf, L 4-6, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 11, 3, 1, 5, 3, 0, 10.7
Jake Guentzel, Healthy, Pit, LW, DINK, @SJ, W 10-2, 1, 2, 2, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 10.45
Nikita Kucherov, Healthy, TB, RW, DINK, @Ott, W 6-4, 1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 9.75
Bryan Rust, Healthy, Pit, RW, DINK, @SJ, W 10-2, 1, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9.4
Reilly Smith, O, Pit, RW, FA, @SJ, W 10-2, 1, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9.05
Brenden Dillon, Healthy, Wpg, D, CLB, @Ari, W 5-3, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 8.4
Mitchell Marner, Healthy, Tor, RW, OXP, Buf, L 4-6, 1, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 5, 0, 8.15
Brayden Schenn, Healthy, StL, C, FA, Mon, W 6-3, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 12, 9, 0, 3, 3, 0, 8.0
Filip Forsberg, Healthy, Nsh, LW, LKR, @Edm, W 5-2, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 2, 0, 7.85
Jarred Tinordi, Healthy, Chi, D, FA, Fla, W 5-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 7.8
