Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Bo Horvat, Healthy, NYI, C, DINK, Bos, L 4-5, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 13, 12, 0, 6, 1, 3, 8.75
"Ryan OReilly", Healthy, Nsh, C, BOWS, @Car, W 6-5, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 10, 13, 0, 2, 0, 3, 7.9
Roman Josi, Healthy, Nsh, D, SALT, @Car, W 6-5, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7.45
Dylan Cozens, Healthy, Buf, C, FA, @Vgk, W 5-2, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 9, 6, 0, 3, 1, 0, 7.4
Filip Forsberg, Healthy, Nsh, LW, LKR, @Car, W 6-5, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 2, 7.35
Casey Mittelstadt, Healthy, Buf, C, FA, @Vgk, W 5-2, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 7.2
Rasmus Dahlin, Healthy, Buf, D, BBS, @Vgk, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 6.5
Chris Kreider, Healthy, NYR, LW, LKR, Ana, W 5-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 6, 1, 0, 5.9
Zach Benson, Healthy, Buf, LW, FA, @Vgk, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 5.8
Matt Duchene, Healthy, Dal, C, SLC, Ott, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 3, 0, 3, 0, 0, 5.7
Brock Nelson, Healthy, NYI, C, CLB, Bos, L 4-5, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 12, 5, 0, 4, 0, 0, 5.35
Morgan Geekie, Healthy, Bos, C, FA, @NYI, W 5-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 12, 11, 0, 3, 0, 1, 5.15
Mika Zibanejad, DTD, NYR, C, ME, Ana, W 5-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 5, 7, 0, 3, 0, 1, 5.1
Thomas Harley, Healthy, Dal, D, DINK, Ott, W 5-4, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 2, 4.9
Nick Bjugstad, Healthy, Ari, C, FA, SJ, W 1-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 10, 4, 0, 1, 4, 2, 4.9
Stefan Noesen, Healthy, Car, LW- RW, FA, Nsh, L 5-6, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 3, 0, 4.9
Alex Tuch, Healthy, Buf, RW, ME, @Vgk, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 4.7
Drake Batherson, Healthy, Ott, RW, FA, @Dal, L 4-5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5, 0, 0, 4.7
Mattias Samuelsson, Healthy, Buf, D, FA, @Vgk, W 5-2, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 4.5
Adam Fox, Healthy, NYR, D, SALT, Ana, W 5-1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.45
James van Riemsdyk, Healthy, Bos, LW, FA, @NYI, W 5-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 4.45
Jakob Chychrun, Healthy, Ott, D, SALT, @Dal, L 4-5, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4.4
David Pastrnak, Healthy, Bos, RW, CLB, @NYI, W 5-4, 1, 1, 1, -1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 6, 1, 0, 4.35
Michael Bunting, Healthy, Car, LW, FA, Nsh, L 5-6, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 4.35
Alexander Romanov, Healthy, NYI, D, DINK, Bos, L 4-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 4.3
Mathew Barzal, Healthy, NYI, C, LKR, Bos, L 4-5, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.25
Jimmy Vesey, Healthy, NYR, LW, FA, Ana, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 6, 0, 0, 4.1
Artemi Panarin, Healthy, NYR, LW, BOWS, Ana, W 5-1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3.9
Gustav Nyquist, Healthy, Nsh, RW, BBS, @Car, W 6-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3.9
Connor Clifton, Healthy, Buf, D, FA, @Vgk, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3.9
Mason Lohrei, Healthy, Bos, D, FA, @NYI, W 5-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 3.9
Tim Stutzle, Healthy, Ott, C- LW, LKR, @Dal, L 4-5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 7, 0, 4, 2, 0, 3.8
Matias Maccelli, Healthy, Ari, LW, FA, SJ, W 1-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3.8
Martin Necas, DTD, Car, RW- C, FA, Nsh, L 5-6, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 0, 3.75
Jeremy Lauzon, Healthy, Nsh, D, CLB, @Car, W 6-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 3.5
Paul Cotter, Healthy, Vgk, C, FA, Buf, L 2-5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 6, 0, 3.5
Juuso Parssinen, Healthy, Nsh, C- RW, FA, @Car, W 6-5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3.5
