Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Rasmus Andersson, Healthy, Cgy, D, ME, @Sea, W 4-3, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 1, 2, 8.65
Roope Hintz, Healthy, Dal, C, ME, NYR, W 6-3, 1, 1, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 8.3
Tyler Seguin, Healthy, Dal, RW- C, SALT, NYR, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 8, 1, 0, 6, 0, 1, 8.05
Kevin Stenlund, Healthy, Fla, RW, FA, Edm, W 5-3, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 11, 6, 0, 3, 1, 0, 7.9
Trevor Moore, Healthy, LA, LW, OXP, @Ari, W 4-1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 2, 7.0
Phillip Danault, Healthy, LA, C, FA, @Ari, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 9, 5, 0, 2, 0, 2, 6.85
Niko Mikkola, Healthy, Fla, D, FA, Edm, W 5-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 6.4
Jacob Trouba, Healthy, NYR, D, BOWS, @Dal, L 3-6, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 6.2
Cale Makar, Healthy, Col, D, DINK, @Nsh, L 3-4, 1, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 6.1
Valeri Nichushkin, Healthy, Col, RW, SALT, @Nsh, L 3-4, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 1, 1, 5.95
Filip Forsberg, Healthy, Nsh, LW, LKR, Col, W 4-3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 5.7
Brandon Hagel, Healthy, TB, LW, HERB, Bos, W 5-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 5, 0, 0, 5.6
Jeremy Lauzon, Healthy, Nsh, D, CLB, Col, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 2, 5.5
Yakov Trenin, Healthy, Nsh, LW- C, FA, Col, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 6, 0, 5.4
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, Edm, W 5-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 5.3
Nathan MacKinnon, Healthy, Col, C, HERB, @Nsh, L 3-4, 1, 0, 2, -1, 0, 0, 1, 0, 0, 0, 6, 8, 0, 8, 3, 2, 5.25
Mason Marchment, Healthy, Dal, LW, SLC, NYR, W 6-3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 5.1
Anze Kopitar, Healthy, LA, C, BBS, @Ari, W 4-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 16, 11, 0, 2, 0, 2, 5.0
Jonathan Huberdeau, Healthy, Cgy, LW, FA, @Sea, W 4-3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5.0
Sam Lafferty, Healthy, Van, C, FA, SJ, W 3-1, 1, 1, 0, 2, 0, 0, 0, 1, 0, 1, 2, 4, 0, 2, 0, 0, 5.0
MacKenzie Weegar, Healthy, Cgy, D, ME, @Sea, W 4-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, 4.9
Vince Dunn, Healthy, Sea, D, BOWS, Cgy, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 4.9
Steven Stamkos, Healthy, TB, C, HERB, Bos, W 5-4, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 6, 1, 0, 5, 2, 0, 4.85
Quinn Hughes, Healthy, Van, D, HERB, SJ, W 3-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.8
