Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, Ana, W 8-2, 1, 1, 4, 3, 0, 0, 1, 0, 0, 0, 8, 9, 0, 4, 1, 2, 11.35
Darnell Nurse, Healthy, Edm, D, OXP, Ana, W 8-2, 1, 0, 3, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 5, 9.15
Shayne Gostisbehere, Healthy, Det, D, FA, Min, W 4-1, 1, 1, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8.2
Pavel Buchnevich, Healthy, StL, RW- C- LW, DINK, @Chi, W 4-2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 7.8
Roman Josi, Healthy, Nsh, D, SALT, Wpg, W 3-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 7.65
Evander Kane, Healthy, Edm, LW, OXP, Ana, W 8-2, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 4, 10, 1, 7.25
Jake Neighbours, Healthy, StL, LW, FA, @Chi, W 4-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 7.0
Zach Hyman, Healthy, Edm, RW- LW, BBS, Ana, W 8-2, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6.9
Andrei Svechnikov, Healthy, Car, LW, HERB, Cls, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 1, 0, 6.4
Dylan Larkin, Healthy, Det, C, OXP, Min, W 4-1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 8, 8, 0, 4, 0, 0, 6.15
Torey Krug, Healthy, StL, D, FA, @Chi, W 4-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 5.85
Max Jones, IR, Ana, LW, FA, @Edm, L 2-8, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 5.8
David Perron, Healthy, Det, RW- LW, FA, Min, W 4-1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 5.7
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, Ana, W 8-2, 1, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 5.6
