Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Kyle Connor, Healthy, Wpg, LW, BBS, Ott, W 5-1, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 8.8
Nazem Kadri, Healthy, Cgy, C, ME, @SJ, W 7-3, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 8, 10, 0, 2, 2, 0, 7.1
Jaccob Slavin, Healthy, Car, D, ME, NJ, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 7.05
Josh Morrissey, Healthy, Wpg, D, LKR, Ott, W 5-1, 1, 1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 6.9
Tyler Toffoli, Healthy, Cgy, RW- LW, SLC, @SJ, W 7-3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 6.9
Travis Konecny, Healthy, Phi, RW- LW, SALT, Cls, W 5-3, 1, 2, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 0, 6.9
Jonathan Huberdeau, Healthy, Cgy, LW, LKR, @SJ, W 7-3, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 6.7
Brandon Tanev, Healthy, Sea, LW- RW, FA, StL, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 3, 6.7
Dylan DeMelo, Healthy, Wpg, D, FA, Ott, W 5-1, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 6.4
Owen Tippett, Healthy, Phi, RW- LW, FA, Cls, W 5-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 2, 0, 6.2
Milan Lucic, Healthy, Cgy, LW, FA, @SJ, W 7-3, 1, 1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 6.1
Sidney Crosby, Healthy, Pit, C, DINK, NYR, W 3-2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 11, 7, 0, 1, 1, 1, 6.05
Pierre-Luc Dubois, Healthy, Wpg, C, SLC, Ott, W 5-1, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 4, 8, 0, 2, 0, 2, 5.8
Chris Kreider, Healthy, NYR, LW- RW, LKR, @Pit, L 2-3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 5.6
Elias Lindholm, Healthy, Cgy, RW- C, CLB, @SJ, W 7-3, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 12, 8, 0, 2, 0, 0, 5.6
Jordan Staal, Healthy, Car, C, FA, NJ, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 16, 4, 0, 1, 1, 0, 5.1
Adrian Kempe, Healthy, LA, C- LW- RW, DINK, Ana, W 4-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 4, 2, 1, 5.05
Timo Meier, Healthy, NJ, RW- LW, SALT, @Car, L 1-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 2, 0, 5.0
Morgan Geekie, Healthy, Sea, C, FA, StL, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 1, 5.0
William Nylander, Healthy, Tor, RW- LW, LKR, TB, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 4.9
Rickard Rakell, Healthy, Pit, C- LW- RW, HERB, NYR, W 3-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 4.6
Cam York, Healthy, Phi, D, FA, Cls, W 5-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4.5
Jesper Fast, Healthy, Car, RW, FA, NJ, W 4-1, 1, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 4.35
Vincent Trocheck, Healthy, NYR, C, OXP, @Pit, L 2-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 11, 10, 0, 1, 2, 0, 4.3
Vince Dunn, Healthy, Sea, D, LKR, StL, W 5-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 4.3
Drew Doughty, Healthy, LA, D, ME, Ana, W 4-1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 4.2
Dillon Dube, Healthy, Cgy, C- LW, FA, @SJ, W 7-3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4.2
Rasmus Andersson, Healthy, Cgy, D, HERB, @SJ, W 7-3, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.1
Colton Parayko, Healthy, StL, D, FA, @Sea, L 2-5, 1, 1, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5, 4.0
David Kampf, Healthy, Tor, RW- C, FA, TB, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 2, 0, 1, 3, 1, 4.0
Axel Jonsson-Fjallby, Healthy, Wpg, LW, FA, Ott, W 5-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0
Jake Christiansen, Healthy, Cls, D, FA, @Phi, L 3-5, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 4.0
Alex Iafallo, Healthy, LA, LW, FA, Ana, W 4-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 3.9
Auston Matthews, Healthy, Tor, C, BOWS, TB, W 4-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 6, 12, 0, 6, 1, 0, 3.8
Steven Stamkos, Healthy, TB, C- LW- RW, HERB, @Tor, L 1-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 6, 3, 0, 1, 8, 0, 3.8
Carson Soucy, Healthy, Sea, D, FA, StL, W 5-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3.8
Trevor Lewis, Healthy, Cgy, C- RW, FA, @SJ, W 7-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 3, 1, 3.8
Anze Kopitar, Healthy, LA, C, LKR, Ana, W 4-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 14, 6, 0, 2, 0, 1, 3.75
Adam Larsson, Healthy, Sea, D, DINK, StL, W 5-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3.7
Teuvo Teravainen, DTD, Car, RW- LW, FA, NJ, W 4-1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3.7
Daniel Sprong, Healthy, Sea, RW- LW, FA, StL, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3.7
Calvin de Haan, Healthy, Car, D, FA, NJ, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3.7
Sam Gagner, O, Wpg, C- LW- RW, FA, Ott, W 5-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 3.7
Blake Lizotte, Healthy, LA, C, FA, Ana, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 3, 1, 3.7
Phillip Danault, Healthy, LA, C, FA, Ana, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 5, 0, 4, 0, 2, 3.6
Andrew Peeke, Healthy, Cls, D, FA, @Phi, L 3-5, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.6
Kevin Fiala, DTD, LA, C- LW- RW, CLB, Ana, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 3.5
Jaden Schwartz, Healthy, Sea, LW- RW, FA, StL, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 2, 0, 3.5
Morgan Frost, Healthy, Phi, C- RW, FA, Cls, W 5-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 7, 0, 2, 3, 0, 3.5
Brenden Dillon, Healthy, Wpg, D, FA, Ott, W 5-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3.5
Stefan Noesen, Healthy, Car, RW- LW, FA, NJ, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 3, 0, 3.5
