Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Timo Meier, Healthy, NJ, RW- LW, SALT, Tor, L 1-2, 1, 3, 0, -2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 6, 5, 0, 9.7
Vince Dunn, Healthy, Sea, D, LKR, SJ, W 8-5, 1, 1, 1, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 2, 8.65
Jean-Gabriel Pageau, Healthy, NYI, C, FA, Edm, W 3-0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 11, 11, 0, 5, 3, 0, 8.4
Dmitry Kulikov, IR, Pit, D, FA, Cgy, W 2-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 8.4
Aleksander Barkov, Healthy, Fla, C, SALT, Bos, W 5-2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 13, 10, 0, 5, 0, 1, 8.3
Aaron Ekblad, Healthy, Fla, D, SALT, Bos, W 5-2, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 8.0
Matt Boldy, Healthy, Min, LW- RW, FA, Wpg, W 6-1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 1, 2, 0, 3, 0, 1, 7.45
David Savard, O, Mon, D, OXP, @Cls, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 6, 7.2
Matty Beniers, Healthy, Sea, C, CLB, SJ, W 8-5, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 6, 7, 0, 2, 0, 0, 7.1
Lawson Crouse, Healthy, Ari, LW- RW, FA, @Car, W 4-0, 1, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 7.1
Joel Eriksson Ek, Healthy, Min, C, ME, Wpg, W 6-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 17, 8, 0, 3, 3, 1, 6.6
Shayne Gostisbehere, Healthy, Car, D, FA, Ari, L 0-4, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 6.6
Ethan Bear, Healthy, Van, D, FA, @Col, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 6.6
